Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s
0.8,2e+17,2.0000000000002035e+17,2.0000000451946442e+17,2.0000044796058298e+17,2.000048937989695e+17,2.0002102829117846e+17,2.000558593656527e+17,2.001121709224338e+17,2.001887527828041e+17,2.002820946045334e+17,2.003878933992146e+17,2.0050197055112438e+17
0.8033333333333333,2e+17,2.0000000000002528e+17,2.0000000508781347e+17,2.0000048612986922e+17,2.0000520943091952e+17,2.000221198418118e+17,2.0005828607678365e+17,2.001163614006902e+17,2.001949385612564e+17,2.002903292637372e+17,2.0039810179424298e+17,2.0051399787090282e+17
0.8066666666666668,2e+17,2.0000000000003136e+17,2.0000000572500694e+17,2.0000052738571987e+17,2.0000554409384506e+17,2.0002326355869056e+17,2.0006080835534554e+17,2.0012069157429408e+17,2.0020130236990134e+17,2.0029877163038125e+17,2.0040853854148915e+17,2.0052626606738646e+17
0.81,2e+17,2.0000000000003888e+17,2.0000000643904576e+17,2.0000057196307533e+17,2.000058988452062e+17,2.0002446168600646e+17,2.0006342950202877e+17,2.0012516541065862e+17,2.0020784843491344e+17,2.0030742587202397e+17,2.0041920754211866e+17,2.005387786593493e+17
0.8133333333333334,2e+17,2.0000000000004816e+17,2.0000000723881856e+17,2.0000062011351562e+17,2.0000627479540416e+17,2.0002571655144765e+17,2.0006615291101805e+17,2.0012978696331936e+17,2.0021458105208534e+17,2.00316296206737e+17,2.0043011272980752e+17,2.0055153918278342e+17
0.8166666666666668,2e+17,2.000000000000596e+17,2.000000081341951e+17,2.0000067210633837e+17,2.0000667311007424e+17,2.000270305686571e+17,2.0006898207177862e+17,2.0013456037282493e+17,2.002215045869543e+17,2.003253869027004e+17,2.004412580700221e+17,2.005645511900252e+17
0.8200000000000001,2e+17,2.0000000000007366e+17,2.00000009136129e+17,2.0000072822969834e+17,2.00007095012458e+17,2.0002840623973267e+17,2.0007192057084045e+17,2.00139489867599e+17,2.0022862347488928e+17,2.003347022777587e+17,2.0045264755926435e+17,2.0057781824885354e+17
0.8233333333333334,2e+17,2.00000000000091e+17,2.0000001025677037e+17,2.0000078879181206e+17,2.000075417858549e+17,2.0002984615776746e+17,2.0007497209357878e+17,2.0014457976477184e+17,2.0023594222113734e+17,2.0034424669893622e+17,2.004642852242821e+17,2.005913439415596e+17
0.8266666666666668,2e+17,2.0000000000011232e+17,2.0000001150958973e+17,2.000008541222306e+17,2.0000801477615568e+17,2.0003135300943014e+17,2.0007814042598915e+17,2.001498344709793e+17,2.002434654008285e+17,2.003540245819122e+17,2.0047617512124403e+17,2.0060513186398848e+17
0.8300000000000001,2e+17,2.000000000001385e+17,2.0000001290951373e+17,2.0000092457318342e+17,2.000085153944584e+17,2.0003292957758378e+17,2.0008142945645485e+17,2.0015525848312794e+17,2.002511976589371e+17,2.0036404039045338e+17,2.0048832133487853e+17,2.0061918562455194e+17
0.8333333333333334,2e+17,2.0000000000017066e+17,2.0000001447307405e+17,2.000010005209972e+17,2.0000904511976886e+17,2.0003457874394205e+17,2.000848431775046e+17,2.0016085638912374e+17,2.0025914371019862e+17,2.0037429863580426e+17,2.0050072797757677e+17,2.0063350884321293e+17
0.8366666666666667,2e+17,2.0000000000021008e+17,2.0000001621857046e+17,2.0000108236759197e+17,2.0000960550178637e+17,2.00036303491762e+17,2.0008838568755882e+17,2.0016663286856307e+17,2.0026730833898096e+17,2.003848038760337e+17,2.005133991884586e+17,2.0064810515044086e+17
0.8400000000000001,2e+17,2.000000000002584e+17,2.000000181662496e+17,2.0000117054205936e+17,2.0001019816377658e+17,2.0003810690857123e+17,2.000920611926614e+17,2.0017259269338342e+17,2.0027569639910778e+17,2.003955607153376e+17,2.005263391324019e+17,2.0066297818613834e+17
0.8433333333333334,2e+17,2.0000000000031757e+17,2.0000002033850035e+17,2.000012655023257e+17,2.0001082480553184e+17,2.000399921889291e+17,2.0009587400819562e+17,2.0017874072847248e+17,2.0028431281363382e+17,2.0040657380329606e+17,2.0053955199903434e+17,2.0067813159853875e+17
0.8466666666666667,2e+17,2.0000000000038995e+17,2.0000002276006784e+17,2.0000136773690365e+17,2.000114872064209e+17,2.0004196263721904e+17,2.000998285605812e+17,2.0018508193223283e+17,2.0029316257456992e+17,2.004178478340853e+17,2.0055304200168752e+17,2.0069356904307485e+17
0.8500000000000001,2e+17,2.0000000000047843e+17,2.0000002545828714e+17,2.0000147776673693e+17,2.0001218722852848e+17,2.000440216704716e+17,2.0010392938895014e+17,2.001916213571011e+17,2.0030225074255674e+17,2.0042938754564246e+17,2.005668133763131e+17,2.0070929418121837e+17
0.8533333333333334,2e+17,2.0000000000058646e+17,2.000000284633387e+17,2.0000159614714125e+17,2.000129268198858e+17,2.0004617282121526e+17,2.0010818114679942e+17,2.0019836415001853e+17,2.0031158244648582e+17,2.0044119771878355e+17,2.005808703803605e+17,2.007253106792904e+17
0.8566666666666667,2e+17,2.000000000007183e+17,2.000000318085273e+17,2.0000172346984582e+17,2.0001370801779277e+17,2.0004841974035373e+17,2.0011258860361667e+17,2.0020531555285178e+17,2.0032116288306653e+17,2.004532831762732e+17,2.0059521729161632e+17,2.0074162220724266e+17
0.8600000000000001,2e+17,2.00000000000879e+17,2.0000003553058627e+17,2.0000186036513962e+17,2.000145329522328e+17,2.000507662000674e+17,2.0011715664647763e+17,2.0021248090276096e+17,2.0033099731633763e+17,2.0046564878184576e+17,2.006098584070043e+17,2.0075823243740976e+17
0.8633333333333334,2e+17,2.0000000000107475e+17,2.000000396700094e+17,2.0000200750412634e+17,2.0001540384938035e+17,2.0005321609673664e+17,2.0012189028161165e+17,2.0021986563251363e+17,2.003410910771221e+17,2.0047829943917683e+17,2.006247980413469e+17,2.0077514504323232e+17
0.8666666666666667,2e+17,2.0000000000131296e+17,2.0000004427141274e+17,2.000021656010926e+17,2.000163230352023e+17,2.0005577345388454e+17,2.001267946359325e+17,2.002274752707418e+17,2.00351449562424e+17,2.004912400908051e+17,2.006400405260871e+17,2.00792363697951e+17
0.8700000000000001,2e+17,2.0000000000160262e+17,2.0000004938392845e+17,2.0000233541599373e+17,2.0001729293915283e+17,2.0005844242513696e+17,2.001318749585323e+17,2.0023531544214032e+17,2.0036207823476557e+17,2.005044757170029e+17,2.006555902079706e+17,2.0080989207327158e+17
0.8733333333333334,2e+17,2.000000000019545e+17,2.0000005506163376e+17,2.0000251775706112e+17,2.0001831609796256e+17,2.0006122729719638e+17,2.0013713662213427e+17,2.0024339186760413e+17,2.00372982621464e+17,2.0051801133459622e+17,2.0067145144768877e+17,2.0082773383800115e+17
0.8766666666666667,2e+17,2.000000000023816e+17,2.000000613640176e+17,2.000027134835364e+17,2.0001939515952134e+17,2.0006413249282774e+17,2.0014258512450298e+17,2.002517103643023e+17,2.0038416831384618e+17,2.0053185199573194e+17,2.0068762861848125e+17,2.0084589265665558e+17
0.88,2e+17,2.000000000028996e+17,2.0000006835648794e+17,2.000029235085367e+17,2.000205328868556e+17,2.0006716257385264e+17,2.0014822608980717e+17,2.002602768456865e+17,2.0039564096639978e+17,2.0054600278659315e+17,2.0070412610469888e+17,2.0086437218803818e+17
0.8833333333333334,2e+17,2.000000000035272e+17,2.000000761109228e+17,2.0000314880205536e+17,2.000217321621987e+17,2.0007032224414874e+17,2.0015406526993338e+17,2.0026909732143184e+17,2.0040740629586026e+17,2.0056046882606112e+17,2.0072094830032646e+17,2.0088317608378982e+17
0.8866666666666667,2e+17,2.00000000004287e+17,2.0000008470626925e+17,2.0000339039410323e+17,2.0002299599115472e+17,2.000736163526516e+17,2.0016010854574614e+17,2.0027817789730774e+17,2.004194700802316e+17,2.0057525526432397e+17,2.007380996074653e+17,2.0090230798691107e+17
0.89,2e+17,2.0000000000520608e+17,2.0000009422919258e+17,2.0000364937799523e+17,2.0002432750695498e+17,2.00077049896355e+17,2.0016636192829226e+17,2.0028752477497626e+17,2.0043183815774054e+17,2.005903672814308e+17,2.007555844347756e+17,2.009217715302555e+17
0.8933333333333334,2e+17,2.000000000063168e+17,2.0000010477478128e+17,2.0000392691378662e+17,2.0002572997480582e+17,2.000806280233065e+17,2.0017283155994477e+17,2.002971442517163e+17,2.0044451642572195e+17,2.0060581008579168e+17,2.0077340719587856e+17,2.0094157033499565e+17
0.8966666666666667,2e+17,2.00000000007658e+17,2.000001164473105e+17,2.0000422423186445e+17,2.0002720679632736e+17,2.0008435603559405e+17,2.0017952371548426e+17,2.0030704272007075e+17,2.0045751083943533e+17,2.0062158891262266e+17,2.007915723077183e+17,2.0096170800906093e+17
0.9,2e+17,2.0000000000927603e+17,2.000001293610693e+17,2.0000454263669834e+17,2.0002876151408144e+17,2.000882393923204e+17,2.001864448031129e+17,2.003172266674146e+17,2.0047082741081034e+17,2.0063770902233498e+17,2.0081008418888346e+17,2.0098218814554813e+17
0.9033333333333334,2e+17,2.0000000001122637e+17,2.000001436412564e+17,2.0000488351075584e+17,2.0003039781618752e+17,2.000922837125604e+17,2.001936013653984e+17,2.003277026754418e+17,2.004844722071209e+17,2.006541756988689e+17,2.0082894725788886e+17,2.0100301432110477e+17
0.9066666666666667,2e+17,2.0000000001357526e+17,2.0000015942494867e+17,2.0000524831858733e+17,2.0003211954102458e+17,2.0009649477829786e+17,2.0020100008014413e+17,2.0033847741956848e+17,2.0049845134958627e+17,2.0067099424797133e+17,2.0084816593141677e+17,2.0102419009428547e+17
0.91,2e+17,2.0000000001640166e+17,2.00000176862149e+17,2.0000563861108474e+17,2.000339306820175e+17,2.001008785373366e+17,2.002086477611811e+17,2.003495576682502e+17,2.005127710118984e+17,2.0068816999541696e+17,2.0086774462251862e+17,2.010457190038818e+17
0.9133333333333334,2e+17,2.0000000001979968e+17,2.000001961169179e+17,2.0000605602991958e+17,2.0003583539250502e+17,2.001054411061818e+17,2.0021655135907894e+17,2.003609502822114e+17,2.005274374186741e+17,2.007057082851727e+17,2.008876877387766e+17,2.0106760456722595e+17
0.9166666666666667,2e+17,2.000000000238814e+17,2.0000021736859568e+17,2.000065023121644e+17,2.000378379906874e+17,2.0011018877288656e+17,2.002247179617715e+17,2.0037266221358406e+17,2.005424568438318e+17,2.007236144775054e+17,2.009079996804258e+17,2.0108985027846848e+17
0.92,2e+17,2.0000000002878013e+17,2.000002408131214e+17,2.0000697929510307e+17,2.0003994296465062e+17,2.001151279998591e+17,2.002331547950931e+17,2.0038470050495437e+17,2.005578356088908e+17,2.0074189394703213e+17,2.0092868483843683e+17,2.0111245960683066e+17
0.9233333333333333,2e+17,2.0000000003465424e+17,2.0000026666445498e+17,2.000074889212336e+17,2.0004215497746435e+17,2.001202654266248e+17,2.0024186922322227e+17,2.0039707228831418e+17,2.0057358008119328e+17,2.0076055208071347e+17,2.0094974759255955e+17,2.011354359948317e+17
0.9266666666666667,2e+17,2.0000000004169194e+17,2.0000029515611008e+17,2.000080332434688e+17,2.0004447887234998e+17,2.0012560787253875e+17,2.0025086874902835e+17,2.004097847839158e+17,2.005896966720471e+17,2.007795942757893e+17,2.0097119230932765e+17,2.011587828564915e+17
0.93,2e+17,2.000000000501163e+17,2.0000032654280496e+17,2.0000861443053904e+17,2.000469196779155e+17,2.001311623394426e+17,2.0026016101431706e+17,2.0042284529902762e+17,2.0060619183478963e+17,2.0079902593765702e+17,2.0099302334002464e+17,2.0118250357550915e+17
0.9333333333333333,2e+17,2.000000000601918e+17,2.0000036110223933e+17,2.0000923477260086e+17,2.0004948261345283e+17,2.001369360142606e+17,2.0026975379997146e+17,2.0043626122658874e+17,2.0062307206277072e+17,2.0081885247769248e+17,2.0101524501861184e+17,2.0120660150341808e+17
0.9366666666666668,2e+17,2.0000000007223165e+17,2.000003991370055e+17,2.000098966870563e+17,2.000521730942936e+17,2.0014293627152886e+17,2.0027965502598394e+17,2.0045004004376003e+17,2.0064034388725504e+17,2.0083907931101325e+17,2.0103786165961843e+17,2.0123107995771766e+17
0.9400000000000001,2e+17,2.0000000008660627e+17,2.000004409766428e+17,2.000106027245861e+17,2.000549967372186e+17,2.0014917067585206e+17,2.0028987275137523e+17,2.004641893103703e+17,2.0065801387524234e+17,2.0085971185418464e+17,2.0106087755599392e+17,2.0125594221998262e+17
0.9433333333333334,2e+17,2.000000001037536e+17,2.0000048697984435e+17,2.0001135557540166e+17,2.000579593659159e+17,2.0015564698428125e+17,2.0030041517399645e+17,2.0047871666725462e+17,2.0067608862720544e+17,2.008807555228681e+17,2.010842969769239e+17,2.0128119153395037e+17
0.9466666666666668,2e+17,2.000000001241907e+17,2.0000053753682586e+17,2.0001215807571766e+17,2.000610670164825e+17,2.001623731486069e+17,2.0031129063021005e+17,2.00493629834484e+17,2.006945747747453e+17,2.009022157294128e+17,2.011081241656091e+17,2.0130683110358688e+17
0.9500000000000001,2e+17,2.0000000014852752e+17,2.0000059307186688e+17,2.0001301321445024e+17,2.0006432594296352e+17,2.001693573175606e+17,2.0032250759444557e+17,2.0050893660948326e+17,2.0071347897816243e+17,2.0092409788038998e+17,2.011323633370084e+17,2.013328640911319e+17
0.9533333333333334,2e+17,2.0000000017748307e+17,2.000006540460352e+17,2.000139241401426e+17,2.0006774262292323e+17,2.0017660783891882e+17,2.003340746786261e+17,2.0052464486503626e+17,2.007328079239442e+17,2.0094640737407056e+17,2.0115701867554688e+17,2.013592936151238e+17
0.9566666666666668,2e+17,2.0000000021190406e+17,2.000007209601052e+17,2.0001489416812144e+17,2.000713237630409e+17,2.00184133261502e+17,2.0034600063146157e+17,2.00540762547176e+17,2.00752568322168e+17,2.0096914959784653e+17,2.011820943327884e+17,2.0138612274840544e+17
0.9600000000000001,2e+17,2.0000000025278656e+17,2.000007943576823e+17,2.0001592678788608e+17,2.0007507630472557e+17,2.0019194233706275e+17,2.0035829433760413e+17,2.0055729767295818e+17,2.0077276690381942e+17,2.00992329925596e+17,2.012075944250745e+17,2.0141335451611072e+17
0.9633333333333334,2e+17,2.000000003013014e+17,2.0000087482854573e+17,2.0001702567073264e+17,2.0007900742974138e+17,2.002000440220549e+17,2.003709648166626e+17,2.0057425832811648e+17,2.007934104180253e+17,2.0101595371499277e+17,2.012335230311295e+17,2.0144099189363357e+17
0.9666666666666667,2e+17,2.0000000035882352e+17,2.0000096301222186e+17,2.0001819467761472e+17,2.000831245658369e+17,2.0020844747927792e+17,2.0038402122207088e+17,2.0059165266459776e+17,2.008145056292017e+17,2.0104002630476035e+17,2.0125988418963296e+17,2.0146903780457946e+17
0.9700000000000001,2e+17,2.0000000042696608e+17,2.000010596018022e+17,2.0001943786724195e+17,2.000874353923696e+17,2.002171620793881e+17,2.0039747283980688e+17,2.0060948889797568e+17,2.0083605931411616e+17,2.0106455301187165e+17,2.0128668189675997e+17,2.0149749511870038e+17
0.9733333333333334,2e+17,2.0000000050761984e+17,2.0000116534801926e+17,2.000207595044169e+17,2.0009194784591757e+17,2.002261974022699e+17,2.0041132908695786e+17,2.006277753047415e+17,2.0085807825886458e+17,2.0108953912869408e+17,2.013139201036901e+17,2.015263666498142e+17
0.9766666666666667,2e+17,2.0000000060299914e+17,2.0000128106359456e+17,2.00022164068611e+17,2.0009667012586947e+17,2.0023556323825974e+17,2.0042559951012813e+17,2.0064652021947027e+17,2.008805692557625e+17,2.0111498992008144e+17,2.0134160271408618e+17,2.0155565515370928e+17
0.9800000000000001,2e+17,2.0000000071569466e+17,2.0000140762787466e+17,2.000236562627789e+17,2.001016106999831e+17,2.002452695892149e+17,2.004402937836852e+17,2.0066573203186128e+17,2.0090353910015094e+17,2.0114091062041264e+17,2.0136973358154298e+17,2.015853633260347e+17
0.9833333333333334,2e+17,2.000000008487347e+17,2.0000154599176915e+17,2.0002524102241066e+17,2.0010677830990358e+17,2.0025532666941933e+17,2.0045542170784054e+17,2.0068541918365168e+17,2.0092699458711658e+17,2.0116730643057837e+17,2.0139831650700778e+17,2.0161549380017776e+17
0.9866666666666667,2e+17,2.0000000100565565e+17,2.0000169718300816e+17,2.0002692352482022e+17,2.001121819766304e+17,2.0026574490631914e+17,2.0047099320656128e+17,2.0070559016540154e+17,2.0095094250812726e+17,2.011941825149164e+17,2.0142735523617274e+17,2.016460491451291e+17
0.9900000000000001,2e+17,2.0000000119058368e+17,2.0000186231173456e+17,2.0002870919866858e+17,2.001178310059229e+17,2.0027653494107965e+17,2.004870183253086e+17,2.007262535131501e+17,2.009753896475822e+17,2.0122154399809635e+17,2.014568534568406e+17,2.0167703186333632e+17
0.9933333333333334,2e+17,2.000000014083284e+17,2.0000204257644867e+17,2.0003060373371827e+17,2.0012373499363357e+17,2.0028770762895622e+17,2.0050350722859974e+17,2.0074741780494154e+17,2.0100034277927792e+17,2.0124939596195453e+17,2.0148681479626474e+17,2.0170844438854752e+17
0.9966666666666667,2e+17,2.000000016644909e+17,2.0000223927032275e+17,2.000326130908166e+17,2.0012990383095715e+17,2.0029927403947053e+17,2.005204701973895e+17,2.0076909165721978e+17,2.0102580866279005e+17,2.0127774344228058e+17,2.0151724281846442e+17,2.0174028908364534e+17
1.0,2e+17,2.0000000196558806e+17,2.000024537879032e+17,2.00034743512103e+17,2.0013634770958416e+17,2.003112454563845e+17,2.005379176262682e+17,2.007912837210913e+17,2.0105179403977184e+17,2.013065914255561e+17,2.0154814102151632e+17,2.017725682384727e+17
1.0033333333333334,2e+17,2.00000002319195e+17,2.00002687632219e+17,2.0003700153143574e+17,2.0014307712674646e+17,2.0032363337746406e+17,2.0055586002047216e+17,2.008140026784557e+17,2.0107830563016944e+17,2.013359448456467e+17,2.0157951283482397e+17,2.0180528406765098e+17
1.0066666666666668,2e+17,2.0000000273410893e+17,2.0000294242231526e+17,2.000393939850326e+17,2.001501028901418e+17,2.003364495140238e+17,2.005743079927037e+17,2.0083725723800307e+17,2.0110535012835536e+17,2.0136580858044874e+17,2.016113616163652e+17,2.0183843870839213e+17
1.01,2e+17,2.0000000322053664e+17,2.0000321990123104e+17,2.0004192802231862e+17,2.001574361227248e+17,2.003497057902451e+17,2.0059327225975734e+17,2.0086105613107773e+17,2.0113293419918038e+17,2.0139618744849178e+17,2.016436906499203e+17,2.0187203421830547e+17
1.0133333333333334,2e+17,2.000000037903094e+17,2.000035219444415e+17,2.000446111169737e+17,2.001650882673502e+17,2.00363414342259e+17,2.00612763638949e+17,2.008854081074085e+17,2.0116106447394512e+17,2.0142708620549786e+17,2.0167650314228058e+17,2.0190607257320035e+17
1.0166666666666668,2e+17,2.0000000445712867e+17,2.0000385056878394e+17,2.0004745107817168e+17,2.001730710912551e+17,2.0037758751698653e+17,2.0063279304434544e+17,2.0091032193070486e+17,2.01189747546292e+17,2.0145850954089933e+17,2.0170980222044003e+17,2.019405556648858e+17
1.02,2e+17,2.000000052368468e+17,2.0000420794188806e+17,2.0005045606200173e+17,2.0018139669036486e+17,2.0039223787072666e+17,2.0065337148279088e+17,2.0093580637411888e+17,2.0121898996801907e+17,2.0149046207431635e+17,2.017435909287702e+17,2.0197548529896816e+17
1.0233333333333334,2e+17,2.0000000614778762e+17,2.0000459639213152e+17,2.000536345830614e+17,2.001900774934091e+17,2.0040737816748576e+17,2.006745100497281e+17,2.0096187021557357e+17,2.0124879824481626e+17,2.0152294835199542e+17,2.0177787222618048e+17,2.0201086319264835e+17
1.0266666666666668,2e+17,2.000000072111119e+17,2.0000501841914058e+17,2.0005699552621056e+17,2.001991262658314e+17,2.0042302137703885e+17,2.0069621992481142e+17,2.009885222329572e+17,2.0127917883192592e+17,2.0155597284321075e+17,2.018126489832649e+17,2.0204669097251923e+17
1.03,2e+17,2.0000000845123363e+17,2.000054767048575e+17,2.0006054815847306e+17,2.002085561134782e+17,2.004391806727154e+17,2.0071851236730954e+17,2.0101577119918426e+17,2.0131013812972883e+17,2.015895399366296e+17,2.0184792397943683e+17,2.0208297017236483e+17
1.0333333333333334,2e+17,2.0000000989629373e+17,2.0000597412519542e+17,2.0006430214107347e+17,2.0021838048605024e+17,2.004558694289014e+17,2.0074139871129517e+17,2.0104362587712362e+17,2.01341682479257e+17,2.0162365393664387e+17,2.0188369990005315e+17,2.0211970223096237e+17
1.0366666666666666,2e+17,2.0000001157869846e+17,2.0000651376230093e+17,2.0006826754159344e+17,2.0022861318030077e+17,2.0047310121825014e+17,2.007648903606204e+17,2.010720950143943e+17,2.0137381815763472e+17,2.016583190596688e+17,2.0191997933352934e+17,2.0215688848988858e+17
1.04,2e+17,2.0000001353573088e+17,2.0000709891744627e+17,2.0007245484623216e+17,2.0023926834296365e+17,2.0049088980859315e+17,2.0078899878367504e+17,2.0110118733802966e+17,2.0140655137345024e+17,2.0169353943041133e+17,2.01956764768447e+17,2.0219453019133126e+17
1.0433333333333334,2e+17,2.0000001581024432e+17,2.0000773312457078e+17,2.000768749721542e+17,2.0025036047339466e+17,2.005092491595446e+17,2.0081373550792653e+17,2.0113091154901114e+17,2.014398882620588e+17,2.0172931907810938e+17,2.0199405859065574e+17,2.0223262847590762e+17
1.0466666666666666,2e+17,2.000000184514481e+17,2.0000842016449254e+17,2.0008153927990563e+17,2.0026190442590848e+17,2.005281934187908e+17,2.0083911211424032e+17,2.0116127631667254e+17,2.0147383488081974e+17,2.0176566193274416e+17,2.0203186308037024e+17,2.022711843804905e+17
1.05,2e+17,2.00000021515797e+17,2.0000916407980986e+17,2.000864595858796e+17,2.002739154117941e+17,2.005477369180578e+17,2.0086514023097853e+17,2.0119229027297584e+17,2.0150839720426915e+17,2.018025718212275e+17,2.0207018040926512e+17,2.0231019883604394e+17
1.0533333333333335,2e+17,2.000000250679968e+17,2.0000996919051226e+17,2.0009164817481008e+17,2.0028640900099104e+17,2.005678941687497e+17,2.0089183152787677e+17,2.0122396200666032e+17,2.0154358111923043e+17,2.0184005246356592e+17,2.021090126375686e+17,2.0234967266546957e+17
1.0566666666666666,2e+17,2.0000002918214003e+17,2.000108401103197e+17,2.0009711781227158e+17,2.0029940112340774e+17,2.0058867985725066e+17,2.009191977096974e+17,2.0125630005726634e+17,2.0157939241986474e+17,2.018781074690038e+17,2.0214836171115693e+17,2.0238960658146467e+17
1.06,2e+17,2.000000339429872e+17,2.0001178176376864e+17,2.0010288175716147e+17,2.003129080698647e+17,2.0061010883988374e+17,2.009472505096592e+17,2.012893129090357e+17,2.0161583680266358e+17,2.0191674033214774e+17,2.0218822945865123e+17,2.024300011843937e+17
1.0633333333333335,2e+17,2.0000003944741094e+17,2.0001279940406147e+17,2.0010895377413984e+17,2.0032694649264336e+17,2.006321961375197e+17,2.0097600168264285e+17,2.0132300898469005e+17,2.0165291986138634e+17,2.0195595442907382e+17,2.0222861758851866e+17,2.0247085696017472e+17
1.0666666666666667,2e+17,2.0000004580602147e+17,2.000138986316964e+17,2.0011534814600067e+17,2.0034153340562237e+17,2.0065495692983005e+17,2.0100546299817168e+17,2.0135739663909002e+17,2.0169064708194435e+17,2.019957530134208e+17,2.0226952768617962e+17,2.025121742781817e+17
1.07,2e+17,2.0000005314499478e+17,2.0001508541389264e+17,2.0012207968594624e+17,2.0035668618398272e+17,2.0067840654917706e+17,2.010356462331686e+17,2.0139248415277664e+17,2.017290238372352e+17,2.0203613921247075e+17,2.0231096121112288e+17,2.0255395338916454e+17
1.0733333333333335,2e+17,2.000000616081258e+17,2.0001636610482502e+17,2.0012916374973635e+17,2.0037242256346237e+17,2.0070256047413606e+17,2.010665631644887e+17,2.014282797253984e+17,2.0176805538192906e+17,2.0207711602321997e+17,2.0235291949403037e+17,2.0259619442318794e+17
1.0766666666666667,2e+17,2.000000713591326e+17,2.0001774746667987e+17,2.0013661624768096e+17,2.0038876063914208e+17,2.0072743432264362e+17,2.0109822556122867e+17,2.0146479146902515e+17,2.018077468472102e+17,2.0211868630844234e+17,2.0239540373391354e+17,2.0263889738759056e+17
1.08,2e+17,2.000000825842386e+17,2.0001923669154387e+17,2.001444536564449e+17,2.0040571886374336e+17,2.0075304384476653e+17,2.0113064517681386e+17,2.015020274013532e+17,2.0184810323547667e+17,2.0216085279274768e+17,2.0243841499526355e+17,2.026820621649664e+17
1.0833333333333335,2e+17,2.0000009549506352e+17,2.0002084142413414e+17,2.0015269303063085e+17,2.0042331604541917e+17,2.0077940491508694e+17,2.0116383374086403e+17,2.015399954388034e+17,2.0188912941500083e+17,2.0220361805863754e+17,2.0248195420521677e+17,2.0272568851116896e+17
1.0866666666666667,2e+17,2.0000011033185654e+17,2.0002256978537725e+17,2.001613520141059e+17,2.0044157134501914e+17,2.0080653352469872e+17,2.0119780295083914e+17,2.0157870338951555e+17,2.0193083011455418e+17,2.0224698454256102e+17,2.0252602215073763e+17,2.0276977605334038e+17
1.09,2e+17,2.000001273671077e+17,2.0002443039684125e+17,2.001704488510354e+17,2.0046050427280995e+17,2.0083444577281085e+17,2.0123256446346742e+17,2.0161815894624304e+17,2.0197320991799926e+17,2.022909545309733e+17,2.025706194758212e+17,2.0281432428796688e+17
1.0933333333333335,2e+17,2.000001469095776e+17,2.000264324060238e+17,2.001800023965863e+17,2.0048013468463254e+17,2.0086315785795427e+17,2.012681298859573e+17,2.0165836967915053e+17,2.0201627325885248e+17,2.0233553015639923e+17,2.026157466787169e+17,2.0285933257896173e+17
1.0966666666666667,2e+17,2.0000016930878822e+17,2.0002858551249613e+17,2.0019003212726112e+17,2.0050048277747706e+17,2.008926860687886e+17,2.0130451076699578e+17,2.0169934302851856e+17,2.0206002441482058e+17,2.0238071339350506e+17,2.0266140410917606e+17,2.0290480015577728e+17
1.1,2e+17,2.0000019496002285e+17,2.0003089999489955e+17,2.0020055815082173e+17,2.00521569084458e+17,2.0092304677450563e+17,2.013417185875357e+17,2.0174108629735907e+17,2.021044675023148e+17,2.02426506055181e+17,2.027075919657247e+17,2.02950726111548e+17
1.1033333333333335,2e+17,2.000002243098854e+17,2.000333867387892e+17,2.0021160121576163e+17,2.0054341446917037e+17,2.009542564148273e+17,2.0137976475137555e+17,2.0178360664394582e+17,2.0214960647094605e+17,2.02472909788637e+17,2.0275431029296406e+17,2.0299710940126528e+17
1.1066666666666667,2e+17,2.0000025786247536e+17,2.0003605726531526e+17,2.002231827202832e+17,2.005660401194099e+17,2.009863314895959e+17,2.0141866057553427e+17,2.018269110742637e+17,2.021954450980046e+17,2.0251992607151514e+17,2.0280155897890074e+17,2.0304394883998608e+17
1.11,2e+17,2.0000029618623805e+17,2.000389237607292e+17,2.002353247207357e+17,2.0058946754023936e+17,2.0101928854795504e+17,2.0145841728042525e+17,2.0187100643438182e+17,2.0224198698292864e+17,2.0256755620802122e+17,2.0284933775230874e+17,2.0309124310107664e+17
1.1133333333333335,2e+17,2.0000033992155562e+17,2.0004199910669894e+17,2.0024804993946858e+17,2.006137185463838e+17,2.0105314417712022e+17,2.0149904597983344e+17,2.019158994027543e+17,2.022892355417647e+17,2.026158013250783e+17,2.028976461801253e+17,2.0313899071449286e+17
1.1166666666666667,2e+17,2.000003897891487e+17,2.0004529691141197e+17,2.0026138177205258e+17,2.0063881525393818e+17,2.0108791499073856e+17,2.015405576707e+17,2.019615964824543e+17,2.0233719400162477e+17,2.0266466236850563e+17,2.0294648366488278e+17,2.0318719006509872e+17
1.12,2e+17,2.000004465993645e+17,2.0004883154144294e+17,2.002753442938218e+17,2.0066478007137098e+17,2.0112361761683744e+17,2.0158296322271846e+17,2.0200810399334557e+17,2.023858653951435e+17,2.027141400992255e+17,2.029958494421786e+17,2.032358393910244e+17
1.1233333333333333,2e+17,2.0000051126243245e+17,2.0005261815435568e+17,2.0028996226568672e+17,2.0069163568980826e+17,2.0116026868536307e+17,2.0162627336774874e+17,2.0205542806419693e+17,2.024352525549397e+17,2.0276423508950115e+17,2.0304574257818563e+17,2.032849367820654e+17
