Position_m,Temperature_t=0.00000000s,Temperature_t=0.13333333s,Temperature_t=0.26666667s,Temperature_t=0.40000000s,Temperature_t=0.53333333s,Temperature_t=0.66666667s,Temperature_t=0.80000000s,Temperature_t=0.93333333s,Temperature_t=1.06666667s,Temperature_t=1.20000000s,Temperature_t=1.33333333s,Temperature_t=1.46666667s,Temperature_t=1.60000000s,Temperature_t=1.73333333s,Temperature_t=1.86666667s,Temperature_t=2.00000000s,Temperature_t=2.13333333s,Temperature_t=2.26666667s,Temperature_t=2.40000000s,Temperature_t=2.53333333s,Temperature_t=2.66666667s,Temperature_t=2.80000000s,Temperature_t=2.93333333s,Temperature_t=3.06666667s,Temperature_t=3.20000000s,Temperature_t=3.33333333s,Temperature_t=3.46666667s,Temperature_t=3.60000000s,Temperature_t=3.73333333s,Temperature_t=3.86666667s,Temperature_t=4.00000000s,Temperature_t=4.13333333s,Temperature_t=4.26666667s,Temperature_t=4.40000000s,Temperature_t=4.53333333s,Temperature_t=4.66666667s,Temperature_t=4.80000000s,Temperature_t=4.93333333s,Temperature_t=5.06666667s,Temperature_t=5.20000000s,Temperature_t=5.33333333s,Temperature_t=5.46666667s,Temperature_t=5.60000000s,Temperature_t=5.73333333s,Temperature_t=5.86666667s,Temperature_t=6.00000000s,Temperature_t=6.13333333s,Temperature_t=6.26666667s,Temperature_t=6.40000000s,Temperature_t=6.53333333s,Temperature_t=6.66666667s,Temperature_t=6.80000000s,Temperature_t=6.93333333s,Temperature_t=7.06666667s,Temperature_t=7.20000000s,Temperature_t=7.33333333s,Temperature_t=7.46666667s,Temperature_t=7.60000000s,Temperature_t=7.73333333s,Temperature_t=7.86666667s,Temperature_t=8.00000000s,Temperature_t=8.13333333s,Temperature_t=8.26666667s,Temperature_t=8.40000000s,Temperature_t=8.53333333s,Temperature_t=8.66666667s,Temperature_t=8.80000000s,Temperature_t=8.93333333s,Temperature_t=9.06666667s,Temperature_t=9.20000000s,Temperature_t=9.33333333s,Temperature_t=9.46666667s,Temperature_t=9.60000000s,Temperature_t=9.73333333s,Temperature_t=9.86666667s,Temperature_t=10.00000000s,Temperature_t=10.13333333s,Temperature_t=10.26666667s,Temperature_t=10.40000000s,Temperature_t=10.53333333s,Temperature_t=10.66666667s,Temperature_t=10.80000000s,Temperature_t=10.93333333s,Temperature_t=11.06666667s,Temperature_t=11.20000000s,Temperature_t=11.33333333s,Temperature_t=11.46666667s,Temperature_t=11.60000000s,Temperature_t=11.73333333s,Temperature_t=11.86666667s,Temperature_t=12.00000000s,Temperature_t=12.13333333s,Temperature_t=12.26666667s,Temperature_t=12.40000000s,Temperature_t=12.53333333s,Temperature_t=12.66666667s,Temperature_t=12.80000000s,Temperature_t=12.93333333s,Temperature_t=13.06666667s,Temperature_t=13.20000000s,Temperature_t=13.33333333s,Temperature_t=13.46666667s,Temperature_t=13.60000000s,Temperature_t=13.73333333s,Temperature_t=13.86666667s,Temperature_t=14.00000000s,Temperature_t=14.13333333s,Temperature_t=14.26666667s,Temperature_t=14.40000000s,Temperature_t=14.53333333s,Temperature_t=14.66666667s,Temperature_t=14.80000000s,Temperature_t=14.93333333s,Temperature_t=15.06666667s,Temperature_t=15.20000000s,Temperature_t=15.33333333s,Temperature_t=15.46666667s,Temperature_t=15.60000000s,Temperature_t=15.73333333s,Temperature_t=15.86666667s,Temperature_t=16.00000000s,Temperature_t=16.13333333s,Temperature_t=16.26666667s,Temperature_t=16.40000000s,Temperature_t=16.53333333s,Temperature_t=16.66666667s,Temperature_t=16.80000000s,Temperature_t=16.93333333s,Temperature_t=17.06666667s,Temperature_t=17.20000000s,Temperature_t=17.33333333s,Temperature_t=17.46666667s,Temperature_t=17.60000000s,Temperature_t=17.73333333s,Temperature_t=17.86666667s,Temperature_t=18.00000000s,Temperature_t=18.13333333s,Temperature_t=18.26666667s,Temperature_t=18.40000000s,Temperature_t=18.53333333s,Temperature_t=18.66666667s,Temperature_t=18.80000000s,Temperature_t=18.93333333s,Temperature_t=19.06666667s,Temperature_t=19.20000000s,Temperature_t=19.33333333s,Temperature_t=19.46666667s,Temperature_t=19.60000000s,Temperature_t=19.73333333s,Temperature_t=19.86666667s
-0.08303999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000004,100.00000000000018,100.00000000000064,100.00000000000199,100.00000000000571,100.00000000001515,100.0000000000375,100.00000000008716,100.0000000001914,100.00000000039931,100.00000000079513,100.00000000151756,100.00000000278652,100.00000000493863,100.00000000847335,100.00000001411067,100.00000002286143,100.00000003611109,100.00000005571677,100.00000008411757,100.00000012445705,100.00000018071682,100.00000025785924,100.00000036197724,100.00000050044875,100.0000006820929,100.0000009173256,100.00000121831104,100.00000159910692,100.00000207580025,100.00000266663166,100.00000339210568,100.00000427508539,100.00000534086949,100.00000661725107,100.00000813455668,100.0000099256656,100.00001202600882,100.0000144735482,100.00001730873582,100.00002057445458,100.00002431594075,100.00002858068962,100.00003341834564,100.00003888057815,100.00004502094461,100.0000518947424,100.00005955885116,100.00006807156703,100.0000774924305,100.00008788204929,100.00009930191777,100.00011181423457,100.00012548171925,100.00014036742978,100.00015653458172,100.00017404637025,100.00019296579603,100.0002133554957,100.00023527757784,100.00025879346518,100.00028396374329,100.00031084801667,100.00033950477236,100.00036999125142,100.00040236332856,100.00043667540017,100.00047298028063,100.00051132910717,100.00055177125306,100.0005943542493,100.00063912371441,100.00068612329234,100.00073539459846,100.00078697717295,100.00084090844189,100.00089722368537,100.00095595601267,100.0010171363438,100.0010807933976,100.00114695368566,100.00121564151193,100.00128687897775,100.0013606859918,100.00143708028484,100.00151607742878,100.00159769085978,100.00168193190528,100.00176880981427,100.00185833179088,100.00195050303084,100.00204532676055,100.00214280427844,100.00224293499852,100.00234571649578,100.00245114455316,100.00255921320999,100.0026699148116,100.00278324005998,100.00289917806516,100.0030177163974,100.00313884113963,100.0032625369405,100.00338878706732,100.00351757345928,100.00364887678045,100.00378267647264,100.00391895080796,100.00405767694097,100.00419883096035,100.00434238794,100.0044883219895,100.0046366063038,100.00478721321228,100.00494011422678,100.00509528008898,100.0052526808166,100.00541228574892,100.00557406359114,100.0057379824577,100.0059040099147,100.00607211302116,100.00624225836921,100.00641441212323,100.00658854005792,100.00676460759512,100.00694257983979,100.00712242161464,100.00730409749377,100.0074875718353,100.00767280881269,100.0078597724452,100.00804842662724,100.00823873515652,100.00843066176134,100.00862417012678,100.00881922391984,100.00901578681369,100.00921382251082,100.00941329476528,100.00961416740411
-0.0828,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000006,100.00000000000023,100.00000000000075,100.00000000000236,100.00000000000672,100.00000000001772,100.00000000004361,100.00000000010084,100.0000000002204,100.00000000045772,100.00000000090756,100.00000000172527,100.00000000315603,100.00000000557375,100.00000000953106,100.0000000158218,100.00000002555674,100.00000004025344,100.00000006193984,100.00000009327162,100.000000137662,100.00000019942254,100.00000028391315,100.00000039769881,100.00000054871026,100.00000074640613,100.0000010019332,100.00000132828197,100.0000017404346,100.00000225550258,100.0000028928514,100.0000036742102,100.00000462376445,100.00000576823003,100.00000713690767,100.00000876171691,100.00001067720909,100.00001292055939,100.00001553153811,100.00001855246173,100.00002202812462,100.00002600571233,100.00003053469776,100.00003566672157,100.00004145545842,100.00004795647033,100.00005522704922,100.00006332604997,100.00007231371575,100.00008225149736,100.00009320186803,100.00010522813523,100.00011839425115,100.00013276462292,100.00014840392402,100.00016537690813,100.00018374822633,100.0002035822487,100.0002249428912,100.00024789344857,100.00027249643396,100.00029881342574,100.000326904922,100.00035683020329,100.00038864720351,100.00042241238954,100.00045818064957,100.00049600519023,100.00053593744238,100.00057802697593,100.00062232142302,100.00066886641,100.00071770549744,100.00076888012856,100.00082242958537,100.00087839095244,100.00093679908802,100.00099768660223,100.0010610838418,100.0011270188814,100.00119551752083,100.00126660328796,100.00134029744717,100.00141661901263,100.00149558476643,100.00157720928095,100.00166150494539,100.00174848199593,100.0018381485494,100.00193051063995,100.00202557225867,100.00212333539571,100.00222380008456,100.00232696444863,100.0024328247493,100.00254137543577,100.00265260919599,100.00276651700894,100.00288308819762,100.00300231048297,100.00312417003808,100.003248651543,100.00337573823974,100.00350541198725,100.00363765331647,100.00377244148517,100.00390975453243,100.0040495693329,100.00419186165041,100.00433660619105,100.00448377665568,100.00463334579156,100.00478528544338,100.0049395666032,100.00509615945973,100.00525503344646,100.00541615728896,100.00557949905107,100.00574502617997,100.00591270555033,100.00608250350727,100.00625438590819,100.00642831816347,100.00660426527611,100.0067821918801,100.00696206227778,100.0071438404759,100.0073274902207,100.00751297503172,100.00770025823448,100.00788930299221,100.0080800723362,100.00827252919527,100.00846663642402,100.00866235683011,100.0088596532004,100.0090584883261,100.00925882502685,100.00946062617389,100.00966385471222,100.00986847368166
-0.08256,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000007,100.00000000000027,100.0000000000009,100.00000000000279,100.0000000000079,100.0000000000207,100.0000000000507,100.00000000011663,100.00000000025366,100.00000000052444,100.00000000103547,100.00000000196063,100.00000000357316,100.00000000628815,100.00000001071682,100.00000001773402,100.0000000285598,100.00000004485561,100.00000006883498,100.00000010338816,100.00000015221954,100.00000021999604,100.00000031250454,100.00000043681568,100.000000601451,100.00000081655087,100.0000010940394,100.000001447784,100.0000018937458,100.00000245011879,100.00000313745461,100.00000397877118,100.00000499964284,100.00000622827103,100.00000769553395,100.00000943501472,100.00001148300761,100.00001387850266,100.00001666314843,100.00001988119439,100.00002357941305,100.00002780700369,100.0000326154785,100.00003805853298,100.00004419190206,100.00005107320365,100.00005876177133,100.00006731847797,100.00007680555204,100.00008728638814,100.0000988253537,100.00011148759312,100.00012533883103,100.000140445176,100.0001568729261,100.00017468837723,100.00019395763573,100.0002147464358,100.00023711996292,100.00026114268375,100.0002868781835,100.0003143890108,100.00034373653111,100.0003749807885,100.00040818037638,100.00044339231727,100.00048067195164,100.00052007283598,100.00056164665007,100.0006054431132,100.00065150990952,100.000699892622,100.00075063467507,100.00080377728564,100.000859359422,100.0009174177707,100.00097798671072,100.00104109829493,100.0011067822382,100.00117506591204,100.0012459743453,100.00131953023062,100.00139575393632,100.0014746635232,100.00155627476613,100.00164060117997,100.00172765404945,100.00181744246272,100.00190997334843,100.00200525151556,100.00210327969631,100.0022040585913,100.00230758691694,100.00241386145491,100.00252287710308,100.00263462692814,100.00274910221927,100.00286629254283,100.00298618579806,100.00310876827312,100.0032340247018,100.0033619383204,100.0034924909248,100.00362566292749,100.00376143341444,100.00389978020175,100.00404067989186,100.0041841079293,100.00433003865594,100.00447844536541,100.00462930035692,100.00478257498827,100.00493823972782,100.00509626420576,100.00525661726421,100.0054192670064,100.00558418084476,100.00575132554792,100.00592066728653,100.00609217167808,100.00626580383037,100.00644152838397,100.00661930955339,100.00679911116711,100.00698089670638,100.00716462934282,100.0073502719749,100.00753778726313,100.00772713766409,100.00791828546338,100.00811119280726,100.00830582173329,100.00850213419967,100.0087000921137,100.00889965735881,100.00910079182084,100.00930345741307,100.0095076161002,100.00971322992139,100.00992026101224,100.01012867162585
-0.08231999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000009,100.00000000000031,100.00000000000108,100.0000000000033,100.00000000000928,100.0000000000242,100.0000000000589,100.00000000013482,100.00000000029182,100.00000000060062,100.00000000118092,100.00000000222718,100.00000000404383,100.00000000709142,100.00000001204565,100.0000000198702,100.00000003190452,100.00000004996683,100.00000007647215,100.00000011456464,100.00000016826299,100.0000002426166,100.00000034387075,100.00000047963749,100.0000006590695,100.00000089303347,100.00000119428005,100.00000157760671,100.00000206001081,100.00000266082962,100.00000340186506,100.00000430749057,100.00000540473862,100.00000672336716,100.00000829590402,100.00001015766877,100.00001234677171,100.00001490409012,100.0000178732225,100.00002130042118,100.0000252345048,100.0000297267517,100.00003483077576,100.00004060238632,100.00004709943386,100.00005438164327,100.00006251043659,100.00007154874692,100.00008156082536,100.00009261204288,100.00010476868853,100.00011809776596,100.0001326667895,100.00014854358129,100.00016579607096,100.00018449209874,100.00020469922335,100.00022648453552,100.00024991447793,100.00027505467253,100.00030196975548,100.0003307232207,100.000361377272,100.00039399268442,100.00042862867484,100.00046534278215,100.00050419075686,100.00054522646046,100.00058850177409,100.00063406651677,100.00068196837279,100.0007322528282,100.00078496311609,100.0008401401704,100.00089782258796,100.00095804659853,100.00102084604227,100.00108625235464,100.00115429455805,100.00122499925997,100.0012983906574,100.00137449054681,100.0014533183397,100.00153489108308,100.0016192234847,100.00170632794239,100.00179621457768,100.00188889127276,100.00198436371086,100.00208263541963,100.00218370781715,100.00228758026039,100.00239425009568,100.00250371271113,100.00261596159058,100.0027309883689,100.00284878288848,100.0029693332565,100.00309262590308,100.0032186456398,100.00334737571866,100.00347879789115,100.00361289246742,100.00374963837527,100.00388901321895,100.00403099333754,100.00417555386288,100.00432266877692,100.00447231096844,100.00462445228885,100.00477906360743,100.0049361148654,100.00509557512925,100.00525741264283,100.00542159487868,100.00558808858794,100.00575685984936,100.00592787411698,100.00610109626683,100.00627649064218,100.00645402109768,100.00663365104236,100.00681534348116,100.00699906105545,100.00718476608213,100.00737242059155,100.00756198636424,100.00775342496624,100.00794669778347,100.0081417660546,100.00833859090294,100.008537133367,100.00873735442998,100.00893921504809,100.00914267617766,100.00934769880126,100.00955424395266,100.0097622727407,100.00997174637217,100.01018262617367,100.01039487361244
-0.08207999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000003,100.0000000000001,100.00000000000038,100.00000000000128,100.0000000000039,100.0000000000109,100.00000000002825,100.00000000006841,100.00000000015577,100.00000000033558,100.00000000068758,100.00000000134624,100.00000000252896,100.0000000045747,100.00000000799426,100.00000001353422,100.00000002225566,100.00000003562845,100.00000005564142,100.0000000849283,100.00000012690799,100.00000018593822,100.00000026747996,100.00000037827033,100.0000005265009,100.00000072199805,100.00000097640222,100.00000130334224,100.00000171860182,100.00000224027447,100.00000288890448,100.00000368761084,100.00000466219231,100.00000584121128,100.00000725605578,100.00000894097793,100.00001093310897,100.00001327245022,100.00001600184076,100.00001916690206,100.00002281596079,100.00002699995075,100.00003177229563,100.00003718877399,100.00004330736833,100.00005018809998,100.0000578928518,100.00006648518062,100.00007603012126,100.00008659398397,100.0000982441473,100.00011104884808,100.00012507696994,100.00014039783235,100.00015708098124,100.00017519598272,100.00019481222117,100.00021599870249,100.00023882386381,100.00026335539029,100.00028966003974,100.00031780347571,100.00034785010952,100.00037986295169,100.00041390347279,100.0004500314744,100.00048830496974,100.00052878007443,100.00057151090724,100.00061654950053,100.00066394572065,100.00071374719766,100.00076599926459,100.00082074490543,100.0008780247122,100.00093787685014,100.0010003370312,100.00106543849502,100.00113321199738,100.00120368580562,100.00127688570049,100.00135283498426,100.00143155449462,100.00151306262387,100.00159737534332,100.00168450623208,100.00177446651028,100.00186726507616,100.0019629085467,100.00206140130156,100.00216274552977,100.0022669412792,100.00237398650816,100.00248387713911,100.00259660711411,100.00271216845177,100.0028305513053,100.00295174402183,100.00307573320234,100.0032025037622,100.00333203899226,100.00346432062001,100.00359932887093,100.0037370425297,100.00387743900119,100.0040204943711,100.00416618346622,100.00431447991397,100.0044653562013,100.00461878373291,100.00477473288854,100.00493317307935,100.00509407280332,100.0052573996996,100.00542312060182,100.0055912015901,100.0057616080421,100.00593430468274,100.00610925563264,100.00628642445541,100.00646577420362,100.00664726746342,100.006830866398,100.00701653278965,100.00720422808051,100.00739391341206,100.00758554966335,100.00777909748786,100.0079745173491,100.00817176955502,100.00837081429107,100.00857161165207,100.00877412167287,100.00897830435775,100.00918411970876,100.00939152775273,100.0096004885673,100.00981096230575,100.01002290922074,100.01023628968703,100.01045106422308,100.01066719351175
-0.08184,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000003,100.00000000000013,100.00000000000045,100.00000000000152,100.0000000000046,100.00000000001279,100.00000000003297,100.00000000007941,100.0000000001799,100.00000000038571,100.0000000007868,100.00000000153406,100.00000000287048,100.00000000517325,100.00000000900862,100.00000001520114,100.00000002491853,100.00000003977307,100.00000006193929,100.00000009428808,100.0000001405355,100.0000002054049,100.0000002947998,100.0000004159849,100.00000057777166,100.00000079070551,100.00000106725054,100.00000142196838,100.0000018716878,100.00000243566156,100.00000313570753,100.00000399633169,100.00000504483046,100.00000631137092,100.00000782904736,100.00000963391336,100.00001176498924,100.00001426424457,100.0000171765565,100.0000205496443,100.00002443398168,100.00002888268774,100.00003395139863,100.00003969812111,100.00004618307042,100.00005346849402,100.00006161848341,100.00007069877597,100.00008077654888,100.00009192020694,100.00010419916637,100.00011768363625,100.00013244439927,100.0001485525936,100.00016607949702,100.0001850963149,100.00020567397316,100.00022788291722,100.00025179291796,100.00027747288554,100.00030499069155,100.00033441300046,100.0003658051104,100.00039923080398,100.00043475220913,100.0004724296704,100.00051232163045,100.00055448452227,100.00059897267134,100.00064583820841,100.00069513099203,100.00074689854104,100.00080118597661,100.00085803597355,100.00091748872045,100.00097958188853,100.00104435060858,100.00111182745583,100.00118204244204,100.00125502301489,100.00133079406368,100.0014093779314,100.00149079443254,100.00157506087626,100.0016621920946,100.0017522004752,100.0018450959983,100.00194088627761,100.00203957660456,100.00214116999587,100.00224566724376,100.00235306696878,100.0024633656748,100.00257655780592,100.002692635805,100.00281159017355,100.00293340953283,100.00305808068582,100.00318558867981,100.00331591686955,100.00344904698075,100.0035849591735,100.0037236321059,100.00386504299736,100.0040091676915,100.0041559807188,100.00430545535846,100.00445756369975,100.00461227670237,100.00476956425629,100.0049293952402,100.00509173757932,100.00525655830195,100.0054238235949,100.00559349885782,100.0057655487562,100.00593993727321,100.00611662776019,100.00629558298589,100.00647676518427,100.00666013610119,100.00684565703943,100.00703328890269,100.0072229922379,100.00741472727647,100.00760845397402,100.00780413204875,100.00800172101862,100.00820118023705,100.00840246892739,100.00860554621612,100.00881037116467,100.00901690280016,100.00922510014469,100.00943492224361,100.00964632819253,100.00985927716307,100.01007372842766,100.01028964138303,100.0105069755728,100.01072569070884,100.01094574669165
-0.08159999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000004,100.00000000000014,100.00000000000054,100.0000000000018,100.00000000000543,100.000000000015,100.00000000003847,100.00000000009213,100.00000000020766,100.00000000044314,100.00000000089995,100.00000000174737,100.0000000032568,100.00000000584782,100.00000001014783,100.00000001706704,100.00000002789,100.00000004438428,100.00000006892644,100.0000001046445,100.00000015557573,100.00000022683759,100.00000032480928,100.00000045732102,100.00000063384722,100.0000008657002,100.00000116622053,100.00000155096015,100.00000203785487,100.00000264738262,100.00000340270456,100.00000432978645,100.00000545749792,100.00000681768815,100.00000844523653,100.0000103780778,100.00001265720115,100.00001532662371,100.00001843333871,100.0000220272397,100.0000261610214,100.00003089005946,100.00003627227022,100.00004236795263,100.0000492396144,100.00005695178426,100.00006557081257,100.00007516466235,100.00008580269285,100.00009755543763,100.00011049437913,100.00012469172155,100.0001402201639,100.00015715267448,100.00017556226882,100.00019552179194,100.00021710370623,100.00024037988636,100.00026542142156,100.00029229842669,100.00032107986226,100.00035183336425,100.00038462508404,100.00041951953882,100.00045657947267,100.00049586572842,100.00053743713049,100.00058135037837,100.00062765995102,100.00067641802177,100.00072767438351,100.00078147638413,100.00083786887166,100.00089689414884,100.00095859193698,100.0010229993484,100.00109015086716,100.00116007833789,100.00123281096195,100.00130837530068,100.00138679528533,100.0014680922332,100.00155228486946,100.00163938935452,100.0017294193161,100.00182238588607,100.00191829774133,100.00201716114849,100.00211898001194,100.00222375592507,100.0023314882241,100.00244217404436,100.00255580837866,100.00267238413748,100.00279189221067,100.00291432153037,100.003039659135,100.00316789023407,100.00329899827342,100.00343296500101,100.00356977053272,100.00370939341829,100.00385181070696,100.003996998013,100.00414492958055,100.00429557834812,100.00444891601224,100.00460491309042,100.00476353898316,100.00492476203505,100.0050885495948,100.00525486807416,100.0054236830056,100.005594959099,100.00576866029672,100.00594474982773,100.00612319026014,100.0063039435525,100.00648697110367,100.00667223380134,100.0068596920691,100.00704930591209,100.00724103496127,100.00743483851626,100.00763067558675,100.00782850493256,100.00802828510221,100.00822997447023,100.00843353127296,100.00863891364318,100.00884607964322,100.00905498729689,100.0092655946201,100.00947785965015,100.00969174047383,100.00990719525429,100.01012418225675,100.01034265987302,100.01056258664481,100.01078392128609,100.01100662270422,100.0112306500201
-0.08135999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000004,100.00000000000018,100.00000000000065,100.00000000000215,100.00000000000641,100.00000000001761,100.00000000004485,100.00000000010684,100.00000000023961,100.0000000005089,100.00000000102894,100.0000000019895,100.00000000369363,100.00000000660776,100.00000001142675,100.00000001915488,100.00000003120455,100.00000004951275,100.00000007667559,100.00000011609978,100.00000017216963,100.00000025042715,100.00000035776266,100.00000050261235,100.00000069515914,100.00000094753302,100.00000127400676,100.00000169118319,100.00000221817015,100.00000287673998,100.0000036914699,100.00000468986137,100.00000590243567,100.0000073628044,100.00000910771371,100.00001117706164,100.00001361388836,100.00001646433984,100.00001977760546,100.00002360583079,100.000028004007,100.00003302983832,100.00003874358973,100.00004520791667,100.00005248767911,100.00006064974193,100.000069762764,100.00007989697825,100.00009112396462,100.00010351641826,100.00011714791484,100.00013209267479,100.00014842532852,100.00016622068388,100.00018555349767,100.00020649825233,100.0002291289391,100.00025351884881,100.00027974037084,100.0003078648016,100.00033796216258,100.00037010102889,100.00040434836856,100.00044076939278,100.00047942741747,100.00052038373613,100.000563697504,100.00060942563346,100.0006576227006,100.00070834086273,100.0007616297864,100.00081753658604,100.00087610577246,100.00093737921105,100.0010013960894,100.00106819289358,100.00113780339308,100.00121025863356,100.00128558693733,100.00136381391077,100.00144496245858,100.00152905280406,100.00161610251531,100.00170612653667,100.00179913722503,100.00189514439077,100.00199415534264,100.00209617493638,100.00220120562676,100.0023092475224,100.00242029844338,100.00253435398102,100.00265140755971,100.00277145050042,100.00289447208557,100.00302045962505,100.00314939852316,100.00328127234627,100.00341606289072,100.00355375025119,100.00369431288897,100.00383772770027,100.00398397008401,100.00413301400943,100.00428483208299,100.00443939561464,100.00459667468326,100.00475663820121,100.004919253978,100.00508448878263,100.00525230840508,100.0054226777164,100.0055955607276,100.00577092064728,100.00594871993778,100.00612892037003,100.00631148307704,100.00649636860585,100.00668353696798,100.00687294768868,100.0070645598543,100.0072583321586,100.00745422294727,100.00765219026113,100.00785219187782,100.00805418535207,100.00825812805442,100.00846397720872,100.00867168992794,100.00888122324888,100.00909253416523,100.00930557965958,100.0095203167338,100.00973670243833,100.00995469390021,100.01017424834967,100.01039532314567,100.01061787580028,100.01084186400172,100.01106724563645,100.01129397881004,100.01152202186708
-0.08112,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000006,100.00000000000021,100.00000000000078,100.00000000000254,100.00000000000756,100.00000000002063,100.00000000005227,100.00000000012385,100.00000000027634,100.00000000058417,100.00000000117589,100.00000000226426,100.00000000418736,100.00000000746356,100.00000001286197,100.00000002149022,100.00000003490048,100.00000005521446,100.00000008526685,100.00000012876619,100.00000019047157,100.0000002763822,100.00000039393723,100.0000005522219,100.00000076217601,100.00000103680087,100.00000139136033,100.00000184357177,100.00000241378345,100.00000312513443,100.00000400369409,100.00000507857864,100.0000063820425,100.000007949543,100.00000981977739,100.00001203469174,100.00001463946158,100.00001768244513,100.0000212151096,100.000025291932,100.00002997027636,100.00003531024849,100.000041374531,100.00004822820038,100.00005593852853,100.00006457477092,100.00007420794401,100.00008491059387,100.00009675655852,100.0001098207261,100.00012417879067,100.00013990700809,100.00015708195318,100.0001757802803,100.00019607848853,100.00021805269294,100.00024177840318,100.00026733031025,100.00029478208255,100.00032420617177,100.00035567362939,100.00038925393412,100.00042501483085,100.00046302218107,100.00050333982509,100.00054602945625,100.00059115050665,100.00063876004482,100.0006889126847,100.00074166050594,100.00079705298523,100.00085513693824,100.00091595647179,100.00097955294595,100.00104596494555,100.00111522826079,100.00118737587621,100.00126243796797,100.00134044190858,100.00142141227882,100.00150537088632,100.00159233679037,100.0016823263324,100.00177535317184,100.00187142832674,100.00197056021881,100.00207275472259,100.00217801521802,100.00228634264647,100.0023977355694,100.00251219022971,100.00262970061509,100.00275025852342,100.0028738536296,100.00300047355364,100.00313010392985,100.00326272847676,100.00339832906747,100.00353688580053,100.0036783770707,100.00382277963982,100.00397006870726,100.00412021798013,100.00427319974285,100.00442898492605,100.00458754317468,100.00474884291515,100.00491285142161,100.00507953488092,100.00524885845665,100.00542078635168,100.00559528186955,100.0057723074745,100.00595182485003,100.00613379495606,100.00631817808461,100.006504933914,100.00669402156153,100.00688539963457,100.00707902628021,100.00727485923333,100.00747285586313,100.00767297321804,100.00787516806928,100.00807939695272,100.00828561620933,100.0084937820241,100.00870385046353,100.00891577751162,100.0091295191044,100.00934503116318,100.00956226962624,100.00978119047936,100.0100017497848,100.0102239037092,100.01044760855002,100.01067282076089,100.0108994969756,100.01112759403108,100.01135706898906,100.0115878791567,100.01181998210619
-0.08088,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000007,100.00000000000026,100.00000000000094,100.00000000000303,100.00000000000891,100.00000000002419,100.0000000000609,100.00000000014349,100.00000000031856,100.00000000067025,100.00000000134328,100.0000000025759,100.00000000474519,100.0000000084269,100.00000001447198,100.00000002410137,100.00000003902014,100.00000006155122,100.00000009478839,100.00000014276699,100.00000021065063,100.00000030493062,100.00000043363524,100.00000060654448,100.00000083540634,100.00000113415025,100.00000151909313,100.00000200913401,100.00000262593315,100.00000339407214,100.00000434119183,100.00000549810555,100.00000689888547,100.0000085809209,100.0000105849473,100.00001295504602,100.0000157386147,100.00001898630921,100.00002275195796,100.00002709245028,100.00003206760056,100.00003773998996,100.00004417478816,100.00005143955737,100.00005960404083,100.00006873993865,100.00007892067302,100.0000902211453,100.00010271748762,100.00011648681075,100.00013160695062,100.00014815621542,100.00016621313515,100.00018585621513,100.00020716369505,100.00023021331506,100.0002550820898,100.0002818460915,100.00031058024322,100.00034135812258,100.0003742517768,100.00040933154945,100.00044666591921,100.00048632135082,100.00052836215836,100.00057285038092,100.00061984567039,100.00066940519147,100.00072158353358,100.00077643263414,100.0008340017135,100.00089433722039,100.00095748278812,100.00102347920077,100.00109236436892,100.00116417331462,100.00123893816493,100.00131668815361,100.0013974496305,100.00148124607803,100.00156809813441,100.00165802362304,100.00175103758744,100.00184715233168,100.00194637746537,100.00204871995314,100.00215418416789,100.00226277194768,100.00237448265564,100.0024893132427,100.00260725831262,100.00272831018913,100.00285245898478,100.0029796926712,100.00310999715055,100.00324335632773,100.00337975218339,100.00351916484715,100.00366157267113,100.00380695230344,100.00395527876134,100.0041065255042,100.0042606645058,100.00441766632602,100.00457750018164,100.00474013401636,100.00490553456959,100.00507366744431,100.00524449717363,100.00541798728604,100.00559410036934,100.0057727981332,100.00595404147019,100.00613779051544,100.00632400470455,100.00651264283024,100.00670366309713,100.00689702317513,100.00709268025115,100.0072905910792,100.0074907120289,100.00769299913237,100.00789740812951,100.00810389451173,100.0083124135641,100.00852292040584,100.00873537002944,100.00894971733814,100.00916591718195,100.00938392439214,100.00960369381444,100.00982518034063,100.01004833893887,100.0102731246826,100.01049949277817,100.01072739859111,100.0109567976712,100.01118764577623,100.01141989889463,100.01165351326685,100.01188844540569,100.01212465211549
