Position_m,Temperature_t=0.00000000s,Temperature_t=1.81818182s,Temperature_t=3.63636364s,Temperature_t=5.45454545s,Temperature_t=7.27272727s,Temperature_t=9.09090909s,Temperature_t=10.90909091s,Temperature_t=12.72727273s,Temperature_t=14.54545455s,Temperature_t=16.36363636s,Temperature_t=18.18181818s
0.07536,60.0,60.00000006094484,60.00002727661472,60.0003914693483,60.00169103872313,60.004197477530575,60.00772610822583,60.01189528712768,60.01633244807434,60.02075400988072,60.02497341049945
0.07559999999999999,60.0,60.00000005461232,60.00002547404727,60.00037249497749,60.00162631966488,60.00406476604251,60.007518039279304,60.011616326918116,60.015993298114495,60.02036739391134,60.02455169390866
0.07583999999999999,60.0,60.00000004892199,60.000023785846295,60.00035438896112,60.00156389991305,60.003935882841006,60.00731499353184,60.0113431270738,60.01566023740952,60.0199868915615,60.02413591210793
0.07608,60.0,60.00000004381043,60.00002220508943,60.00033711425504,60.00150370529197,60.0038107305926,60.00711686766427,60.01107559011109,60.015333180275505,60.01961243090462,60.0237260066581
0.07632,60.0,60.0000000392203,60.00002072525056,60.00032063525916,60.00144566371473,60.00368921399331,60.00692355995355,60.01081361963451,60.01501204167553,60.019243940325744,60.023321919196185
0.07655999999999999,60.0,60.00000003509979,60.00001934017866,60.00030491776778,60.00138970513625,60.00357123974094,60.00673497026327,60.01055712033931,60.01469673722848,60.01888134853278,60.02292359144698
0.0768,60.0,60.000000031402074,60.00001804407768,60.000289928921326,60.001335761506766,60.00345671650719,60.006551000033824,60.01030599801349,60.01438718321738,60.01852458456753,60.02253096523446
0.07704,60.0,60.000000028084884,60.0000168314873,60.00027563715942,60.00128376672615,60.00334555490973,60.006371552272135,60.01006015953941,60.014083296597406,60.01817357781627,60.022143982492935
0.07727999999999999,60.0,60.00000002511005,60.000015697264814,60.00026201217535,60.00123365659868,60.003237667484235,60.00619653154098,60.009819512894865,60.01378499500345,60.017828258020124,60.021762585277976
0.07751999999999999,60.0,60.00000002244311,60.00001463656778,60.00024902487181,60.001185368788576,60.0031329686563,60.00602584394793,60.009583967153816,60.01349219675725,60.01748855528505,60.02138671577711
0.07776,60.0,60.000000020053,60.000013644837566,60.00023664731802,60.00113884277611,60.00303137471344,60.00585939713399,60.00935343248661,60.013204820874215,60.01715440009157,60.02101631632029
0.078,60.0,60.000000017911695,60.00001271778381,60.00022485270798,60.001094019814374,60.002932803776915,60.005697100261834,60.009127820159826,60.0129227870698,60.01682572330414,60.02065132939015
0.07823999999999999,60.0,60.000000015993926,60.00001185136955,60.00021361532014,60.00105084288676,60.00283717577378,60.00553886400376,60.00890704253565,60.01264601576548,60.01650245618025,60.020291697631954
0.07848,60.0,60.00000001427693,60.00001104179717,60.000202910478144,60.001009256665014,60.002744412408745,60.005384600529304,60.00869101307091,60.01237442809449,60.01618453037923,60.01993736386348
0.07872,60.0,60.00000001274018,60.00001028549509,60.00019271451285,60.00096920746802,60.00265443713625,60.0052342234926,60.0084796463157,60.01210794590697,60.0158718779707,60.01958827108448
0.07895999999999999,60.0,60.00000001136523,60.00000957910508,60.000183004725464,60.00093064322124,60.00256717513247,60.005087648019405,60.008272857911585,60.01184649177498,60.015564431442826,60.019244362486084
0.07919999999999999,60.0,60.00000001013543,60.00000891947032,60.0001737593519,60.00089351341681,60.002482553267484,60.00494479069393,60.008070564589524,60.011589988997,60.01526212371014,60.01890558145986
0.07944,60.0,60.00000000903583,60.000008303623936,60.00016495752815,60.00085776907435,60.002400500077485,60.00480556954536,60.007872684167324,60.01133836160218,60.01496488812123,60.01857187160675
0.07967999999999999,60.0,60.000000008052965,60.00000772877833,60.0001565792568,60.000823362702356,60.00232094573711,60.00466990403419,60.007679135546844,60.01109153435417,60.014672658466,60.01824317674569
0.07991999999999999,60.0,60.000000007174734,60.00000719231489,60.00014860537464,60.00079024826038,60.00224382203186,60.00453771503827,60.007489838710804,60.010849432754696,60.01438536898278,60.01791944092209
0.08016,60.0,60.00000000639025,60.000006691774374,60.00014101752123,60.00075838112183,60.00216906233067,60.00440892483877,60.007304714719254,60.01061198304672,60.014102954365015,60.01760060841606
0.0804,60.0,60.000000005689735,60.00000622484773,60.00013379810857,60.000727718037425,60.002096601558655,60.00428345710581,60.00712368570581,60.010379112217365,60.01382534976782,60.017286623750394
