r_m,B_tesla_phi_0
0.03423423423423423,0.8511249058164685
0.034354354354354355,0.8525392137608999
0.03447447447447447,0.8539517553967158
0.034594594594594595,0.8553625320264806
0.03471471471471471,0.8567715449630706
0.034834834834834835,0.8581787955295658
0.03495495495495495,0.8595842850591204
0.035075075075075075,0.8609880148948582
0.03519519519519519,0.8623899863897697
0.035315315315315315,0.8637902009065863
0.03543543543543543,0.8651886598176811
0.035555555555555556,0.8665853645049683
0.03567567567567567,0.867980316359783
0.035795795795795796,0.869373516782786
0.03591591591591591,0.8707649671838673
0.036036036036036036,0.8721546689820301
0.03615615615615615,0.8735426236052981
0.036276276276276276,0.8749288324905918
0.03639639639639639,0.8763132968345627
0.036516516516516516,0.8776960169936516
0.03663663663663663,0.8790769931520156
0.036756756756756756,0.8804562255020565
0.03687687687687687,0.881833714244341
0.036996996996996996,0.8832094595875226
0.03711711711711712,0.8845834617482399
0.037237237237237236,0.8859557209510387
0.03735735735735736,0.8873262374282989
0.037477477477477476,0.888695011420134
0.0375975975975976,0.8900620431743186
0.037717717717717716,0.8914273329462159
0.03783783783783784,0.8927908809986818
0.037957957957957957,0.894152687601995
0.03807807807807808,0.8955127530337869
0.0381981981981982,0.8968710775789487
0.03831831831831832,0.8982276615295651
0.03843843843843844,0.8995825051848461
0.03855855855855856,0.9009356088510369
0.03867867867867868,0.9022869728413556
0.0387987987987988,0.9036365974749139
0.03891891891891892,0.9049844827755961
0.03903903903903904,0.9063306280508153
0.03915915915915916,0.9076750325084603
0.03927927927927928,0.9090176953627538
0.0393993993993994,0.9103586158341959
0.03951951951951952,0.9116977931495082
0.03963963963963964,0.9130352265415589
0.03975975975975976,0.9143709152493094
0.03987987987987988,0.9157048585177503
0.04,0.9170370555978503
0.04012012012012012,0.9183675057464833
0.04024024024024024,0.9196962082263768
0.04036036036036036,0.9210231623060615
0.04048048048048048,0.9223483672597994
0.0406006006006006,0.9236718223675352
0.04072072072072072,0.9249935269148467
0.04084084084084084,0.9263134801928765
0.04096096096096096,0.9276316814982837
0.04108108108108108,0.9289481301331969
0.0412012012012012,0.9302628254051478
0.04132132132132132,0.9315757666246536
0.04144144144144144,0.9328869529186714
0.04156156156156156,0.934196383096082
0.04168168168168168,0.9355040559391233
0.0418018018018018,0.9368099702350514
0.04192192192192192,0.9381141247760765
0.04204204204204204,0.9394165183593248
0.04216216216216216,0.9407171497867982
0.04228228228228228,0.9420160178653144
0.0424024024024024,0.9433131214064675
0.04252252252252252,0.9446084592265914
0.04264264264264264,0.9459020301467007
0.04276276276276276,0.9471938329924519
0.04288288288288288,0.94848386659411
0.043003003003003,0.9497721297864893
0.04312312312312312,0.951058621408918
0.043243243243243246,0.9523433403052023
0.04336336336336336,0.9536262853235734
0.043483483483483486,0.9549074553166504
0.0436036036036036,0.9561868491414073
0.043723723723723726,0.957464465659119
0.04384384384384384,0.9587403037351317
0.043963963963963966,0.9600143622321107
0.04408408408408408,0.9612866400083252
0.044204204204204206,0.962557135925646
0.04432432432432432,0.9638258488500487
0.044444444444444446,0.9650927776515622
0.04456456456456456,0.9663579212042375
0.044684684684684686,0.9676212783861187
0.0448048048048048,0.968882848079192
0.044924924924924926,0.9701426291693569
0.04504504504504504,0.971400620546398
0.045165165165165166,0.9726568211039349
0.04528528528528528,0.9739112297393941
0.04540540540540541,0.9751638453539836
0.04552552552552552,0.9764146668526412
0.04564564564564565,0.977663693144011
0.04576576576576576,0.978910923140415
0.04588588588588589,0.9801563557578057
0.046006006006006,0.981399989915743
0.04612612612612613,0.982641824537365
0.04624624624624624,0.9838818585493453
0.04636636636636637,0.9851200908860085
0.046486486486486484,0.9863565205649392
0.04660660660660661,0.9875911466791877
0.046726726726726724,0.9888239683278431
0.04684684684684685,0.9900549846134262
0.046966966966966964,0.9912841946418455
0.04708708708708709,0.9925115975223733
0.047207207207207204,0.9937371923676224
0.04732732732732733,0.9949609782935025
0.047447447447447444,0.9961829544191988
0.04756756756756757,0.9974031198671482
0.047687687687687684,0.9986214737629967
0.04780780780780781,0.999838015235581
0.047927927927927924,1.001052743416896
0.04804804804804805,1.0022656574420734
0.048168168168168164,1.0034767564493434
0.04828828828828829,1.0046860395800121
0.048408408408408404,1.005893505978442
0.04852852852852853,1.007099154792011
0.048648648648648644,1.0083029851710932
0.04876876876876877,1.00950499626904
0.048888888888888885,1.010705187241377
0.04900900900900901,1.011903557237524
0.049129129129129125,1.0131001054039015
0.04924924924924925,1.0142948308897168
0.04936936936936937,1.015487732847049
0.04948948948948949,1.0166788104308293
0.04960960960960961,1.0178680627988028
0.04972972972972973,1.0190554891115107
0.04984984984984985,1.0202410885322728
0.04996996996996997,1.02142486022715
0.05009009009009009,1.0226068033649267
0.05021021021021021,1.0237869171170935
0.05033033033033033,1.0249652006578116
0.05045045045045045,1.026141653163895
0.05057057057057057,1.0273162738147945
0.05069069069069069,1.0284890617925622
0.05081081081081081,1.029660016281835
0.05093093093093093,1.0308291364698179
0.05105105105105105,1.0319964215462518
0.05117117117117117,1.0331618707033954
0.05129129129129129,1.03432548313601
0.05141141141141141,1.0354872580149164
