r_m,B_tesla_phi_3.927
0.0,1.1324951330861137
0.00012012012012012012,1.1325548963564798
0.00024024024024024023,1.132614579648745
0.00036036036036036037,1.1326741827458593
0.00048048048048048047,1.132733705430615
0.0006006006006006006,1.1327931474856479
0.0007207207207207207,1.1328525086934338
0.0008408408408408408,1.1329117888362943
0.0009609609609609609,1.1329709876963918
0.001081081081081081,1.1330301050557328
0.0012012012012012011,1.1330891406960546
0.0013213213213213212,1.1331480943931227
0.0014414414414414415,1.1332069659140007
0.0015615615615615615,1.1332657550249106
0.0016816816816816816,1.1333244614919076
0.0018018018018018018,1.1333830850808893
0.0019219219219219219,1.1334416255575865
0.002042042042042042,1.1335000826875716
0.002162162162162162,1.1335584562362542
0.0022822822822822822,1.133616745968882
0.0024024024024024023,1.1336749516505413
0.0025225225225225223,1.1337330730461581
0.0026426426426426424,1.1337911099204965
0.002762762762762763,1.1338490620381598
0.002882882882882883,1.1339069291635915
0.003003003003003003,1.1339647110610735
0.003123123123123123,1.1340224074947287
0.003243243243243243,1.134080018228519
0.003363363363363363,1.1341375430262468
0.0034834834834834836,1.1341949816515544
0.0036036036036036037,1.1342523338679242
0.0037237237237237237,1.13430959943838
0.0038438438438438438,1.1343667781179834
0.003963963963963964,1.1344238696533067
0.004084084084084084,1.1344808737903505
0.004204204204204204,1.1345377902749476
0.004324324324324324,1.1345946188527685
0.0044444444444444444,1.1346513592693175
0.0045645645645645645,1.1347080112699326
0.0046846846846846845,1.134764574599788
0.004804804804804805,1.1348210490038941
0.004924924924924925,1.134877434227095
0.005045045045045045,1.1349337300140725
0.005165165165165165,1.1349899361093434
0.005285285285285285,1.1350460522572599
0.005405405405405406,1.1351020782020125
0.005525525525525526,1.135158013687627
0.005645645645645646,1.1352138584579654
0.005765765765765766,1.135269612256729
0.005885885885885886,1.1353252748274527
0.006006006006006006,1.1353808459135124
0.006126126126126126,1.135436325258119
0.006246246246246246,1.135491712603662
0.006366366366366366,1.1355470076823488
0.006486486486486486,1.1356022102184318
0.006606606606606606,1.1356573199357916
0.006726726726726726,1.1357123365581383
0.006846846846846846,1.1357672598090147
0.006966966966966967,1.1358220894117923
0.007087087087087087,1.1358768250896771
0.007207207207207207,1.135931466565705
0.007327327327327327,1.1359860135627449
0.007447447447447447,1.1360404658034975
0.0075675675675675675,1.136094823010495
0.0076876876876876875,1.1361490849061047
0.007807807807807808,1.1362032512125242
0.007927927927927928,1.1362573216517853
0.008048048048048049,1.1363112959457533
0.008168168168168169,1.1363651738161258
0.008288288288288289,1.1364189549844355
0.008408408408408409,1.1364726391720492
0.008528528528528529,1.1365262261001656
0.008648648648648649,1.1365797154898198
0.008768768768768769,1.1366331070606066
0.008888888888888889,1.1366864005195878
0.009009009009009009,1.1367395955667028
0.009129129129129129,1.13679269190164
0.009249249249249249,1.1368456892239156
0.009369369369369369,1.1368985872328727
0.009489489489489489,1.1369513856276823
0.00960960960960961,1.137004084107342
0.00972972972972973,1.1370566823706802
0.00984984984984985,1.13710918011635
0.00996996996996997,1.1371615770428365
0.01009009009009009,1.1372138728484502
0.01021021021021021,1.1372660672313333
0.01033033033033033,1.137318159889456
0.01045045045045045,1.1373701505206175
0.01057057057057057,1.1374220388224474
0.01069069069069069,1.137473824492405
0.010810810810810811,1.137525507227779
0.010930930930930931,1.13757708672569
0.011051051051051052,1.1376285626830875
0.011171171171171172,1.1376799347967534
0.011291291291291292,1.1377312027610471
0.011411411411411412,1.137782366255475
0.011531531531531532,1.1378334249534745
0.011651651651651652,1.137884378528291
0.011771771771771772,1.1379352266529936
0.011891891891891892,1.1379859690004723
0.012012012012012012,1.138036605243442
0.012132132132132132,1.1380871350544413
0.012252252252252252,1.138137558105833
0.012372372372372372,1.1381878740698042
0.012492492492492492,1.1382380826183656
0.012612612612612612,1.1382881834233525
0.012732732732732732,1.1383381761564253
0.012852852852852852,1.138388060489071
0.012972972972972972,1.1384378360926015
0.013093093093093092,1.1384875026381527
0.013213213213213212,1.1385370597966884
0.013333333333333332,1.1385865072389962
0.013453453453453453,1.138635844635693
0.013573573573573573,1.1386850716572212
0.013693693693693693,1.1387341879738497
0.013813813813813813,1.1387831932519499
0.013933933933933934,1.1388320871409539
0.014054054054054054,1.1388808692853984
0.014174174174174175,1.1389295393296375
0.014294294294294295,1.1389780969178442
0.014414414414414415,1.1390265416940106
0.014534534534534535,1.1390748733019467
0.014654654654654655,1.1391230913852821
0.014774774774774775,1.1391711955874668
0.014894894894894895,1.1392191855517695
0.015015015015015015,1.1392670609212798
0.015135135135135135,1.1393148213389077
0.015255255255255255,1.1393624664473825
0.015375375375375375,1.1394099958892558
0.015495495495495495,1.1394574093068996
0.015615615615615615,1.139504706342507
0.015735735735735737,1.1395518866380943
0.015855855855855857,1.139598949835498
0.015975975975975977,1.1396458955763764
0.016096096096096097,1.139692723502214
0.016216216216216217,1.1397394332543105
0.016336336336336337,1.1397860244679383
0.016456456456456457,1.1398324967598579
0.016576576576576577,1.1398788497430647
0.016696696696696697,1.1399250830303684
0.016816816816816817,1.1399711962343928
0.016936936936936937,1.1400171889675739
0.017057057057057057,1.140063060842163
0.017177177177177178,1.1401088114702254
0.017297297297297298,1.1401544404636428
0.017417417417417418,1.1401999474341096
0.017537537537537538,1.1402453319931356
0.017657657657657658,1.1402905937520489
0.017777777777777778,1.140335732321991
0.017897897897897898,1.1403807473139207
0.018018018018018018,1.1404256383386127
0.018138138138138138,1.140470405006659
0.018258258258258258,1.1405150469284688
0.018378378378378378,1.1405595637142678
0.018498498498498498,1.1406039549741003
0.018618618618618618,1.1406482203178276
0.018738738738738738,1.1406923593550882
0.018858858858858858,1.1407363716866348
0.018978978978978978,1.1407802568938126
0.0190990990990991,1.1408240145552049
0.01921921921921922,1.1408676442492023
0.01933933933933934,1.1409111455540033
0.01945945945945946,1.1409545180476166
0.01957957957957958,1.1409977613078588
0.0196996996996997,1.141040874912356
0.01981981981981982,1.141083858438544
0.01993993993993994,1.141126711463669
0.02006006006006006,1.141169433564787
0.02018018018018018,1.1412120243187662
0.0203003003003003,1.1412544833022824
0.02042042042042042,1.1412968100918255
0.02054054054054054,1.1413390042636966
0.02066066066066066,1.1413810653940075
0.02078078078078078,1.1414229930586837
0.0209009009009009,1.1414647868334609
0.02102102102102102,1.1415064462938909
0.02114114114114114,1.141547971015335
0.02126126126126126,1.1415893605727792
0.02138138138138138,1.141630614528787
0.0215015015015015,1.1416717324263386
0.021621621621621623,1.1417127138064993
0.021741741741741743,1.1417535582101346
0.021861861861861863,1.1417942651779163
0.021981981981981983,1.1418348342503164
0.022102102102102103,1.1418752649676118
0.022222222222222223,1.1419155568698833
0.022342342342342343,1.1419557094970156
0.022462462462462463,1.1419957223886987
0.022582582582582583,1.1420355950844272
0.022702702702702703,1.1420753271235005
0.022822822822822823,1.1421149180450245
0.022942942942942943,1.1421543673879102
0.023063063063063063,1.1421936746908752
0.023183183183183183,1.1422328394924448
0.023303303303303304,1.1422718613309497
0.023423423423423424,1.1423107397445291
0.023543543543543544,1.1423494742711289
0.023663663663663664,1.1423880644485034
0.023783783783783784,1.1424265098136708
0.023903903903903904,1.142464809887092
0.024024024024024024,1.1425029641702107
0.024144144144144144,1.1425409721632251
0.024264264264264264,1.1425788333661309
0.024384384384384384,1.142616547278721
0.024504504504504504,1.1426541134005872
0.024624624624624624,1.1426915312311172
0.024744744744744744,1.1427288002694977
0.024864864864864864,1.142765920014714
0.024984984984984984,1.1428028899655496
0.025105105105105104,1.1428397096205891
0.025225225225225224,1.1428763784782152
0.025345345345345344,1.1429128960366113
0.025465465465465464,1.1429492617937604
0.025585585585585584,1.1429854752474478
0.025705705705705705,1.143021535895259
0.025825825825825825,1.1430574432345806
0.025945945945945945,1.143093196762602
0.026066066066066065,1.1431287959763146
0.026186186186186185,1.1431642403725126
0.026306306306306305,1.1431995294465633
0.026426426426426425,1.1432346626726988
0.026546546546546545,1.1432696395074058
0.026666666666666665,1.1433044594064186
0.026786786786786785,1.1433391218252629
0.026906906906906905,1.1433736262192569
0.027027027027027025,1.1434079720435077
0.027147147147147145,1.1434421587529167
0.027267267267267265,1.1434761858021751
0.027387387387387385,1.1435100526457684
0.027507507507507505,1.1435437587379758
0.027627627627627625,1.1435773035328682
0.02774774774774775,1.14361068648431
0.02786786786786787,1.143643907045962
0.02798798798798799,1.1436769646712783
0.02810810810810811,1.1437098588135073
0.02822822822822823,1.143742588925694
0.02834834834834835,1.1437751544606798
0.02846846846846847,1.1438075548710995
0.02858858858858859,1.1438397896093884
0.02870870870870871,1.1438718581277751
0.02882882882882883,1.1439037598758877
0.02894894894894895,1.1439354942774147
0.02906906906906907,1.1439670607402055
0.02918918918918919,1.143998458671673
0.02930930930930931,1.1440296874790152
0.02942942942942943,1.1440607465692139
0.02954954954954955,1.1440916353490367
0.02966966966966967,1.1441223532250369
0.02978978978978979,1.1441528996035526
0.02990990990990991,1.1441832738907107
0.03003003003003003,1.1442134754924225
0.03015015015015015,1.1442435038143879
0.03027027027027027,1.1442733582620943
0.03039039039039039,1.1443030382408168
0.03051051051051051,1.1443325431556202
0.03063063063063063,1.144361872411358
0.03075075075075075,1.1443910254126717
0.03087087087087087,1.1444200015639945
0.03099099099099099,1.1444488002695494
0.03111111111111111,1.1444774209333497
0.03123123123123123,1.1445058629592006
0.03135135135135135,1.1445341257464372
0.031471471471471474,1.1445622086637597
0.03159159159159159,1.1445901110664143
0.031711711711711714,1.14461783230937
0.03183183183183183,1.1446453717473735
0.031951951951951954,1.14467272873495
0.03207207207207207,1.1446999026264042
0.032192192192192194,1.1447268927758179
0.03231231231231231,1.1447536985370552
0.032432432432432434,1.1447803192637576
0.03255255255255255,1.1448067543093483
0.032672672672672674,1.1448330030270328
0.03279279279279279,1.1448590647697958
0.032912912912912914,1.1448849388904057
0.03303303303303303,1.1449106247414118
0.033153153153153155,1.1449361216751477
0.03327327327327327,1.1449614290437302
0.033393393393393395,1.1449865461990585
0.03351351351351351,1.1450114724928169
0.033633633633633635,1.145036207276475
0.03375375375375375,1.1450607499012881
0.033873873873873875,1.145085099711245
0.03399399399399399,1.1451092560155334
0.034114114114114115,1.1451332181125244
0.03423423423423423,1.1451569853003563
0.034354354354354355,1.1451805568769395
0.03447447447447447,1.145203932139954
0.034594594594594595,1.1452271103868543
0.03471471471471471,1.1452500909148655
0.034834834834834835,1.1452728730209876
0.03495495495495495,1.1452954560019923
0.035075075075075075,1.1453178391544268
0.03519519519519519,1.1453400217746128
0.035315315315315315,1.1453620031586458
0.03543543543543543,1.1453837826023987
0.035555555555555556,1.1454053594015192
0.03567567567567567,1.1454267328514327
0.035795795795795796,1.1454479022473394
0.03591591591591591,1.145468866884221
0.036036036036036036,1.1454896260568341
0.03615615615615615,1.1455101790597146
0.036276276276276276,1.1455305251871775
0.03639639639639639,1.1455506637222626
0.036516516516516516,1.1455705939101202
0.03663663663663663,1.1455903149876465
0.036756756756756756,1.1456098261915049
0.03687687687687687,1.1456291267581198
0.036996996996996996,1.1456482159236816
0.03711711711711712,1.1456670929241464
0.037237237237237236,1.145685756995237
0.03735735735735736,1.145704207372441
0.037477477477477476,1.1457224432910145
0.0375975975975976,1.1457404639859796
0.037717717717717716,1.1457582686921288
0.03783783783783784,1.145775856644021
0.037957957957957957,1.145793227075986
0.03807807807807808,1.145810379222122
0.0381981981981982,1.1458273123162983
0.03831831831831832,1.1458440255921563
0.03843843843843844,1.1458605182831059
0.03855855855855856,1.1458767896223319
0.03867867867867868,1.145892838842789
0.0387987987987988,1.1459086651771522
0.03891891891891892,1.1459242678414618
0.03903903903903904,1.145939646012248
0.03915915915915916,1.1459547988600414
0.03927927927927928,1.1459697255551304
0.0393993993993994,1.145984425267561
0.03951951951951952,1.1459988971671382
0.03963963963963964,1.1460131404234237
0.03975975975975976,1.1460271542057399
0.03987987987987988,1.1460409376831706
0.04,1.1460544900245568
0.04012012012012012,1.146067810398504
0.04024024024024024,1.1460808979733763
0.04036036036036036,1.1460937519173027
0.04048048048048048,1.1461063713981738
0.0406006006006006,1.1461187555836445
0.04072072072072072,1.1461309036411318
0.04084084084084084,1.1461428147378199
0.04096096096096096,1.1461544880406567
0.04108108108108108,1.146165922716357
0.0412012012012012,1.1461771179314004
0.04132132132132132,1.146188072851746
0.04144144144144144,1.1461987866201317
0.04156156156156156,1.146209258339706
0.04168168168168168,1.1462194871095084
0.0418018018018018,1.14622947202833
0.04192192192192192,1.1462392121947116
0.04204204204204204,1.1462487067069471
0.04216216216216216,1.14625795466308
0.04228228228228228,1.146266955160911
0.0424024024024024,1.146275707297989
0.04252252252252252,1.1462842101716217
0.04264264264264264,1.146292462878869
0.04276276276276276,1.1463004645165475
0.04288288288288288,1.1463082141812282
0.043003003003003,1.1463157109692412
0.04312312312312312,1.146322953976672
0.043243243243243246,1.1463299422993645
0.04336336336336336,1.146336675032922
0.043483483483483486,1.1463431512727063
0.0436036036036036,1.1463493701138392
0.043723723723723726,1.1463553306512022
0.04384384384384384,1.14636103197857
0.043963963963963966,1.14636647315891
0.04408408408408408,1.1463716532170614
0.044204204204204206,1.1463765711752472
0.04432432432432432,1.1463812260554371
0.044444444444444446,1.146385616879343
0.04456456456456456,1.146389742668423
0.044684684684684686,1.146393602443882
0.0448048048048048,1.146397195226671
0.044924924924924926,1.1464005200374872
0.04504504504504504,1.146403575896777
0.045165165165165166,1.146406361824736
0.04528528528528528,1.1464088768413083
0.04540540540540541,1.1464111199661875
0.04552552552552552,1.1464130902188203
0.04564564564564565,1.146414786618402
0.04576576576576576,1.1464162081838818
0.04588588588588589,1.1464173539339615
0.046006006006006,1.1464182228870963
0.04612612612612613,1.1464188140614961
0.04624624624624624,1.1464191264751245
0.04636636636636637,1.1464191591436885
0.046486486486486484,1.1464189110438816
0.04660660660660661,1.146418381117151
0.046726726726726724,1.146417568303426
0.04684684684684685,1.1464164715423724
0.046966966966966964,1.1464150897733962
0.04708708708708709,1.1464134219356426
0.047207207207207204,1.146411466967995
0.04732732732732733,1.1464092238090795
0.047447447447447444,1.1464066913972633
0.04756756756756757,1.1464038686706564
0.047687687687687684,1.1464007545671102
0.04780780780780781,1.146397348024222
0.047927927927927924,1.1463936479793322
0.04804804804804805,1.1463896533695264
0.048168168168168164,1.1463853631316367
0.04828828828828829,1.1463807762022424
0.048408408408408404,1.1463758915176694
0.04852852852852853,1.1463707080139922
0.048648648648648644,1.1463652246270342
0.04876876876876877,1.1463594402923682
0.048888888888888885,1.146353353941354
0.04900900900900901,1.1463469644579942
0.049129129129129125,1.146340270695153
0.04924924924924925,1.146333271504887
0.04936936936936937,1.1463259657389877
0.04948948948948949,1.1463183522489777
0.04960960960960961,1.1463104298861146
0.04972972972972973,1.1463021975013912
0.04984984984984985,1.146293653945534
0.04996996996996997,1.1462847980690072
0.05009009009009009,1.1462756287220124
0.05021021021021021,1.1462661447544882
0.05033033033033033,1.1462563450161116
0.05045045045045045,1.146246228356301
0.05057057057057057,1.146235793624213
0.05069069069069069,1.1462250396687463
0.05081081081081081,1.1462139653385415
0.05093093093093093,1.1462025694819822
0.05105105105105105,1.1461908509471943
0.05117117117117117,1.1461788085820492
0.05129129129129129,1.146166441234163
0.05141141141141141,1.1461537477438826
0.05153153153153153,1.1461407268963748
0.05165165165165165,1.146127377450661
0.05177177177177177,1.1461136981653361
0.05189189189189189,1.1460996877987242
0.05201201201201201,1.1460853451088766
0.05213213213213213,1.1460706688535742
0.05225225225225225,1.146055657790328
0.05237237237237237,1.146040310676381
