Position_m,Temperature_t=0.00000000s,Temperature_t=0.83333333s,Temperature_t=1.66666667s,Temperature_t=2.50000000s,Temperature_t=3.33333333s,Temperature_t=4.16666667s,Temperature_t=5.00000000s,Temperature_t=5.83333333s,Temperature_t=6.66666667s,Temperature_t=7.50000000s,Temperature_t=8.33333333s,Temperature_t=9.16666667s,Temperature_t=10.00000000s,Temperature_t=10.83333333s,Temperature_t=11.66666667s,Temperature_t=12.50000000s,Temperature_t=13.33333333s,Temperature_t=14.16666667s,Temperature_t=15.00000000s,Temperature_t=15.83333333s,Temperature_t=16.66666667s,Temperature_t=17.50000000s,Temperature_t=18.33333333s,Temperature_t=19.16666667s
0.0924,40.0,40.0,40.00000000001749,40.0000000051134,40.00000016285205,40.000001658642304,40.0000087097381,40.000030098268184,40.000078547059005,40.000168273620694,40.00031221042441,40.00052001255261,40.000797179714475,40.0011451018486,40.00156167044729,40.002042132304524,40.00257996404892,40.0031676444162,40.00379727315512,40.00446102971117,40.005151487981465,40.00586181284209,40.006585865626306,40.00731824320795
0.09263999999999999,40.0,40.0,40.00000000001537,40.000000004633975,40.000000150388765,40.00000155137917,40.00000822199051,40.00002861184044,40.00007507752285,40.00016155041647,40.0003008236431,40.000502568206834,40.00077242542052,40.001112008721464,40.00151947297524,40.00199033525703,40.002518326997574,40.003096153130905,40.003716104879274,40.00437051709458,40.00505208463804,40.00575406217311,40.00647037364976,40.00719565556168
0.09287999999999999,40.0,40.0,40.0000000000135,40.00000000419848,40.00000013885213,40.000001450814764,40.00000776046179,40.000027195452375,40.00007175332064,40.00015508039878,40.0002898259224,40.00048566880359,40.00074838276889,40.001079796084845,40.00147831979106,40.00193973586344,40.002458026935344,40.00302612208005,40.003636503158525,40.00428166050172,40.00495441063549,40.005648099111326,40.006356713821106,40.00707493229973
0.09312,40.0,40.0,40.00000000001186,40.00000000380299,40.000000128175415,40.00000135654682,40.00000732380701,40.000025845979806,40.00006856873723,40.000148854694785,40.00027920500579,40.00046929880135,40.00072503327965,40.001048443021666,40.001438188112935,40.0018903100574,40.00239903905695,40.0029575262058,40.003558443098065,40.00419443554309,40.0048584423618,40.00554390103033,40.0062448646515,40.00695605317467
0.09336,40.0,40.0,40.00000000001042,40.00000000344392,40.00000011829652,40.00000126819616,40.00000691074658,40.00002456042902,40.00006551826534,40.00014286471551,40.00026894898406,40.00045344305108,40.000702358890656,40.00101792903966,40.00139905557585,40.00184203417001,40.0023413389274,40.002890340788696,40.00348190010728,40.004108818098786,40.004764156440665,40.005441445507266,40.006134804825685,40.00683899808515
0.09359999999999999,40.0,40.0,40.000000000009145,40.000000003118,40.00000010915767,40.00000118540546,40.00000652006323,40.00002333593174,40.00006259659875,40.00013710214772,40.00025904628692,40.00043808678802,40.000680341950094,40.000988234065005,40.001360900226395,40.0017948849258,40.00228490247916,40.002824541445904,40.003406849898866,40.00402478431826,40.00467152973192,40.00534071032377,40.00602651320332,40.00672374707754
0.09383999999999999,40.0,40.0,40.00000000000802,40.000000002822226,40.00000010070514,40.00000110783804,40.0000061505992,40.00002216974034,40.00005979862566,40.000131558946215,40.00024948567475,40.00042321562368,40.00065896520912,40.0009593384359,40.001323700517524,40.00174883943872,40.00222970600924,40.00276010412927,40.00333326848785,40.00394231062015,40.00458053933199,40.00524167346688,40.00591996882024,40.00661028034748
0.09408,40.0,40.0,40.000000000007034,40.0000000025539,40.00000009288896,40.00000103517673,40.00000580125349,40.00002105922309,40.00005711942223,40.000126227326135,40.0002402562304,40.00040881553782,40.00063821181455,40.00093122289629,40.0012874353034,40.0017038752081,40.00217572617623,40.00269700512347,40.00326113219051,40.00386137369196,40.0044911625742,40.00514431312983,40.00581515088971,40.00649857824143
0.09431999999999999,40.0,40.0,40.000000000006175,40.00000000231052,40.000000085662684,40.00000096712281,40.000005470979254,40.0000200018597,40.00005455424636,40.000121099755496,40.0002313473513,40.00039487287066,40.00061806530167,40.000903868589596,40.00125208383416,40.001659970114595,40.00212293999741,40.002635221043974,40.00319041762335,40.003781950489774,40.00440337702904,40.005048607712894,40.005712038803594,40.00638862125808
0.09455999999999999,40.0,40.0,40.00000000000541,40.000000002089834,40.00000007898314,40.00000090339496,40.00000515878134,40.00001899523696,40.000052098531576,40.00011616894796,40.00022274874163,40.000381374315154,40.000598509587086,40.000877257052416,40.00121762575077,40.0016171024161,40.00207132484569,40.0025747288351,40.00312110170193,40.00370401823779,40.00431716050443,40.00495453582406,40.005610612133474,40.00628039004984
0.0948,40.0,40.0,40.00000000000474,40.00000000188976,40.00000007281021,40.00000084372834,40.000004863713826,40.000018037044505,40.00004974788116,40.000111427855686,40.000214450404634,40.00036830690938,40.00057952896164,40.000851370208366,40.001184041079846,40.00157525074368,40.00202085844659,40.002515505767924,40.00305316163968,40.00362755442794,40.004232491045876,40.00486207627974,40.00551085063168,40.006173865424145
0.09503999999999999,40.0,40.0,40.00000000000416,40.00000000170843,40.00000006710662,40.0000007878736,40.0000045848778,40.000017125070784,40.000047498062386,40.00010686966242,40.00020644263513,40.00035565802905,40.00056110808347,40.00082619036193,40.00115131022851,40.0015343940975,40.001971518875266,40.00245752943821,40.002986574946675,40.0035525368194,40.00414934693658,40.004771208105375,40.00541273423239,40.00606902834483
0.09527999999999999,40.0,40.0,40.00000000000364,40.00000000154412,40.000000061837746,40.00000073559612,40.00000432141912,40.000016257199164,40.000045345001006,40.00010248777671,40.00019871601215,40.00034341538017,40.00054323197108,40.000801700192326,40.00111941397923,40.00149451184271,40.001923284553335,40.0024007777643,40.002921319428374,40.00347894343797,40.00406770669753,40.004681910536014,40.00531624305251,40.00596585993338
0.09552,40.0,40.0,40.00000000000318,40.000000001395286,40.00000005697143,40.00000068667509,40.00000407252633,40.00001543140413,40.000043284775806,40.00009827582533,40.0001912613917,40.00033156699175,40.00052588599655,40.00077788274749,40.001088333484766,40.001455583705344,40.001876134245855,40.00234522898494,40.00285737318429,40.003406752575586,40.00398754908754,40.00459416301683,40.00522135739267,40.00586434147015
0.09576,40.0,40.0,40.000000000002785,40.00000000126048,40.00000005247783,40.000000640902776,40.000003837428686,40.00001464574766,40.00004131361342,40.00009422764681,40.00018406989971,40.000320101208665,40.00050905587878,40.000754721438035,40.00105805026301,40.00141758976826,40.00183004705818,40.00229086165709,40.00279471460663,40.003335942789604,40.00390885310317,40.00450794520361,40.00512805773807,40.00576445439557
0.09599999999999999,40.0,40.0,40.00000000000244,40.00000000113843,40.00000004832923,40.00000059808379,40.00000361539417,40.00001389837574,40.00003942788322,40.0000903372852,40.000177132925096,40.00030900668469,40.00049272767682,40.00073220003128,40.00102854619197,40.00138051046696,40.00178500243282,40.0022376546537,40.00273332237889,40.00326649290216,40.00383159797869,40.00442323696318,40.00503632475927,40.00566618031126
0.09623999999999999,40.0,40.0,40.00000000000213,40.00000000102795,40.000000044499906,40.000000558034365,40.000003405727725,40.00001318751495,40.000037624092414,40.00008659898391,40.00017044211298,40.00029827237553,40.00047688778336,40.000710302645395,40.000999803504676,40.001344326585574,40.001740980146316,40.00218558716148,40.00267317547443,40.00319838199943,40.00375576318595,40.00434001837373,40.00494613931303,40.00556950098116
0.09648,40.0,40.0,40.00000000000187,40.00000000092796,40.00000004096601,40.00000052058171,40.00000320776946,40.000012511469265,40.00003589888125,40.000083007179775,40.00016398935802,40.00028788753207,40.00046152291818,40.000689013743504,40.00097180478421,40.00130901925271,40.00169796030606,40.00213463867859,40.00261425315501,40.00313158943088,40.00368132843422,40.00425826972524,40.004857482443015,40.00547439833253
0.09671999999999999,40.0,40.0,40.000000000001634,40.0000000008375,40.0000000377054,40.00000048556339,40.00000302089297,40.00001186861685,40.0000342490184,40.0000795564972,40.00015776679794,40.000277841693645,40.00044662012178,40.00066831812791,40.00094453295866,40.00127456993737,40.0016559233471,40.00208478901236,40.002556534969244,40.00306609480841,40.00360827366996,40.00417797151969,40.00477033538047,40.005380854456995
0.09695999999999999,40.0,40.0,40.00000000000143,40.000000000755676,40.00000003469754,40.000000452826725,40.000002844503754,40.00001125740712,40.00003267139648,40.000076241742526,40.00015176680713,40.000268124681554,40.00043216674907,40.000648200934336,40.0009179712962,40.00124096044488,40.00161485002898,40.00203601827695,40.0025000007511,40.00300187800557,40.0035365790766,40.00409910447134,40.004684679544916,40.005288851611496
