Position_m,Temperature_t=0.00000000s,Temperature_t=0.47619048s,Temperature_t=0.95238095s,Temperature_t=1.42857143s,Temperature_t=1.90476190s,Temperature_t=2.38095238s,Temperature_t=2.85714286s,Temperature_t=3.33333333s,Temperature_t=3.80952381s,Temperature_t=4.28571429s,Temperature_t=4.76190476s,Temperature_t=5.23809524s,Temperature_t=5.71428571s,Temperature_t=6.19047619s,Temperature_t=6.66666667s,Temperature_t=7.14285714s,Temperature_t=7.61904762s,Temperature_t=8.09523810s,Temperature_t=8.57142857s,Temperature_t=9.04761905s,Temperature_t=9.52380952s,Temperature_t=10.00000000s,Temperature_t=10.47619048s,Temperature_t=10.95238095s,Temperature_t=11.42857143s,Temperature_t=11.90476190s,Temperature_t=12.38095238s,Temperature_t=12.85714286s,Temperature_t=13.33333333s,Temperature_t=13.80952381s,Temperature_t=14.28571429s,Temperature_t=14.76190476s,Temperature_t=15.23809524s,Temperature_t=15.71428571s,Temperature_t=16.19047619s,Temperature_t=16.66666667s,Temperature_t=17.14285714s,Temperature_t=17.61904762s,Temperature_t=18.09523810s,Temperature_t=18.57142857s,Temperature_t=19.04761905s,Temperature_t=19.52380952s
-0.09744,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000003,1000.0000000000014,1000.0000000000058,1000.0000000000216,1000.0000000000716,1000.0000000002156,1000.0000000005947,1000.0000000015165,1000.0000000036041,1000.0000000080406,1000.0000000169478,1000.0000000339405,1000.000000064906,1000.0000001190491,1000.0000002102506,1000.0000003587693,1000.0000005933163,1000.0000009535132,1000.0000014927366,1000.0000022813322,1000.0000034101743,1000.0000049945288,1000.0000071781691,1000.0000101376836,1000.0000140869113,1000.0000192814289,1000.0000260230228,1000.0000346640693,1000.0000456117549
-0.0972,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000003,1000.0000000000017,1000.0000000000069,1000.0000000000257,1000.0000000000846,1000.0000000002531,1000.0000000006937,1000.0000000017586,1000.0000000041566,1000.0000000092263,1000.0000000193542,1000.0000000385877,1000.0000000734864,1000.0000001342628,1000.0000002362541,1000.0000004017598,1000.0000006622699,1000.000001061095,1000.0000016563953,1000.0000025245915,1000.0000037641253,1000.0000054995234,1000.0000078857124,1000.000011112516,1000.0000154092636,1000.0000210494381,1000.0000283552821,1000.0000377022908,1000.0000495235189
-0.09695999999999999,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000005,1000.000000000002,1000.0000000000084,1000.0000000000306,1000.0000000000999,1000.0000000002968,1000.0000000008088,1000.0000000020383,1000.0000000047917,1000.0000000105816,1000.0000000220923,1000.000000043852,1000.0000000831658,1000.0000001513584,1000.0000002653679,1000.0000004497281,1000.0000007389606,1000.0000011803862,1000.0000018373496,1000.0000027928342,1000.0000041534322,1000.0000060536191,1000.0000086602705,1000.0000121773527,1000.0000168507099,1000.0000229728688,1000.0000308877802,1000.0000409954213,1000.0000537561824
-0.09672,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000006,1000.0000000000025,1000.00000000001,1000.0000000000363,1000.000000000118,1000.0000000003481,1000.0000000009424,1000.0000000023614,1000.0000000055209,1000.0000000121304,1000.0000000252063,1000.0000000498123,1000.0000000940801,1000.0000001705605,1000.0000002979506,1000.000000503229,1000.0000008242231,1000.0000013126115,1000.0000020373537,1000.0000030885199,1000.000004581478,1000.0000066613845,1000.0000095079108,1000.0000133401298,1000.0000184214831,1000.0000250647425,1000.0000336368861,1000.0000445638037,1000.0000583347604
-0.09648,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000007,1000.000000000003,1000.000000000012,1000.0000000000431,1000.0000000001392,1000.0000000004079,1000.0000000010975,1000.0000000027342,1000.000000006358,1000.0000000138994,1000.0000000287462,1000.000000056558,1000.0000001063813,1000.0000001921194,1000.0000003344002,1000.0000005628767,1000.0000009189787,1000.0000014591176,1000.0000022583318,1000.0000034143397,1000.0000050519534,1000.000007327792,1000.0000104352225,1000.0000146094468,1000.0000201326485,1000.000027339113,1000.0000366202324,1000.0000484293126,1000.0000632861048
-0.09623999999999999,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000008,1000.0000000000036,1000.0000000000143,1000.0000000000513,1000.000000000164,1000.0000000004778,1000.0000000012776,1000.0000000031644,1000.0000000073186,1000.0000000159188,1000.0000000327681,1000.0000000641887,1000.0000001202395,1000.0000002163139,1000.0000003751586,1000.0000006293504,1000.0000010242429,1000.0000016213852,1000.0000025023933,1000.0000037732361,1000.0000055688839,1000.0000080582516,1000.0000114493586,1000.0000159946184,1000.0000219961677,1000.000029811142,1000.0000398568071,1000.0000526154616,1000.00006863903
-0.096,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000002,1000.0000000000009,1000.0000000000043,1000.0000000000172,1000.0000000000608,1000.0000000001934,1000.0000000005593,1000.0000000014863,1000.0000000036603,1000.0000000084201,1000.0000000182229,1000.0000000373357,1000.0000000728168,1000.000000135845,1000.0000002434545,1000.0000004207164,1000.0000007034017,1000.0000011411356,1000.0000018010419,1000.0000027718501,1000.0000041684251,1000.0000061366585,1000.0000088586479,1000.0000125580813,1000.0000175057313,1000.0000240249668,1000.0000324971817,1000.0000433670501,1000.0000571475173,1000.0000744244459
-0.09576,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000002,1000.0000000000011,1000.0000000000052,1000.0000000000206,1000.0000000000721,1000.0000000002277,1000.0000000006545,1000.0000000017284,1000.0000000042318,1000.0000000096827,1000.0000000208506,1000.0000000425205,1000.0000000825679,1000.00000015341,1000.0000002738868,1000.0000004716175,1000.0000007858608,1000.0000012708905,1000.0000019998754,1000.0000030692346,1000.0000046034204,1000.00000676006,1000.0000097353786,1000.0000137698111,1000.000019153704,1000.0000262330087,1000.0000354148617,1000.0000471729576,1000.0000620526213,1000.0000806755003
-0.09552,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000002,1000.0000000000014,1000.0000000000063,1000.0000000000246,1000.0000000000855,1000.0000000002681,1000.0000000007653,1000.0000000020087,1000.00000000489,1000.000000011129,1000.000000023846,1000.0000000484032,1000.0000000935835,1000.0000001731721,1000.0000003079957,1000.0000005284647,1000.0000008776453,1000.0000014148663,1000.0000022198489,1000.0000033973203,1000.0000050820596,1000.0000074442993,1000.0000106953969,1000.0000150936785,1000.0000209503502,1000.0000286353712,1000.0000385831825,1000.0000512981915,1000.0000673599194,1000.0000874277277
-0.09528,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000003,1000.0000000000017,1000.0000000000075,1000.0000000000293,1000.0000000001013,1000.0000000003154,1000.0000000008945,1000.0000000023334,1000.0000000056478,1000.0000000127852,1000.0000000272588,1000.0000000550743,1000.0000001060216,1000.0000001953961,1000.0000003462085,1000.0000005919262,1000.0000009797685,1000.0000015745592,1000.0000024631173,1000.0000037591425,1000.000005608532,1000.0000081950506,1000.0000117462566,1000.000016539581,1000.0000229084487,1000.0000312483303,1000.0000420226144,1000.0000557681982,1000.0000731007001,1000.0000947192107
-0.09504,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000005,1000.000000000002,1000.0000000000091,1000.0000000000349,1000.0000000001199,1000.0000000003708,1000.0000000010449,1000.000000002709,1000.0000000065197,1000.0000000146807,1000.0000000311451,1000.0000000626361,1000.0000001200594,1000.0000002203773,1000.0000003890007,1000.0000006627421,1000.0000010933488,1000.0000017516148,1000.000002732045,1000.0000041580225,1000.0000061874094,1000.0000090184907,1000.0000128961613,1000.0000181182434,1000.000025041817,1000.0000340894493,1000.0000457552043,1000.0000606103325,1000.0000793085393,1000.000102590748
-0.0948,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0000000000001,1000.0000000000005,1000.0000000000025,1000.0000000000109,1000.0000000000417,1000.0000000001419,1000.0000000004359,1000.00000000122,1000.0000000031436,1000.0000000075224,1000.0000000168488,1000.0000000355686,1000.0000000712033,1000.0000001358954,1000.0000002484454,1000.0000004369002,1000.0000007417314,1000.0000012196206,1000.0000019478442,1000.0000030292249,1000.0000045975929,1000.0000068236787,1000.0000099213407,1000.0000141540165,1000.0000198412818,1000.0000273653898,1000.0000371776732,1000.0000498046882,1000.000065853992,1000.0000860194571,1000.0001110860344
