Position_m,Temperature_t=0.00000000s,Temperature_t=1.48148148s,Temperature_t=2.96296296s,Temperature_t=4.44444444s,Temperature_t=5.92592593s,Temperature_t=7.40740741s,Temperature_t=8.88888889s,Temperature_t=10.37037037s,Temperature_t=11.85185185s,Temperature_t=13.33333333s,Temperature_t=14.81481481s,Temperature_t=16.29629630s,Temperature_t=17.77777778s,Temperature_t=19.25925926s
0.07751999999999999,40.0,40.000000013529956,40.00000904528381,40.00015665245223,40.00075465655593,40.002011545120375,40.00389326127195,40.0062220166216,40.008792681461614,40.01143221806093,40.014015998020234,40.01646413345533,40.018731590250596,40.020798107233524
0.07776,40.0,40.000000012081216,40.000008428146046,40.00014880664506,40.00072479741084,40.001945772584016,40.00378480415817,40.00607105295186,40.00860375609769,40.01121183913502,40.01377107066244,40.01620112316417,40.018456161464385,40.02051502908475
0.078,40.0,40.000000010784134,40.00000785154691,40.000141333344025,40.00069604071845,40.001881974996984,40.00367907679299,40.005923344236464,40.008418378154786,40.01099511070436,40.01352976025187,40.01594160622374,40.01818404843389,40.020235061013565
0.07823999999999999,40.0,40.000000009623214,40.000007312936766,40.000134215969005,40.00066834921342,40.00182009949827,40.00357601975143,40.00577883181182,40.0082364940828,40.01078198629287,40.01329202784019,40.01568555085264,40.01791522581096,40.01995818325043
0.07848,40.0,40.00000000858451,40.000006809918375,40.00012743862017,40.00064168674652,40.00176009441625,40.0034755746208,40.005637457762184,40.00805805082399,40.0105724197079,40.01305783460642,40.01543292528728,40.01764966819234,40.019684375924825
0.07872,40.0,40.00000000765546,40.00000634023834,40.000120986052984,40.00061601825694,40.00170190924951,40.00337768399174,40.00549916491837,40.007882995816274,40.010366365045726,40.01282714186332,40.01518369778819,40.01738735012547,40.01941361907049
0.07895999999999999,40.0,40.00000000682477,40.00000590177899,40.00011484365398,40.000591309745076,40.001645494647704,40.00328229144904,40.005363896856174,40.007711276996204,40.01016377669695,40.012599911063504,40.014937836646226,40.017128246114325,40.0191458926306
0.07919999999999999,40.0,40.00000000608226,40.000005492550635,40.00010899741727,40.00056752824577,40.00159080239252,40.00318934156236,40.00523159789455,40.0075428428018,40.00996460935157,40.01237610380553,40.01469531018866,40.0168723306251,40.018881176462905
0.07944,40.0,40.000000005418805,40.00000511068434,40.0001034339218,40.00054464180202,40.0015377853787,40.00309877987675,40.00510221309355,40.00737764217509,40.009768818004,40.012155681839786,40.01445608678517,40.01661957809185,40.01861945034481
0.07967999999999999,40.0,40.00000000482618,40.00000475442498,40.00009814030937,40.0005226194392,40.00148639759514,40.003010552903014,40.00497568825206,40.00721562456445,40.00957635795777,40.011938607074214,40.014220134853716,40.01636996292202,40.01836069397837
0.07991999999999999,40.0,40.000000004296986,40.00000442212469,40.000093104263286,40.000501431139625,40.00143659410606,40.002924608107975,40.00485196990528,40.00705673992666,40.0093871848301,40.0117248415799,40.013987422866286,40.016123459501976,40.0181048869953
0.08016,40.0,40.000000003824596,40.00000411223672,40.00008831398783,40.00048104781773,40.001388331032366,40.00284089390456,40.004731005321986,40.00690093872883,40.00920125455628,40.01151434759649,40.013757919354546,40.01588004220232,40.01785200896183
0.0804,40.0,40.00000000340306,40.00000382330952,40.00008375818827,40.000461441295585,40.001341565532975,40.00275935964185,40.00461274250163,40.00674817195006,40.00901852339385,40.01130708753752,40.013531592915406,40.01563968538327,40.017602039383604
0.08063999999999999,40.0,40.00000000302702,40.00000355398125,40.00007942605161,40.00044258427898,40.001296255786386,40.0026799555949,40.00449713017116,40.006598391082846,40.00883894792656,40.01110302399554,40.01330841221639,40.01540236339986,40.01735495771048
0.08088,40.0,40.00000000269167,40.00000330297453,40.00007530722799,40.00042445033386,40.00125236097231,40.002602632954535,40.00438411778173,40.00645154813439,40.00866248506827,40.01090211974708,40.01308834600101,40.01516805060709,40.01711074334125
0.08112,40.0,40.00000000239272,40.00000306909144,40.000071391812625,40.00040701386334,40.001209841253434,40.00252734381708,40.00427365550516,40.006307595627575,40.00848909206649,40.010704337757545,40.01287136309397,40.01493672136504,40.01686937562836
0.08135999999999999,40.0,40.00000000212629,40.0000028512089,40.00006767032847,40.000390250085054,40.00116865775734,40.0024540411739,40.00416569423021,40.00616648660186,40.0083187265059,40.01050964118591,40.0126574324062,40.01470835004382,40.016630833882516
0.08159999999999999,40.0,40.00000000188893,40.000002648274204,40.00006413370939,40.00037413500906,40.00112877255855,40.00238267890096,40.00406018555875,40.006028174613895,40.00815134631161,40.01031799338927,40.012446522939946,40.01448291102851,40.01639509737728
0.08184,40.0,40.000000001677535,40.000002459300845,40.00006077328391,40.00035864541612,40.001090148660744,40.00231321174826,40.003957081801666,40.00589261373799,40.007986909752276,40.010129357927276,40.012238603793556,40.014260378724,40.016162145353576
0.08207999999999999,40.0,40.000000001489326,40.0000022833646,40.000057580759645,40.00034375883649,40.001052749979095,40.00224559532925,40.003856335974675,40.00575975856638,40.00782537544305,40.00994369856643,40.01203364416633,40.014040727559724,40.01593195702416
0.08231999999999999,40.0,40.000000001321816,40.00000211959974,40.00005454820804,40.00032945352909,40.001016541322805,40.00217978611014,40.00375790179394,40.00562956420932,40.00766670234834,40.00976097928423,40.011831613363135,40.01382393199435,40.01570451157801
