Position_m,Temperature_t=0.00000000s,Temperature_t=0.15384615s,Temperature_t=0.30769231s,Temperature_t=0.46153846s,Temperature_t=0.61538462s,Temperature_t=0.76923077s,Temperature_t=0.92307692s,Temperature_t=1.07692308s,Temperature_t=1.23076923s,Temperature_t=1.38461538s,Temperature_t=1.53846154s,Temperature_t=1.69230769s,Temperature_t=1.84615385s,Temperature_t=2.00000000s,Temperature_t=2.15384615s,Temperature_t=2.30769231s,Temperature_t=2.46153846s,Temperature_t=2.61538462s,Temperature_t=2.76923077s,Temperature_t=2.92307692s,Temperature_t=3.07692308s,Temperature_t=3.23076923s,Temperature_t=3.38461538s,Temperature_t=3.53846154s,Temperature_t=3.69230769s,Temperature_t=3.84615385s,Temperature_t=4.00000000s,Temperature_t=4.15384615s,Temperature_t=4.30769231s,Temperature_t=4.46153846s,Temperature_t=4.61538462s,Temperature_t=4.76923077s,Temperature_t=4.92307692s,Temperature_t=5.07692308s,Temperature_t=5.23076923s,Temperature_t=5.38461538s,Temperature_t=5.53846154s,Temperature_t=5.69230769s,Temperature_t=5.84615385s,Temperature_t=6.00000000s,Temperature_t=6.15384615s,Temperature_t=6.30769231s,Temperature_t=6.46153846s,Temperature_t=6.61538462s,Temperature_t=6.76923077s,Temperature_t=6.92307692s,Temperature_t=7.07692308s,Temperature_t=7.23076923s,Temperature_t=7.38461538s,Temperature_t=7.53846154s,Temperature_t=7.69230769s,Temperature_t=7.84615385s,Temperature_t=8.00000000s,Temperature_t=8.15384615s,Temperature_t=8.30769231s,Temperature_t=8.46153846s,Temperature_t=8.61538462s,Temperature_t=8.76923077s,Temperature_t=8.92307692s,Temperature_t=9.07692308s,Temperature_t=9.23076923s,Temperature_t=9.38461538s,Temperature_t=9.53846154s,Temperature_t=9.69230769s,Temperature_t=9.84615385s,Temperature_t=10.00000000s,Temperature_t=10.15384615s,Temperature_t=10.30769231s,Temperature_t=10.46153846s,Temperature_t=10.61538462s,Temperature_t=10.76923077s,Temperature_t=10.92307692s,Temperature_t=11.07692308s,Temperature_t=11.23076923s,Temperature_t=11.38461538s,Temperature_t=11.53846154s,Temperature_t=11.69230769s,Temperature_t=11.84615385s,Temperature_t=12.00000000s,Temperature_t=12.15384615s,Temperature_t=12.30769231s,Temperature_t=12.46153846s,Temperature_t=12.61538462s,Temperature_t=12.76923077s,Temperature_t=12.92307692s,Temperature_t=13.07692308s,Temperature_t=13.23076923s,Temperature_t=13.38461538s,Temperature_t=13.53846154s,Temperature_t=13.69230769s,Temperature_t=13.84615385s,Temperature_t=14.00000000s,Temperature_t=14.15384615s,Temperature_t=14.30769231s,Temperature_t=14.46153846s,Temperature_t=14.61538462s,Temperature_t=14.76923077s,Temperature_t=14.92307692s,Temperature_t=15.07692308s,Temperature_t=15.23076923s,Temperature_t=15.38461538s,Temperature_t=15.53846154s,Temperature_t=15.69230769s,Temperature_t=15.84615385s,Temperature_t=16.00000000s,Temperature_t=16.15384615s,Temperature_t=16.30769231s,Temperature_t=16.46153846s,Temperature_t=16.61538462s,Temperature_t=16.76923077s,Temperature_t=16.92307692s,Temperature_t=17.07692308s,Temperature_t=17.23076923s,Temperature_t=17.38461538s,Temperature_t=17.53846154s,Temperature_t=17.69230769s,Temperature_t=17.84615385s,Temperature_t=18.00000000s,Temperature_t=18.15384615s,Temperature_t=18.30769231s,Temperature_t=18.46153846s,Temperature_t=18.61538462s,Temperature_t=18.76923077s,Temperature_t=18.92307692s,Temperature_t=19.07692308s,Temperature_t=19.23076923s,Temperature_t=19.38461538s,Temperature_t=19.53846154s,Temperature_t=19.69230769s,Temperature_t=19.84615385s
-0.09552,100.0,100.0,100.0,100.0,100.0,100.00000000000007,100.00000000000097,100.0000000000084,100.00000000005234,100.00000000025172,100.000000000986,100.00000000327198,100.00000000947402,100.00000002448495,100.00000005749322,100.00000012440226,100.00000025089602,100.0000004760678,100.0000008564585,100.00000147029832,100.00000242171743,100.00000384468811,100.00000590648013,100.00000881044686,100.00001279800732,100.00001814973997,100.00002518555607,100.00003426396592,100.00004578049108,100.00006016530628,100.00007788021617,100.00009941508581,100.0001252838495,100.00015602022152,100.00019217322763,100.00023430266593,100.00028297459494,100.00033875693249,100.00040221523616,100.00047390872163,100.00055438656254,100.00064418450322,100.00074382180485,100.00085379853591,100.00097459320966,100.00110666076452,100.00125043087765,100.00140630659772,100.00157466327926,100.0017558477991,100.00195017803333,100.00215794257255,100.00237940065317,100.00261478228198,100.00286428853252,100.00312809199198,100.00340633733892,100.00369914203266,100.00400659709726,100.00432876798348,100.00466569549417,100.00501739675951,100.0053838662499,100.00576507681549,100.0061609807429,100.00657151082017,100.00699658140259,100.00743608947299,100.00788991569043,100.0083579254228,100.0088399697592,100.00933588649835,100.00984550111086,100.01036862767234,100.01090506976627,100.01145462135482,100.01201706761691,100.01259218575274,100.01317974575456,100.01377951114347,100.01439123967249,100.01501468399617,100.01564959230707,100.01629570893995,100.0169527749442,100.01762052862527,100.01829870605609,100.01898704155926,100.01968526816106,100.02039311801826,100.02111032281853,100.02183661415582,100.02257172388133,100.02331538443144,100.02406732913332,100.02482729248932,100.02559501044115,100.02637022061471,100.02715266254657,100.02794207789292,100.02873821062195,100.02954080719044,100.03034961670545,100.03116439107173,100.0319848851259,100.03281085675779,100.03364206701998,100.03447828022588,100.03531926403727,100.03616478954176,100.03701463132079,100.03786856750875,100.03872637984382,100.03958785371083,100.04045277817687,100.04132094602001,100.04219215375149,100.04306620163197,100.04394289368214,100.04482203768795,100.04570344520111,100.04658693153492,100.0474723157559,100.04835942067146,100.04924807281401,100.05013810242158,100.05102934341538,100.05192163337449,100.05281481350794,100.05370872862429
-0.09527999999999999,100.0,100.0,100.0,100.0,100.0,100.00000000000009,100.00000000000107,100.00000000000922,100.00000000005707,100.0000000002728,100.00000000106304,100.00000000351169,100.0000000101277,100.00000002608189,100.00000006104943,100.00000013172078,100.00000026497,100.0000005015893,100.00000090042727,100.00000154271603,100.0000025363456,100.00000401984232,100.00000616583007,100.00000918379146,100.00001332199479,100.00001886850663,100.00002615126147,100.00003553720722,100.00004743058503,100.00006227043221,100.00008052741887,100.00010270014117,100.00012931099965,100.00016090178956,100.00019802912362,100.00024125979846,100.00029116620227,100.00034832184893,100.00041329710828,100.00048665518895,100.00056894841649,100.00066071483701,100.00076247516601,100.00087473009165,100.00099795793427,100.00113261265649,100.00127912221305,100.00143788722501,100.00160927995984,100.00179364359646,100.00199129175313,100.00220250825475,100.00242754711678,100.00266663272214,100.00291996016936,100.00318769576985,100.00346997767444,100.00376691660966,100.0040785967063,100.00440507640361,100.00474638941448,100.00510254573757,100.00547353270463,100.00585931605177,100.00625984100503,100.00667503337179,100.00710480063036,100.00754903301147,100.00800760456603,100.00848037421427,100.0089671867726,100.00946787395446,100.00998225534309,100.01051013933338,100.01105132404172,100.0116055981824,100.01217274190968,100.01275252762512,100.01334472074991,100.01394908046215,100.01456536039943,100.01519330932703,100.01583267177227,100.01648318862584,100.01714459771067,100.01781663431939,100.0184990317212,100.01919152163921,100.01989383469916,100.02060570085062,100.0213268497618,100.0220570111888,100.02279591532061,100.02354329310077,100.02429887652669,100.02506239892777,100.0258335952233,100.02661220216092,100.02739795853688,100.02819060539883,100.02898988623208,100.0297955471301,100.03060733695044,100.03142500745624,100.03224831344482,100.03307701286354,100.03391086691387,100.03474964014434,100.03559310053299,100.03644101955994,100.03729317227065,100.03814933733047,100.03900929707099,100.0398728375288,100.04073974847688,100.04160982344943,100.04248285976031,100.04335865851567,100.04423702462103,100.04511776678329,100.04600069750805,100.0468856330924,100.04777239361366,100.04866080291436,100.04955068858368,100.05044188193564,100.05133421798432,100.05222753541625,100.05312167656045,100.05401648735598
-0.09503999999999999,100.0,100.0,100.0,100.0,100.0,100.00000000000009,100.00000000000118,100.00000000001013,100.00000000006223,100.00000000029569,100.00000000114622,100.00000000376933,100.00000001082748,100.00000002778546,100.00000006483116,100.00000013948137,100.00000027985583,100.00000052851988,100.00000094672437,100.00000161881874,100.0000026565884,100.00000420326776,100.00000643700474,100.00000957359326,100.00001386834144,100.0000196169984,100.00002715571593,100.00003686006893,100.00004914319886,100.0000644531743,100.00008326968424,100.00010610019174,100.00013347567999,100.00016594612065,100.00020407578756,100.00024843852796,100.0002996130904,100.00035817859428,100.00042471021099,100.00049977511237,100.0005839287283,100.00067771134292,100.00078164504735,100.00089623105772,100.00102194739814,100.0011592469422,100.0013085558005,100.00147027203796,100.0016447647009,100.0018323731321,100.0020334065508,100.0022481438732,100.00247683375001,100.00271969479671,100.00297691599417,100.0032486572371,100.00353505001007,100.00383619817119,100.00415217882576,100.00448304327323,100.00482881801217,100.00518950578997,100.0055650866846,100.0059555192077,100.00636074141933,100.00678067204572,100.00721521159274,100.00766424344873,100.008127634971,100.00860523855175,100.00909689265913,100.00960242285063,100.0101216427561,100.01065435502828,100.01120035225951,100.01175941786356,100.01233132692157,100.01291584699206,100.01351273888459,100.01412175739748,100.01474265201966,100.01537516759737,100.0160190449662,100.01667402154935,100.0173398319229,100.01801620834905,100.01870288127843,100.01939957982226,100.02010603219578,100.0208219661338,100.02154710927948,100.02228118954761,100.02302393546341,100.02377507647773,100.02453434326016,100.0253014679706,100.02607618451086,100.02685822875657,100.02764733877129,100.02844325500286,100.02924572046352,100.03005448089439,100.03086928491527,100.0316898841604,100.03251603340127,100.03334749065694,100.03418401729265,100.0350253781075,100.03587134141183,100.03672167909475,100.03757616668267,100.03843458338922,100.03929671215712,100.04016233969266,100.04103125649294,100.04190325686675,100.0427781389492,100.0436557047107,100.04453575996055,100.04541811434561,100.0463025813444,100.04718897825688,100.04807712619032,100.04896685004144,100.04985797847526,100.05075034390079,100.0516437824439,100.05253813391745,100.05343324178916,100.05432895314719
-0.0948,100.0,100.0,100.0,100.0,100.0,100.0000000000001,100.00000000000131,100.00000000001113,100.00000000006787,100.00000000032051,100.00000000123602,100.00000000404626,100.00000001157665,100.00000002960289,100.00000006885296,100.00000014771122,100.00000029560118,100.00000055693886,100.0000009954756,100.00000169879786,100.00000278272667,100.00000439536346,100.00000672055504,100.00000998059369,100.00001443802245,100.00002039647168,100.00002820050823,100.00003823452644,100.00005092075128,100.00006671645279,100.0000861104932,100.00010961933843,100.00013778267002,100.00017115873038,100.0002103195265,100.00025584600596,100.00030832330525,100.00036833615538,100.00043646451483,100.00051327948484,100.00059933954783,100.00069518715767,100.00080134569812,100.00091831681696,100.00104657813434,100.00118658131709,100.00133875050582,100.00150348107657,100.00168113871644,100.0018720587901,100.00207654597301,100.00229487412639,100.0025272863893,100.00277399546331,100.00303518406636,100.00331100553323,100.00360158454151,100.00390701794339,100.00422737568485,100.00456270179556,100.00491301543443,100.00527831197661,100.00565856413027,100.00605372307156,100.00646371958855,100.00688846522549,100.00732785342018,100.00778176062802,100.00825004742742,100.00873255960221,100.00922912919704,100.00973957554304,100.01026370625104,100.01080131817065,100.01135219831379,100.0119161247416,100.01249286741435,100.01308218900371,100.01368384566784,100.0142975877892,100.01492316067562,100.0155603052253,100.01620875855639,100.016868254602,100.01753852467179,100.0182192979808,100.01891030214698,100.01961126365813,100.02032190830991,100.02104196161544,100.02177114918815,100.02250919709888,100.02325583220818,100.02401078247523,100.0247737772444,100.02554454751032,100.02632282616287,100.02710834821276,100.02790085099905,100.02870007437917,100.02950576090285,100.03031765597031,100.03113550797597,100.03195906843848,100.03278809211753,100.0336223371186,100.03446156498609,100.03530554078567,100.03615403317643,100.03700681447344,100.03786366070148,100.03872435164018,100.03958867086153,100.04045640575983,100.04132734757495,100.04220129140909,100.0430780362376,100.04395738491428,100.04483914417142,100.04572312461518,100.04660914071633,100.04749701079712,100.04838655701408,100.04927760533752,100.05016998552759,100.05106353110756,100.0519580793342,100.05285347116578,100.05374955122764,100.0546461677759
-0.09455999999999999,100.0,100.0,100.0,100.0,100.0,100.00000000000011,100.00000000000145,100.00000000001222,100.00000000007402,100.00000000034747,100.00000000133298,100.00000000434393,100.00000001237878,100.00000003154192,100.00000007313032,100.00000015643921,100.00000031225667,100.00000058693008,100.00000104681365,100.00000178285487,100.00000291505546,100.00000459654795,100.0000070170579,100.00001040556802,100.0000150320561,100.00002120823672,100.00002928729322,100.000039662635,100.00005276575598,100.00006906329953,100.00008905345625,100.0001132618309,100.00014223691844,100.00017654532479,100.00021676686015,100.00026348961957,100.00031730515187,100.00037880380223,100.00044857029786,100.0005271796313,100.00061519328143,100.00071315579903,100.0008215917728,100.00094100318135,100.00107186712846,100.00121463395216,100.00136972569265,100.00153753490024,100.00171842376072,100.00191272351485,100.00212073414593,100.00234272431051,100.00257893148601,100.00282956231078,100.00309479309192,100.00337477045856,100.00366961213857,100.00397940783876,100.00430422021019,100.00464408588155,100.00499901654526,100.0053690000824,100.00575400171441,100.00615396517018,100.00656881385933,100.00699845204296,100.00744276599494,100.00790162514713,100.00837488321373,100.00886237929011,100.00936393892235,100.00987937514518,100.0104084894852,100.0109510729285,100.01150690685066,100.01207576390881,100.01265740889511,100.01325159955141,100.0138580873454,100.01447661820838,100.01510693323546,100.01574876934858,100.01640185992355,100.01706593538172,100.01774072374754,100.01842595117297,100.01912134243004,100.01982662137252,100.02054151136812,100.02126573570229,100.02199901795484,100.02274108235069,100.02349165408576,100.02425045962933,100.02501722700389,100.02579168604373,100.0265735686332,100.02736260892573,100.02815854354483,100.02896111176767,100.02977005569251,100.03058512039081,100.03140605404471,100.03223260807106,100.03306453723233,100.03390159973576,100.03474355732081,100.03559017533618,100.03644122280672,100.03729647249091,100.0381557009297,100.03901868848699,100.03988521938246,100.04075508171726,100.04162806749302,100.04250397262454,100.04338259694677,100.04426374421635,100.04514722210814,100.04603284220717,100.0469204199962,100.04780977483935,100.04870072996212,100.04959311242797,100.05048675311177,100.05138148667048,100.05227715151122,100.05317358975687,100.05407064720961,100.05496817331246
-0.09431999999999999,100.0,100.0,100.0,100.0,100.0,100.00000000000013,100.0000000000016,100.00000000001343,100.00000000008075,100.00000000037672,100.0000000014377,100.00000000466393,100.00000001323765,100.00000003361082,100.00000007767977,100.00000016569605,100.00000032987586,100.0000006185822,100.00000110087848,100.00000187120187,100.00000305388487,100.00000480726024,100.00000732711749,100.00001084932696,100.00001565150572,100.0000220536599,100.0000304177946,100.00004114653288,100.0000546808254,100.00007149686226,100.00009210231828,100.00011703207299,100.00014684354889,100.00018211180682,100.00022342452799,100.00027137699918,100.00032656720278,100.00038959109686,100.00046103815497,100.00054148721861,100.00063150270233,100.00073163117646,100.00084239834223,100.00096430640349,100.00109783183062,100.00124342350607,100.00140150123498,100.00157245460059,100.00175664214133,100.00195439082424,100.00216599578854,100.00239172033297,100.0026317961202,100.00288642357299,100.00315577243717,100.00343998248815,100.00373916435903,100.00405340046996,100.00438274603988,100.0047272301637,100.0050868569394,100.00546160663104,100.00585143685562,100.00625628378239,100.00667606333553,100.00711067239149,100.00755998996414,100.0080238783712,100.00850218437748,100.00899474030984,100.00950136514113,100.01002186553995,100.01055603688403,100.01110366423593,100.01166452327966,100.01223838121754,100.01282499762722,100.0134241252784,100.01403551091,100.01465889596771,100.01529401730303,100.01594060783438,100.0165983971712,100.01726711220215,100.01794647764862,100.01863621658447,100.01933605092346,100.02004570187545,100.02076489037283,100.02149333746816,100.0222307647046,100.02297689446009,100.02373145026668,100.02449415710628,100.02526474168371,100.02604293267858,100.02682846097682,100.027621059883,100.02842046531471,100.02922641597958,100.0300386535363,100.03085692274026,100.031680971575,100.03251055136997,100.03334541690568,100.03418532650691,100.03503004212467,100.03587932940769,100.03673295776406,100.0375907004136,100.03845233443175,100.0393176407853,100.04018640436057,100.04105841398476,100.04193346244062,100.04281134647516,100.04369186680262,100.04457482810228,100.0454600390115,100.04634731211411,100.04723646392475,100.04812731486943,100.04901968926254,100.04991341528053,100.05080832493279,100.05170425402973,100.05260104214837,100.05349853259573,100.05439657237015,100.05529501212078
-0.09408,100.0,100.0,100.0,100.0,100.0,100.00000000000014,100.00000000000179,100.00000000001477,100.0000000000881,100.00000000040848,100.00000000155079,100.00000000500796,100.00000001415735,100.00000003581842,100.00000008251892,100.00000017551433,100.0000003485155,100.00000065198893,100.00000115781766,100.00000196406211,100.00000319954061,100.00000502796075,100.00000765136653,100.0000113127182,100.00001629748165,100.00002293416624,100.0000315938078,100.00004268844475,100.0000566686746,100.00007402040902,100.00009526096352,100.00012093462816,100.00015160786624,100.00018786428313,100.00023029949654,100.00027951602638,100.00033611830627,100.00040070790223,100.00047387900734,100.00055621426537,100.00064828096109,100.00075062760212,100.00086378090504,100.00098824318843,100.00112449016754,100.0012729691378,100.00143409752991,100.00160826181457,100.00179581673247,100.00199708482327,100.00221235622644,100.00244188872632,100.00268590801448,100.00294460814294,100.00321815214302,100.0035066727859,100.00381027346286,100.0041290291641,100.00446298753755,100.00481217001014,100.00517657295623,100.00555616889895,100.00595090773224,100.00636071795276,100.00678550789178,100.00722516693934,100.00767956675303,100.00814856244591,100.00863199374814,100.00912968613846,100.00964145194202,100.010167091392,100.0107063936531,100.01125913780496,100.01182509378535,100.01240402329175,100.01299568064152,100.01359981359076,100.01421616411206,100.01484446913187,100.01548446122818,100.01613586928934,100.0167984191353,100.01747183410211,100.01815583559107,100.01885014358382,100.01955447712436,100.02026855476974,100.02099209501046,100.02172481666192,100.02246643922838,100.02321668324059,100.02397527056839,100.02474192470963,100.02551637105644,100.0262983371402,100.02708755285627,100.02788375066957,100.02868666580208,100.02949603640337,100.03031160370499,100.03113311215975,100.03196030956681,100.03279294718332,100.03363077982358,100.03447356594634,100.03532106773119,100.03617305114437,100.03702928599525,100.03788954598338,100.0387536087375,100.03962125584633,100.04049227288226,100.04136644941813,100.04224357903762,100.04312345933985,100.04400589193844,100.04489068245553,100.04577764051113,100.04666657970813,100.04755731761338,100.04844967573499,100.04934347949637,100.05023855820718,100.05113474503136,100.05203187695271,100.05292979473799,100.05382834289809,100.05472736964703,100.05562672685946
-0.09383999999999999,100.0,100.0,100.0,100.0,100.0,100.00000000000016,100.00000000000198,100.00000000001621,100.00000000009611,100.00000000044295,100.00000000167292,100.00000000537786,100.00000001514223,100.00000003817415,100.0000000876665,100.00000018592867,100.00000036823575,100.00000068724927,100.00000121778692,100.00000206167059,100.00000335236498,100.00000525913251,100.00000799046762,100.00001179662819,100.00001697114335,100.00002385124176,100.00003281720288,100.00004429068511,100.00005873212521,100.00007663733264,100.00009853342064,100.00012497422526,100.0001565353628,100.00019380907094,100.00023739896689,100.00028791484198,100.00034596759524,100.00041216439146,100.00048710411237,100.00057137315238,100.00066554159638,100.00077015980213,100.00088575539928,100.00101283070583,100.00115186055508,100.00130329051932,100.00146753551088,100.00164497873786,100.00183597098865,100.00204083021791,100.00225984140585,100.0024932566624,100.00274129554846,100.00300414558714,100.00328196293934,100.00357487321916,100.00388297242672,100.00420632797714,100.00454497980677,100.00489894153897,100.00526820169408,100.00565272492932,100.00605245329633,100.00646730750545,100.00689718818725,100.0073419771432,100.0078015385784,100.00827572031054,100.00876435495019,100.00926726104846,100.00978424420876,100.01031509816009,100.01085960579027,100.0114175401374,100.01198866533902,100.01257273753833,100.01316950574751,100.01377871266828,100.01440009547032,100.01503338652807,100.01567831411685,100.01633460306947,100.01700197539408,100.0176801508551,100.01836884751773,100.01906778225809,100.01977667123995,100.02049523035953,100.02122317565976,100.02196022371548,100.02270609199074,100.02346049916974,100.0242231654626,100.02499381288726,100.02577216552895,100.0265579497781,100.02735089454812,100.02815073147416,100.0289571950937,100.02977002301043,100.03058895604191,100.03141373835247,100.0322441175718,100.03307984490046,100.03392067520286,100.0347663670888,100.03561668298393,100.03647138919015,100.03733025593657,100.03819305742142,100.03905957184597,100.03992958144046,100.04080287248314,100.04167923531247,100.04255846433333,100.04344035801725,100.0443247188977,100.04521135356016,100.04610007262788,100.04699069074341,100.04788302654632,100.04877690264735,100.04967214559949,100.05056858586595,100.05146605778553,100.05236439953562,100.0532634530928,100.0541630641917,100.05506308228182,100.05596336048292
-0.09359999999999999,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000017,100.00000000000219,100.00000000001782,100.00000000010486,100.0000000004804,100.00000000180484,100.00000000577558,100.000000016197,100.00000004068815,100.0000000931425,100.00000019697588,100.00000038910034,100.00000072446792,100.00000128095044,100.0000021642747,100.00000351271763,100.00000550128206,100.00000834511465,100.00001230198386,100.00001767370154,100.00002480643627,100.00003408992768,100.00004595566196,100.00006087410966,100.00007935115555,100.00010192386814,100.00012915576453,100.00016163172492,100.00019995270519,100.00024473038243,100.00029658185444,100.000356124496,100.00042397105746,100.00050072507355,100.00058697663322,100.00068329854616,100.00079024292815,100.00090833821456,100.00103808660229,100.00117996191106,100.00133440784887,100.00150183666105,100.00168262813855,100.00187712895861,100.00208565232917,100.00230847790792,100.0025458519668,100.00279798777319,100.00306506616019,100.00334723625966,100.0036446163733,100.00395729495858,100.00428533170854,100.0046287587057,100.00498758163282,100.00536178102467,100.00575131354664,100.00615611328791,100.00657609305836,100.00701114567954,100.00746114526208,100.00792594846214,100.00840539571148,100.00889931241626,100.00940751012082,100.00992978763307,100.01046593210954,100.01101572009806,100.01157891853704,100.0121552857105,100.01274457215877,100.01334652154466,100.01396087147569,100.01458735428282,100.01522569775658,100.0158756258415,100.01653685929016,100.01720911627774,100.01789211297884,100.01858556410747,100.01928918342199,100.02000268419633,100.02072577965878,100.02145818340003,100.02219960975187,100.0229497741377,100.02370839339672,100.0244751860826,100.02524987273851,100.02603217614933,100.02682182157261,100.02761853694928,100.02842205309533,100.02923210387564,100.03004842636085,100.03087076096847,100.03169885158906,100.03253244569844,100.03337129445687,100.03421515279594,100.035063779494,100.03591693724093,100.03677439269293,100.03763591651786,100.03850128343207,100.03937027222906,100.04024266580068,100.04111825115122,100.04199681940531,100.04287816580953,100.04376208972863,100.04464839463671,100.04553688810348,100.04642738177633,100.04731969135835,100.04821363658272,100.04910904118368,100.0500057328645,100.05090354326263,100.05180230791233,100.05270186620494,100.0536020613472,100.05450274031763,100.05540375382117,100.05630495624246
-0.09336,100.0,100.0,100.0,100.0,100.00000000000001,100.0000000000002,100.00000000000243,100.0000000000196,100.00000000011443,100.00000000052104,100.00000000194734,100.00000000620324,100.00000001732668,100.00000004337116,100.0000000989682,100.00000020869503,100.00000041117679,100.00000076375557,100.00000134748147,100.00000227213486,100.0000036809764,100.00000575494083,100.00000871603429,100.00001282975447,100.00001840642047,100.00002580136591,100.00003541401102,100.00004768588053,100.00006309767545,100.00008216553468,100.00010543663986,100.00013348432361,100.00016690283975,100.00020630194601,100.00025230143697,100.00030552574853,100.00036659873767,100.00043613872268,100.00051475385108,100.00060303784511,100.00070156615908,100.00081089256928,100.00093154620427,100.0010640290142,100.00120881366833,100.00136634186433,100.00153702302705,100.00172123337121,100.0019193152996,100.00213157710762,100.00235829296335,100.00259970313361,100.0028560144261,100.00312740081976,100.00341400425614,100.00371593556673,100.00403327551278,100.00436607591625,100.00471436086198,100.00507812795371,100.00545734960787,100.00585197437114,100.00626192824944,100.00668711603737,100.00712742263887,100.00758271437118,100.00805284024503,100.00853763321575,100.00903691140056,100.00955047925805,100.01007812872746,100.010619640325,100.01117478419602,100.01174332112171,100.0123250034801,100.01291957616077,100.01352677743387,100.01414633977372,100.01477799063765,100.01542145320137,100.0160764470514,100.01674268883643,100.01741989287837,100.01810777174484,100.01880603678457,100.0195143986269,100.02023256764724,100.02096025439988,100.02169717001952,100.02244302659331,100.02319753750454,100.0239604177498,100.02473138423065,100.02551015602127,100.02629645461374,100.0270900041416,100.02789053158348,100.02869776694777,100.02951144343926,100.03033129760925,100.03115706948972,100.03198850271295,100.03282534461712,100.0336673463392,100.03451426289548,100.03536585325115,100.03622188037903,100.0370821113087,100.03794631716643,100.03881427320658,100.03968575883516,100.04056055762605,100.04143845733037,100.04231924987974,100.04320273138349,100.04408870212073,100.04497696652736,100.04586733317856,100.04675961476711,100.0476536280779,100.04854919395888,100.0494461372889,100.05034428694259,100.05124347575257,100.05214354046933,100.05304432171893,100.05394566395876,100.05484741543154,100.05574942811786,100.05665155768725
-0.09312,100.0,100.0,100.0,100.0,100.00000000000001,100.00000000000021,100.0000000000027,100.00000000002153,100.00000000012488,100.00000000056518,100.00000000210127,100.00000000666313,100.00000001853668,100.00000004623475,100.00000010516625,100.00000022112765,100.00000043453666,100.00000080522918,100.00000141756269,100.0000023855252,100.00000385753836,100.00000602066616,100.00000910398751,100.00001338095356,100.0000191706203,100.00002683771613,100.00003679156609,100.0000494839472,100.00006540598966,100.00008508426652,100.00010907623061,100.00013796516401,100.0001723548022,100.0002128637863,100.00026012008294,100.00031475549417,100.00037740036156,100.00044867854922,100.00052920277236,100.00061957032021,100.00072035920617,100.00083212476424,100.00095539669832,100.00109067658069,100.00123843578818,100.00139911385698,100.00157311723312,100.00176081839116,100.00196255529191,100.00217863114814,100.00240931446736,100.00265483934045,100.00291540594607,100.0031911812418,100.00348229981485,100.00378886486622,100.00411094930524,100.00444859693188,100.00480182368786,100.005170618958,100.00555494690654,100.00595474783368,100.00636993954046,100.00680041869091,100.00724606216242,100.00770672837605,100.00818225860066,100.00867247822481,100.00917719799229,100.00969621519755,100.01022931483834,100.01077627072327,100.01133684653328,100.01191079683569,100.01249786805067,100.0130977993701,100.013710323629,100.01433516813037,100.01497205542405,100.01562070404088,100.01628082918317,100.01695214337306,100.01763435705982,100.01832717918809,100.01903031772814,100.01974348017,100.02046637398303,100.02119870704229,100.02194018802375,100.02269052676931,100.02344943462366,100.02421662474414,100.02499181238527,100.02577471515914,100.02656505327327,100.027362549747,100.02816693060771,100.02897792506842,100.02979526568723,100.03061868851044,100.03144793319989,100.03228274314567,100.03312286556533,100.03396805159008,100.03481805633926,100.0356726389836,100.03653156279819,100.03739459520577,100.0382615078111,100.03913207642701,100.04000608109276,100.0408833060852,100.04176353992351,100.04264657536756,100.04353220941091,100.04442024326853,100.04531048235972,100.04620273628674,100.04709681880934,100.04799254781572,100.0488897452902,100.04978823727762,100.0506878538453,100.05158842904225,100.05248980085628,100.05339181116908,100.0542943057094,100.05519713400483,100.05610014933193,100.0570032086653
