Position_m,Temperature_t=0.00000000s,Temperature_t=1.05263158s,Temperature_t=2.10526316s,Temperature_t=3.15789474s,Temperature_t=4.21052632s,Temperature_t=5.26315789s,Temperature_t=6.31578947s,Temperature_t=7.36842105s,Temperature_t=8.42105263s,Temperature_t=9.47368421s,Temperature_t=10.52631579s,Temperature_t=11.57894737s,Temperature_t=12.63157895s,Temperature_t=13.68421053s,Temperature_t=14.73684211s,Temperature_t=15.78947368s,Temperature_t=16.84210526s,Temperature_t=17.89473684s,Temperature_t=18.94736842s
-0.06935999999999999,60.0,60.00000000166847,60.000000782810986,60.00001953813887,60.00013787059022,60.000506227071384,60.001271436334065,60.00251348921347,60.00423359136992,60.00637461414167,60.00884860035213,60.011558798142374,60.01441349314023,60.017333025942364,60.020252260345266,60.02312042295324,60.025899634935996,60.02856294230147,60.03109229152022
-0.06911999999999999,60.0,60.00000000193951,60.00000086949963,60.00002117631012,60.000147167755145,60.00053477450775,60.00133304827522,60.00262026807607,60.00439370087029,60.00659185027776,60.00912300808905,60.011887660127215,60.01479230472634,60.01775629599875,60.020714103324615,60.02361496374953,60.02642126583344,60.02910647145545,60.031653016015404
-0.06888,60.0,60.000000002253344,60.000000965412866,60.00002294497726,60.00015705381348,60.000564816780496,60.00139740040764,60.002731161463785,60.00455923749103,60.0068156419561,60.0094048598123,60.01222460608183,60.01517961089274,60.01818827389857,60.021184705806206,60.024118188443005,60.026951408257474,60.029658268806614,60.03222171554811
-0.06863999999999999,60.0,60.00000000261652,60.000001071489805,60.000024853942826,60.00016756339763,60.00059642535858,60.00146460201478,60.00284630880002,60.00473035962141,60.00704615564681,60.009694321271766,60.01256979475244,60.015575559375,60.01862909415908,60.02166418818875,60.02463020330329,60.02749015490546,60.03021841436992,60.03279845851114
-0.06839999999999999,60.0,60.00000000303655,60.000001188760535,60.00002691369653,60.000178732998364,60.00062967474636,60.00153476612954,60.002965853417386,60.00490722929703,60.00728356096124,60.00999156075858,60.01292338682784,60.015980299306555,60.01907889222747,60.0221526714148,60.025151114834934,60.028037598468806,60.03078698797125,60.03338331297252
-0.06816,60.0,60.00000000352206,60.00000131835441,60.0000291354596,60.00019060105318,60.00066464259221,60.00160800963507,60.00308994263457,60.005090012248466,60.007528030675296,60.010296749108846,60.01328554492933,60.016393981199734,60.019537804456924,60.02265027694457,60.025681029750814,60.02859383160723,60.03136406922307,60.033976346653084
-0.06792,60.0,60.000000004082956,60.0000014615091,60.000031531231556,60.00020320803826,60.000701409800186,60.00168445336711,60.003218727833264,60.00527887794924,60.00777974075174,60.010610059706146,60.01365643359936,60.01681675692574,60.02000596808175,60.02315712672892,60.02622005494488,60.0291589469224,60.031949737499815,60.034577626903854
-0.06767999999999999,60.0,60.00000000473057,60.00000161958039,60.00003411383979,60.000216596563966,60.00074006064437,60.00176422221781,60.00335236453543,60.00547399966309,60.00803887036131,60.01093166848266,60.014036219289004,60.01724877969354,60.02048352119155,60.02367334318167,60.02676829746435,60.02973303693123,60.03254407191286,60.03518722068308
-0.06744,60.0,60.0000000054779,60.000001794052814,60.00003689699189,60.00023081147417,60.00078068288631,60.00184744524091,60.00349101248051,60.00567555449052,60.00830560190265,60.0112617539191,60.014425070344124,60.017690204027566,60.0209706027045,60.024199049151036,60.02732586448128,60.03031619403864,60.03314715128518,60.0358051945331
-0.0672,60.0,60.0000000063398,60.00000198655116,60.000039895330914,60.00024589994928,60.00082336789534,60.001934255758414,60.00363483570276,60.005883723414456,60.00858012102097,60.011600497043155,60.014823156990275,60.01814118574437,60.021467352339585,60.02473436789041,60.02789286326351,60.03090851050986,60.033759054125625,60.036431614556875
-0.06695999999999999,60.00000000000001,60.000000007333284,60.00000219885297,60.000043124493835,60.000261911613315,60.000868210771856,60.00202479146848,60.00378400260855,60.00609869134504,60.008862616625436,60.0119480814266,60.015230651316244,60.01860188192802,60.02197391058797,60.025279423028245,60.028469401145045,60.0315100784423,60.03437985860289,60.03706654639437
-0.06671999999999999,60.00000000000001,60.00000000847779,60.000002432902015,60.000046601173125,60.00027889864495,60.00091531047352,60.00211919455472,60.003938686053516,60.006320647163435,60.00915328090518,60.012304693181015,60.01564772725628,60.019072450904446,60.02249041868331,60.025834338537265,60.02905558549578,60.03212098973695,60.03500964251911,60.03771005519859
-0.06648,60.00000000000001,60.000000009795535,60.000002690822974,60.0000503431818,60.00029691589271,60.00096476994458,60.002217611796695,60.004099063419574,60.00654978376466,60.009452309343914,60.012670520951886,60.01607456057096,60.01955305221449,60.023017018571196,60.02639923870288,60.02965152369068,60.03274133606931,60.035648483283154,60.038362205611435
-0.06624,60.00000000000001,60.0000000113119,60.00000297493722,60.00005436952201,60.000316020994404,60.00101669624806,60.002320194681595,60.00426531669171,60.00678629809927,60.00975990073306,60.01304575591135,60.01651132882663,60.02004384658583,60.02355385287749,60.02697424809074,60.03025732307828,60.03337120885984,60.03629645788357,60.03902306173933
-0.06599999999999999,60.00000000000001,60.00000001305583,60.00000328777992,60.000058700457316,60.0003362745009,60.00107120070098,60.002427099517114,60.00443763253438,60.00703039121386,60.0100762571834,60.01343059174929,60.01695821137347,60.0205449959037,60.024101064875794,60.027559491513614,60.030873090948695,60.03401069924409,60.036953642861185,60.039692687128586
-0.06576,60.000000000000014,60.00000001506036,60.00000363211855,60.00006335758886,60.00035774000434,60.00112839901261,60.002538487545294,60.004616202367586,60.0072822682904,60.010401584135096,60.013825224662845,60.01741538932209,60.02105666318032,60.02465879845382,60.02815509399746,60.031498934500945,60.034659898042214,60.03762011428145,60.0403711447406
-0.06552,60.000000000000014,60.000000017363135,60.00000401097286,60.00006836393556,60.000380484270906,60.00118841142569,60.00265452505752,60.0048012224424,60.00754213868416,60.01073609036614,60.01422985334436,60.017883045518666,60.021579012523176,60.025227198078866,60.02876118074666,60.03213496080969,60.03531889572816,60.0382959477064,60.041058496926745
