Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.22366366366366366,2e+17,2.0000000000561578e+17,2.0000000382508432e+17,2.0000013167364794e+17,2.0000120180405795e+17,2.0000543705507075e+17,2.0001624208044742e+17,2.0003720021510266e+17,2.000711461161345e+17,2.001197252237853e+17,2.001833838774174e+17,2.0026159262378944e+17,2.0035314073718096e+17,2.0045641133822605e+17,2.0056960079853296e+17,2.0069087664556032e+17,2.008184817680975e+17,2.0095079682823648e+17,2.010863724471291e+17,2.0122394074497072e+17,2.0136241352970374e+17,2.01500872396884e+17,2.0163855438711405e+17,2.0177483563978205e+17,2.0190921461493174e+17,2.0204129585075834e+17,2.0217077481304934e+17,2.022974241195737e+17,2.0242108124540554e+17,2.025416377042792e+17,2.026590296349082e+17,2.027732296848056e+17,2.0288424006720582e+17,2.0299208666214877e+17,2.0309681403588554e+17,2.031984812602999e+17,2.0329715842390954e+17,2.0339292373684272e+17,2.0348586114312205e+17,2.0357605836409805e+17,2.0366360530666765e+17,2.0374859277883552e+17,2.0383111146318064e+17,2.039112511058822e+17,2.039890998851857e+17,2.0406474392861373e+17,2.041382669529257e+17,2.0420975000487568e+17,2.0427927128429302e+17,2.0434690603397587e+17,2.044127264834186e+17,2.044768018355412e+17,2.0453919828741005e+17,2.045999790774779e+17,2.046592045531683e+17,2.0471693225372304e+17,2.0477321700414714e+17,2.0482811101685514e+17,2.0488166399826474e+17,2.0493392325812022e+17,2.0498493381977338e+17,2.0503473853002102e+17,2.0508337816740342e+17,2.0513089154812186e+17,2.0517731562894077e+17,2.0522268560660995e+17,2.0526703501348192e+17,2.0531039580911066e+17,2.0535279846770986e+17,2.0539427206142013e+17,2.0543484433939254e+17,2.0547454180274026e+17,2.0551338977544534e+17,2.0555141247133286e+17,2.0558863305724454e+17
0.224994994994995,2e+17,2.0000000000644883e+17,2.000000042183641e+17,2.00000142025939e+17,2.0000127831156323e+17,2.000057280331084e+17,2.000169923003541e+17,2.0003871223425962e+17,2.0007372880154963e+17,2.00123652622191e+17,2.0018887174192262e+17,2.0026879043560006e+17,2.0036213410937642e+17,2.0046723003620502e+17,2.005822289692612e+17,2.0070526317683258e+17,2.0083454968588365e+17,2.0096845127653174e+17,2.011055071639339e+17,2.0124444313929334e+17,2.0138416854720467e+17,2.0152376538319923e+17,2.0166247314770365e+17,2.017996718709104e+17,2.0193486485188458e+17,2.020676620516826e+17,2.021977646721615e+17,2.0232495118268966e+17,2.0244906488378214e+17,2.0257000298924083e+17,2.026877071451429e+17,2.0280215527003085e+17,2.029133545856399e+17,2.0302133570447443e+17,2.031261476448139e+17,2.0322785365216752e+17,2.0332652771675178e+17,2.034222516879176e+17,2.0351511289778173e+17,2.0360520221712045e+17,2.0369261247659568e+17,2.0377743719546966e+17,2.038597695680879e+17,2.0393970166559178e+17,2.0401732381661357e+17,2.040927241361776e+17,2.0416598817676554e+17,2.042371986795735e+17,2.043064354074814e+17,2.0437377504423267e+17,2.0443929114686186e+17,2.045030541405601e+17,2.0456513134699274e+17,2.0462558703862435e+17,2.0468448251290486e+17,2.0474187618126246e+17,2.0479782366876672e+17,2.048523779210916e+17,2.0490558931605072e+17,2.0495750577751232e+17,2.050081728899444e+17,2.0505763401221162e+17,2.0510593038954995e+17,2.0515310126289533e+17,2.0519918397495142e+17,2.052442140725491e+17,2.052882254049878e+17,2.0533125021816166e+17,2.0537331924436077e+17,2.0541446178771136e+17,2.0545470580527392e+17,2.054940779838624e+17,2.0553260381268186e+17,2.0557030765190688e+17,2.0560721279734198e+17
0.22632632632632632,2e+17,2.0000000000740237e+17,2.0000000465069667e+17,2.0000015315694214e+17,2.000013594357651e+17,2.0000603363634768e+17,2.0001777476613306e+17,2.0004028091470925e+17,2.0007639712415075e+17,2.0012769659876237e+17,2.0019450681323082e+17,2.002761640858669e+17,2.0037132888202646e+17,2.0047827206786093e+17,2.0059509860157274e+17,2.0071990557609238e+17,2.008508844022381e+17,2.0098638031285392e+17,2.011249214901853e+17,2.012652277745766e+17,2.0140620640979824e+17,2.0154694012648768e+17,2.0168667118684042e+17,2.018247837787217e+17,2.0196078627255446e+17,2.020942942520392e+17,2.0222501482507325e+17,2.0235273245585325e+17,2.0247729638994502e+17,2.0259860964021747e+17,2.0271661944130144e+17,2.0283130904869498e+17,2.0294269074557174e+17,2.0305079991885552e+17,2.0315569007157872e+17,2.0325742864788675e+17,2.0335609355829648e+17,2.034517703046899e+17,2.0354454961624166e+17,2.0363452551857702e+17,2.037217937686832e+17,2.0380645059734656e+17,2.0388859170912813e+17,2.039683114971597e+17,2.040457024363967e+17,2.0412085462448186e+17,2.041938554441394e+17,2.0426478932511437e+17,2.0433373758717907e+17,2.0440077834871933e+17,2.044659864879579e+17,2.045294336460321e+17,2.0459118826296813e+17,2.0465131563913693e+17,2.0470987801607648e+17,2.0476693467165597e+17,2.048225420254745e+17,2.0487675375115267e+17,2.0492962089281677e+17,2.0498119198360723e+17,2.0503151316448842e+17,2.0508062830200227e+17,2.0512857910391382e+17,2.0517540523194547e+17,2.0522114441100323e+17,2.052658325344651e+17,2.053095037652388e+17,2.0535219063240586e+17,2.0539392412335754e+17,2.0543473377139904e+17,2.054746477388534e+17,2.0551369289573965e+17,2.0555189489413302e+17,2.0558927823833974e+17,2.0562586635103603e+17
0.22765765765765766,2e+17,2.000000000084933e+17,2.0000000512581434e+17,2.0000016512237408e+17,2.0000144543842006e+17,2.0000635454666182e+17,2.000185907461213e+17,2.0004190817181568e+17,2.0007915360657968e+17,2.0013186017809437e+17,2.0020029248334493e+17,2.0028371719689747e+17,2.0038072878375978e+17,2.0048954116445405e+17,2.0060821334766742e+17,2.0073480735544528e+17,2.0086748924605053e+17,2.0100458705449686e+17,2.011446183148779e+17,2.0128629730377728e+17,2.0142852953335696e+17,2.0157039880934448e+17,2.017111504610548e+17,2.0185017310318346e+17,2.0198698041129168e+17,2.0212119379232032e+17,2.022525264305302e+17,2.0238076892819574e+17,2.025057765953307e+17,2.0262745834249843e+17,2.0274576707359725e+17,2.0286069144646717e+17,2.0297224885808355e+17,2.0308047951115763e+17,2.031854414256138e+17,2.0328720626867123e+17,2.03385855889195e+17,2.034814794543758e+17,2.03574171098906e+17,2.03664028008206e+17,2.0375114886770003e+17,2.0383563261954387e+17,2.0391757747656902e+17,2.0399708015055763e+17,2.040742352583816e+17,2.0414913487509898e+17,2.0422186820789955e+17,2.042925213689078e+17,2.0436117722837382e+17,2.044279153327844e+17,2.044928118749775e+17,2.0455593970550698e+17,2.0461736837633162e+17,2.046771642094472e+17,2.047353903843784e+17,2.0479210703953875e+17,2.0484737138338198e+17,2.049012378120333e+17,2.049537580307281e+17,2.0500498117691674e+17,2.0505495394333747e+17,2.051037206997238e+17,2.0515132361211562e+17,2.0519780275899248e+17,2.052431962436507e+17,2.0528754030241254e+17,2.053308694083912e+17,2.053732163706438e+17,2.054146124286331e+17,2.0545508734198624e+17,2.054946694755955e+17,2.055333858801465e+17,2.0557126236819254e+17,2.056083235859171e+17,2.056445930807437e+17
0.22898898898898898,2e+17,2.0000000000974093e+17,2.0000000564779123e+17,2.0000017798171408e+17,2.0000153659505597e+17,2.0000669147486157e+17,2.000194415530767e+17,2.0004359597714474e+17,2.0008200083409325e+17,2.0013614644863296e+17,2.0020623220527837e+17,2.0029145344641443e+17,2.003903375914532e+17,2.0050104109767114e+17,2.0062157689233846e+17,2.0074997205215974e+17,2.008843675645853e+17,2.0102307463109853e+17,2.0116460053411027e+17,2.013076543824875e+17,2.014511403326409e+17,2.0159414361015907e+17,2.0173591292015978e+17,2.0187584157554272e+17,2.0201344879216134e+17,2.0214836200154282e+17,2.0228030063492877e+17,2.024090615758899e+17,2.0253450631802714e+17,2.0265654976781488e+17,2.0277515057862294e+17,2.028903028754513e+17,2.0300202922084195e+17,2.0311037467405386e+17,2.0321540180344016e+17,2.0331718652314416e+17,2.0341581463786102e+17,2.035113789923279e+17,2.0360397713470218e+17,2.0369370941466298e+17,2.037806774477288e+17,2.0386498288684528e+17,2.0394672645077184e+17,2.0402600716623053e+17,2.0410292178725773e+17,2.0417756436080285e+17,2.0425002591244598e+17,2.043203942302445e+17,2.0438875372825462e+17,2.0445518537428445e+17,2.045197666689932e+17,2.0458257166561658e+17,2.0464367102142813e+17,2.047031320735911e+17,2.0476101893335286e+17,2.0481739259362394e+17,2.0487231104589843e+17,2.04925829403235e+17,2.0497800002665526e+17,2.0502887265284672e+17,2.0507849452149706e+17,2.0512691050095107e+17,2.051741632111821e+17,2.05220293143317e+17,2.0526533877515578e+17,2.053093366822932e+17,2.0535232164458138e+17,2.0539432674778288e+17,2.0543538348034787e+17,2.0547552182531853e+17,2.0551477034741702e+17,2.055531562754147e+17,2.0559070557991146e+17,2.056274430466776e+17,2.0566339234572646e+17
0.23032032032032032,2e+17,2.0000000001116717e+17,2.0000000622107306e+17,2.0000019179844118e+17,2.0000163319563123e+17,2.0000704516177738e+17,2.0002032854549258e+17,2.0004534635977994e+17,2.000849414557085e+17,2.0014055856355674e+17,2.0021232949364768e+17,2.0029937656787616e+17,2.0040015913031824e+17,2.0051277567952355e+17,2.006351929527275e+17,2.0076540322831926e+17,2.0090152272306374e+17,2.0104184618418035e+17,2.0118487105060246e+17,2.0132930166844547e+17,2.0147404122081315e+17,2.016181767026435e+17,2.0176096050679776e+17,2.0190179091789462e+17,2.0204019292853654e+17,2.0217580019686637e+17,2.0230833857195936e+17,2.024376113618179e+17,2.0256348636246608e+17,2.0268588457405558e+17,2.0280477047908826e+17,2.029201437339447e+17,2.030320321178762e+17,2.0314048558682166e+17,2.0324557128848042e+17,2.033473694071686e+17,2.0344596972031603e+17,2.035414687618943e+17,2.0363396750095338e+17,2.0372356945540493e+17,2.0381037917206035e+17,2.0389450101364614e+17,2.0397603820210666e+17,2.040550920750204e+17,2.0413176151848944e+17,2.0420614254550813e+17,2.0427832799367248e+17,2.043484073202488e+17,2.0441646647617018e+17,2.04482587843548e+17,2.0454685022384787e+17,2.04609328866048e+17,2.046700955259294e+17,2.0472921854919018e+17,2.047867629723739e+17,2.0484279063669066e+17,2.0489736031072173e+17,2.049505278187594e+17,2.0500234617217e+17,2.0505286570169536e+17,2.051021341890464e+17,2.0515019699650528e+17,2.051970971935504e+17,2.0524287567976573e+17,2.0528757130349456e+17,2.0533122097586374e+17,2.053738597799349e+17,2.054155210748473e+17,2.0545623659490083e+17,2.0549603654359606e+17,2.055349496827e+17,2.0557300341644653e+17,2.05610223871012e+17,2.056466359694275e+17,2.0568226350210538e+17
0.23165165165165166,2e+17,2.0000000001279683e+17,2.0000000685050957e+17,2.000002066402853e+17,2.000017355452222e+17,2.000074163793756e+17,2.0002125312894122e+17,2.000471614076575e+17,2.000879781853545e+17,2.0014509974165574e+17,2.002185879252556e+17,2.0030749035078307e+17,2.0041019727397174e+17,2.0052474876222925e+17,2.0064906527806397e+17,2.0078110447045962e+17,2.009189581042332e+17,2.01060904866675e+17,2.012054327732031e+17,2.0135124182103773e+17,2.0149723460894838e+17,2.01642500255355e+17,2.017862951559828e+17,2.0192802284274784e+17,2.0206721432268816e+17,2.0220350968320925e+17,2.0233664136224813e+17,2.0246641923523872e+17,2.0259271751911504e+17,2.027154634049822e+17,2.0283462728355763e+17,2.0295021440619734e+17,2.0306225781935734e+17,2.031708124151407e+17,2.0327594995087366e+17,2.0337775490367862e+17,2.034763210400354e+17,2.0357174859427888e+17,2.0366414196325142e+17,2.0375360783657552e+17,2.0384025369308992e+17,2.039241866038598e+17,2.040055122908682e+17,2.04084334398091e+17,2.0416075393824858e+17,2.042348688842104e+17,2.0430677387891373e+17,2.0437656004183174e+17,2.0444431485358778e+17,2.0451012210333978e+17,2.0457406188612387e+17,2.0463621063951728e+17,2.04696641210812e+17,2.047554229474332e+17,2.048126218046325e+17,2.048683004655724e+17,2.0492251846982963e+17,2.0497533234710237e+17,2.0502679575354173e+17,2.0507695960865168e+17,2.0512587223113923e+17,2.051735794724563e+17,2.052201248470719e+17,2.0526554965875715e+17,2.0530989312236445e+17,2.053531924807445e+17,2.053954831165762e+17,2.0543679865898883e+17,2.0547717108494096e+17,2.0551663081538576e+17,2.0555520680630442e+17,2.0559292663472848e+17,2.0562981657990198e+17,2.0566590169975504e+17,2.0570120590287597e+17
0.23298298298298298,2e+17,2.0000000001465814e+17,2.000000075413893e+17,2.000002225794925e+17,2.000018439647394e+17,2.0000780593190816e+17,2.000222167574463e+17,2.0004904326891914e+17,2.0009111380303075e+17,2.001497732682072e+17,2.0022501113966387e+17,2.0031579864096992e+17,2.0042045594448992e+17,2.0053696423807814e+17,2.0066319764938845e+17,2.0079707938919142e+17,2.00936677107923e+17,2.010802538424427e+17,2.0122628861638685e+17,2.0137347750079302e+17,2.0152072290553446e+17,2.0166711643121354e+17,2.0181191879463834e+17,2.0195453905258618e+17,2.0209451446537264e+17,2.0223149175286227e+17,2.0236521011299738e+17,2.024954861314542e+17,2.0262220056416826e+17,2.027452868899447e+17,2.0286472148618832e+17,2.029805152621709e+17,2.0309270658137754e+17,2.032013553108907e+17,2.033065378472912e+17,2.034083429825112e+17,2.0350686848779546e+17,2.036022183084023e+17,2.0369450027533088e+17,2.0378382425289088e+17,2.03870300652214e+17,2.0395403925082496e+17,2.0403514826719232e+17,2.0411373364685312e+17,2.0418989852334797e+17,2.0426374282292682e+17,2.0433536298689286e+17,2.0440485178964525e+17,2.0447229823405312e+17,2.045377875088257e+17,2.0460140099511315e+17,2.0466321631174387e+17,2.047233073903356e+17,2.0478174457305846e+17,2.0483859472712234e+17,2.0489392137114586e+17,2.049477848094715e+17,2.050002422712483e+17,2.0505134805173434e+17,2.0510115365379475e+17,2.0514970792800477e+17,2.0519705721012576e+17,2.0524324545501693e+17,2.052883143662875e+17,2.053323035211915e+17,2.0537525049042784e+17,2.0541719095263805e+17,2.054581588034974e+17,2.0549818625937898e+17,2.055373039556337e+17,2.0557554103958144e+17,2.0561292525834493e+17,2.056494830416889e+17,2.0568523958004557e+17,2.057202188979236e+17
0.23431431431431432,2e+17,2.0000000001678317e+17,2.0000000829947754e+17,2.0000023969310563e+17,2.0000195879167315e+17,2.0000821465709747e+17,2.000232209348845e+17,2.0005099415328278e+17,2.0009435115597165e+17,2.001545824958472e+17,2.0023160283975533e+17,2.003243053408831e+17,2.0043093911244598e+17,2.005494260392801e+17,2.0067759387925962e+17,2.0081333161880768e+17,2.0095468315058698e+17,2.010998962857759e+17,2.0124744149974198e+17,2.0139601136886813e+17,2.0154450851596746e+17,2.016920273870131e+17,2.01837833341131e+17,2.01981341239427e+17,2.0212209483541674e+17,2.022597476851008e+17,2.0239404591762448e+17,2.025248129714747e+17,2.0265193625923792e+17,2.0277535564359616e+17,2.0289505356646848e+17,2.0301104665729862e+17,2.0312337864572982e+17,2.0323211441195034e+17,2.033373350207527e+17,2.0343913360023894e+17,2.035376119415214e+17,2.036328777107639e+17,2.0372504217894387e+17,2.038142183875265e+17,2.0390051967972842e+17,2.0398405853721366e+17,2.0406494567097392e+17,2.0414328932289085e+17,2.042191947411756e+17,2.0429276379863792e+17,2.0436409472766976e+17,2.0443328195003658e+17,2.0450041598315066e+17,2.045655834075386e+17,2.0462886688278755e+17,2.0469034520142547e+17,2.047500933720222e+17,2.0480818272433645e+17,2.0486468103062582e+17,2.049196526383201e+17,2.0497315861016058e+17,2.0502525686866502e+17,2.050760023424035e+17,2.05125447112093e+17,2.051736405549492e+17,2.0522062948609018e+17,2.052664582960796e+17,2.0531116908393706e+17,2.0535480178513814e+17,2.0539739429428723e+17,2.0543898258227184e+17,2.054796008078122e+17,2.0551928142339898e+17,2.055580552756778e+17,2.0559595170038678e+17,2.0563299861199222e+17,2.056692225881945e+17,2.0570464894949632e+17,2.057393018340388e+17
0.23564564564564563,2e+17,2.000000000192082e+17,2.000000091310571e+17,2.000002580632609e+17,2.000020803808704e+17,2.000086434273568e+17,2.0002426721641654e+17,2.0005301633343104e+17,2.000976931598164e+17,2.0015953084543805e+17,2.002383667922846e+17,2.0033301440984256e+17,2.004416507969304e+17,2.005621381377959e+17,2.0069225781144458e+17,2.008298648168764e+17,2.0097297966483264e+17,2.0111983538089248e+17,2.0126889434744797e+17,2.0141884608652525e+17,2.0156859384203955e+17,2.017172352729281e+17,2.018640407047994e+17,2.0200843108437635e+17,2.0214995689929984e+17,2.02288278745795e+17,2.0242314985539984e+17,2.0255440066168362e+17,2.0268192535104448e+17,2.0280567026560822e+17,2.0292562398895523e+17,2.0304180893224525e+17,2.031542742396888e+17,2.032630898419968e+17,2.0336834150044362e+17,2.0347012670000355e+17,2.0356855126613578e+17,2.0366372659530422e+17,2.0375576740373565e+17,2.03844789912005e+17,2.0393091039472694e+17,2.040142440349403e+17,2.0409490403178486e+17,2.041730009178886e+17,2.0424864204962963e+17,2.043219312392298e+17,2.043929685025903e+17,2.044618499010037e+17,2.0452866745846448e+17,2.0459350913934435e+17,2.046564588737699e+17,2.0471759662021354e+17,2.047769984566356e+17,2.048347366930532e+17,2.0489087999970102e+17,2.049454935460267e+17,2.049986391466667e+17,2.05050375411299e+17,2.0510075789589414e+17,2.0514983925340397e+17,2.051976693823573e+17,2.0524429557218442e+17,2.052897626443831e+17,2.0533411308887702e+17,2.0537738719511136e+17,2.054196231775863e+17,2.0546085729565773e+17,2.0550112396753277e+17,2.0554045587847088e+17,2.055788840832608e+17,2.0561643810309434e+17,2.056531460169928e+17,2.056890345479697e+17,2.0572412914413174e+17,2.0575845405493306e+17
0.23697697697697698,2e+17,2.0000000002197437e+17,2.0000001004297254e+17,2.0000027777750128e+17,2.0000220910534304e+17,2.0000909315104675e+17,2.0002535720994746e+17,2.00055112146417e+17,2.0010114279978352e+17,2.001646218069303e+17,2.0024530682841677e+17,2.0034192986428778e+17,2.004525950655537e+17,2.0057510454515034e+17,2.007071933205926e+17,2.0084668266381757e+17,2.009915700989369e+17,2.0114007432141696e+17,2.012906500877433e+17,2.014419843146011e+17,2.0159298128142048e+17,2.0174274223201392e+17,2.0189054278547894e+17,2.0203581025718032e+17,2.0217810211073382e+17,2.0231708618701824e+17,2.024525229910834e+17,2.0258425009350138e+17,2.0271216857110678e+17,2.0283623134038582e+17,2.029564332030134e+17,2.0307280241266765e+17,2.0318539357579146e+17,2.032942817103057e+17,2.0339955730153274e+17,2.0350132221135024e+17,2.0359968631340822e+17,2.03694764743269e+17,2.037866756671214e+17,2.0387553848608458e+17,2.0396147240500106e+17,2.040445953050715e+17,2.0412502286879357e+17,2.04202867913559e+17,2.0427823989705424e+17,2.0435124456343728e+17,2.0442198370423613e+17,2.0449055501215123e+17,2.0455705200954026e+17,2.0462156403640893e+17,2.046841762853059e+17,2.0474496987268954e+17,2.048040219381614e+17,2.048614057644942e+17,2.0491719091266867e+17,2.0497144336720976e+17,2.0502422568800918e+17,2.050755971655711e+17,2.051256139772387e+17,2.0517432934247466e+17,2.0522179367569482e+17,2.0526805473550586e+17,2.0531315776948496e+17,2.0535714565387632e+17,2.0540005902777062e+17,2.054419364214885e+17,2.0548281437901514e+17,2.0552272757443075e+17,2.0556170892236256e+17,2.0559978968254336e+17,2.0563699955861e+17,2.0567336679130966e+17,2.0570891824630928e+17,2.057436794968189e+17,2.057776749012544e+17
0.23830830830830832,2e+17,2.0000000002512835e+17,2.000000110426779e+17,2.000002989291075e+17,2.0000234535710928e+17,2.0000956477376864e+17,2.0002649257761683e+17,2.00057283995087e+17,2.0010470313185018e+17,2.0016985894021914e+17,2.002524268442535e+17,2.0035105577800723e+17,2.0046377603443088e+17,2.005883293122273e+17,2.0072240431189174e+17,2.008637888624649e+17,2.0101045791634787e+17,2.011606163098502e+17,2.0131271165238317e+17,2.01465428712968e+17,2.0161767322713197e+17,2.0176855039970237e+17,2.0191734147302266e+17,2.020634804157736e+17,2.022065319102406e+17,2.0234617124665357e+17,2.0248216637456e+17,2.0261436214304874e+17,2.0274266663543203e+17,2.0286703943678243e+17,2.029874816425542e+17,2.031040274089757e+17,2.032167368516189e+17,2.0332569011155222e+17,2.034309824249913e+17,2.0353272005006285e+17,2.0363101692180595e+17,2.0372599192307344e+17,2.038177666741638e+17,2.0390646375764867e+17,2.0399220530694058e+17,2.0407511189773683e+17,2.0415530169068502e+17,2.0423288978157162e+17,2.0430798772217622e+17,2.0438070318078794e+17,2.0445113971637526e+17,2.045193966446474e+17,2.0458556897784746e+17,2.0464974742316598e+17,2.0471201842723622e+17,2.0477246425634144e+17,2.048311631037881e+17,2.048881892174286e+17,2.049436130416e+17,2.049975013688169e+17,2.050499174974507e+17,2.051009213923726e+17,2.0515056984615546e+17,2.05198916638942e+17,2.0524601269551082e+17,2.0529190623841843e+17,2.053366429363832e+17,2.05380266047309e+17,2.0542281655553686e+17,2.0546433330306678e+17,2.0550485311461382e+17,2.0554441091646147e+17,2.0558303984915254e+17,2.0562077137411738e+17,2.056576353743855e+17,2.0569366024956102e+17,2.057288730052673e+17,2.0576329933728307e+17,2.0579696371060355e+17
0.23963963963963963,2e+17,2.0000000002872298e+17,2.000000121382883e+17,2.000003216174473e+17,2.0000248954806874e+17,2.000100592796956e+17,2.0002767503731866e+17,2.000595343495201e+17,2.0010837728393475e+17,2.0017524587599405e+17,2.002597308013457e+17,2.003603962823509e+17,2.004751978681479e+17,2.0060181652904646e+17,2.007378947207082e+17,2.008811871376121e+17,2.0102964659517344e+17,2.0118146455702736e+17,2.0133508197608742e+17,2.0148918193998646e+17,2.0164267206701578e+17,2.0179466190329152e+17,2.0194443864681718e+17,2.0209144320582467e+17,2.0223524772472704e+17,2.0237553514799904e+17,2.0251208104047395e+17,2.0264473767080938e+17,2.0277342024420547e+17,2.0289809510781517e+17,2.030187697257743e+17,2.0313548421609382e+17,2.032483042495788e+17,2.0335731512561267e+17,2.034626168574122e+17,2.0356432011800016e+17,2.0366254291634518e+17,2.0375740789016794e+17,2.038490401174515e+17,2.0393756536259664e+17,2.0402310868543514e+17,2.0410579335204067e+17,2.041857399955817e+17,2.0426306598348256e+17,2.0433788495404256e+17,2.0441030649154675e+17,2.044804359139136e+17,2.0454837415118134e+17,2.046142176967426e+17,2.0467805861628515e+17,2.0473998460196986e+17,2.0480007906154128e+17,2.04858421233888e+17,2.0491508632409427e+17,2.0497014565230493e+17,2.050236668117903e+17,2.0507571383249117e+17,2.0512634734706205e+17,2.051756247570475e+17,2.0522360039733395e+17,2.0527032569744058e+17,2.0531584933855734e+17,2.0536021740552243e+17,2.0540347353316176e+17,2.0544565904660115e+17,2.0548681309531363e+17,2.0552697278078474e+17,2.055661732777761e+17,2.0560444794924294e+17,2.056418284550197e+17,2.056783448544331e+17,2.0571402570303507e+17,2.057488981436722e+17,2.0578298799212342e+17,2.0581631981755e+17
0.24097097097097098,2.0000000000000003e+17,2.0000000003281805e+17,2.0000001333863555e+17,2.000003459483446e+17,2.0000264211091283e+17,2.0001057769294186e+17,2.000289063642508e+17,2.000618657484837e+17,2.0011216845708266e+17,2.0018078631658166e+17,2.0026722272719248e+17,2.0036995556642506e+17,2.0048686477970858e+17,2.0061557032452144e+17,2.007536685122082e+17,2.0089888123554304e+17,2.010491396276555e+17,2.012026222815637e+17,2.013577639959786e+17,2.0151324665194976e+17,2.0166798018319478e+17,2.0182107886143034e+17,2.0197183617529533e+17,2.0211970026027782e+17,2.0226425096705766e+17,2.0240517909937085e+17,2.025422680078621e+17,2.026753775212921e+17,2.0280443008147965e+17,2.0292939889038003e+17,2.0305029785489536e+17,2.0316717311322294e+17,2.032800959366883e+17,2.0338915681736694e+17,2.0349446057083082e+17,2.0359612230293296e+17,2.036942641084436e+17,2.0378901238690464e+17,2.0388049567697875e+17,2.0396884292473504e+17,2.040541821137768e+17,2.0413663919597466e+17,2.042163372709658e+17,2.042933959706651e+17,2.043679310119588e+17,2.0444005388666176e+17,2.045098716628471e+17,2.0457748687592166e+17,2.0464299749143306e+17,2.047064969246409e+17,2.047680741044574e+17,2.04827813571523e+17,2.0488579560199926e+17,2.049420963501833e+17,2.049967880043209e+17,2.0504993895105878e+17,2.0510161394486234e+17,2.0515187427946198e+17,2.05200777959002e+17,2.052483798670708e+17,2.0529473193220902e+17,2.0533988328883418e+17,2.053838804328004e+17,2.0542676737104208e+17,2.0546858576493408e+17,2.0550937506715155e+17,2.0554917265193155e+17,2.0558801393873395e+17,2.0562593250937254e+17,2.056629602187459e+17,2.0569912729933962e+17,2.0573446245970518e+17,2.0576899297714253e+17,2.058027447848292e+17,2.058357425536485e+17
