Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s,Density_t=0.00000005s
0.3597397397397397,2.000000000000018e+17,2.00000003605962e+17,2.0000058751871814e+17,2.0000765270302848e+17,2.0003567798241376e+17,2.000992310045454e+17,2.0020524299943075e+17,2.00352624761923e+17,2.0053527046271715e+17,2.0074503761418595e+17,2.009736856240162e+17,2.0121386243676835e+17,2.014594722219284e+17,2.017057052975748e+17,2.0194891098620493e+17,2.0218641484398176e+17,2.0241633153036902e+17,2.0263739607431274e+17,2.0284882128823536e+17,2.030501817852011e+17,2.0324132190621658e+17,2.0342228382995933e+17,2.035932521083122e+17,2.0375451126773923e+17,2.0390641364811866e+17,2.0404935518064842e+17,2.04183757277973e+17,2.0431005340535274e+17,2.044286792225333e+17,2.045400654405603e+17,2.0464463273695405e+17,2.0474278822698512e+17,2.0483492310759987e+17,2.0492141118161178e+17,2.0500260803938275e+17,2.0507885072833603e+17,2.0515045778114442e+17,2.0521772950431402e+17,2.0528094845243382e+17,2.0534038003133178e+17,2.053962731871095e+17,2.0544886114852662e+17,2.054983621982472e+17,2.0554498045462234e+17,2.055889066504127e+17,2.056303188984843e+17,2.056693834372984e+17,2.057062553511569e+17,2.0574107926180406e+17,2.0577398998924054e+17,2.0580511318056218e+17,2.0583456590636096e+17,2.0586245722477075e+17,2.058888887136463e+17,2.0591395497166077e+17,2.0593774408932022e+17,2.059603380910397e+17,2.0598181334952186e+17
0.36125125125125124,2.0000000000000227e+17,2.0000000408776422e+17,2.000006395535552e+17,2.000081598202801e+17,2.000375692413066e+17,2.001036187114636e+17,2.002130321566922e+17,2.003643508178065e+17,2.0055111388923142e+17,2.0076490994959203e+17,2.0099732351947136e+17,2.012409047861825e+17,2.0148951548564627e+17,2.0173833986473418e+17,2.0198374329970403e+17,2.0222307964770854e+17,2.0245449762072432e+17,2.0267676797061414e+17,2.0288913846346608e+17,2.030912165354757e+17,2.0328287654739123e+17,2.0346418764814122e+17,2.0363535831930893e+17,2.037966941298654e+17,2.039485658027938e+17,2.040913852518771e+17,2.0422558773571018e+17,2.0435161868272448e+17,2.0446992406883923e+17,2.0458094348829434e+17,2.0468510526003443e+17,2.0478282306789568e+17,2.0487449375251434e+17,2.049604959643687e+17,2.050411894571307e+17,2.0511691485361757e+17,2.0518799375704074e+17,2.0525472911098182e+17,2.0531740573491158e+17,2.0537629097987014e+17,2.0543163546249315e+17,2.0548367384591792e+17,2.0553262564400342e+17,2.0557869603133738e+17,2.0562207664612176e+17,2.0566294637656173e+17,2.0570147212408554e+17,2.0573780953879085e+17,2.057721037240888e+17,2.0580448990871853e+17,2.0583509408521405e+17,2.0586403361459136e+17,2.058914177975334e+17,2.0591734841272877e+17,2.059419202232914e+17,2.0596522145237978e+17,2.0598733422926394e+17,2.060083350071685e+17
0.36276276276276276,2.0000000000000288e+17,2.0000000463170262e+17,2.0000069596933648e+17,2.0000869840505955e+17,2.0003955298635123e+17,2.0010818273074234e+17,2.0022108590373472e+17,2.0037642056442928e+17,2.005673642485623e+17,2.0078523501595248e+17,2.010214437419028e+17,2.012684453094531e+17,2.015200617547749e+17,2.0177147380975053e+17,2.0201906509956954e+17,2.0226021957660538e+17,2.0249312142554742e+17,2.02716578219832e+17,2.029298735138625e+17,2.03132648190948e+17,2.0332480709061738e+17,2.0350644666366848e+17,2.0367779955555936e+17,2.0383919253803597e+17,2.039910148218128e+17,2.041336943663008e+17,2.042676803082616e+17,2.043934300488809e+17,2.0451139987342192e+17,2.0462203824078288e+17,2.047257810846419e+17,2.0482304862522534e+17,2.0491424331120048e+17,2.0499974860305926e+17,2.0507992837924525e+17,2.0515512679935526e+17,2.052256684990372e+17,2.0529185902177814e+17,2.0535398541598454e+17,2.0541231694338144e+17,2.0546710585815286e+17,2.0551858822643706e+17,2.055669847635472e+17,2.056125016721996e+17,2.056553314695371e+17,2.0569565379416954e+17,2.0573363618707168e+17,2.057694348421705e+17,2.05803195323967e+17,2.058350532506842e+17,2.0586513494229366e+17,2.0589355803342054e+17,2.0592043205160086e+17,2.059458589617144e+17,2.0596993367766298e+17,2.059927445425336e+17,2.0601437377859808e+17,2.060348979085647e+17
0.3642742742742743,2.0000000000000365e+17,2.0000000524548483e+17,2.0000075711400522e+17,2.0000927026128928e+17,2.0004163330243062e+17,2.0011292930416195e+17,2.0022941194410704e+17,2.0038884237619584e+17,2.0058402993900925e+17,2.008060207916382e+17,2.0104605358639155e+17,2.012964904897264e+17,2.0155111666283776e+17,2.0180511193560006e+17,2.020548804098341e+17,2.02297837943729e+17,2.0253220562096973e+17,2.0275682893507027e+17,2.0297102805968758e+17,2.0317447794367446e+17,2.0336711435805946e+17,2.0354906138068547e+17,2.037205760488669e+17,2.0388200649164666e+17,2.040337605068871e+17,2.0417628215802064e+17,2.043100344880879e+17,2.0443548687701952e+17,2.0455310590946608e+17,2.0466334888773872e+17,2.0476665933121792e+17,2.048634639623289e+17,2.0495417080037674e+17,2.0503916807672666e+17,2.0511882375477712e+17,2.0519348549119366e+17,2.0526348091501837e+17,2.0532911813166746e+17,2.053906863818455e+17,2.0544845680284202e+17,2.0550268325289443e+17,2.0555360316932787e+17,2.0560143843879315e+17,2.0564639626370387e+17,2.0568867001336458e+17,2.0572844005161552e+17,2.0576587453535043e+17,2.0580113018018022e+17,2.0583435299096426e+17,2.058656789560206e+17,2.0589523470464176e+17,2.059231381281465e+17,2.0594949896514026e+17,2.0597441935197517e+17,2.0599799433962166e+17,2.0602031237831357e+17,2.0604145577142054e+17,2.0606150110005226e+17
0.36578578578578574,2.0000000000000464e+17,2.000000059377342e+17,2.000008233612969e+17,2.0000987728645222e+17,2.0004381443147578e+17,2.0011786485660192e+17,2.0023801815560394e+17,2.0040162477285168e+17,2.0060111946819446e+17,2.008272753290642e+17,2.010711603912565e+17,2.013250468282635e+17,2.0158268584193424e+17,2.018392590292104e+17,2.0209119322792893e+17,2.0233593802823037e+17,2.0257175284443837e+17,2.0279752218789555e+17,2.0301260367825715e+17,2.0321670694241946e+17,2.034097991290163e+17,2.0359203226144493e+17,2.0376368799049485e+17,2.039251359511538e+17,2.040768026225436e+17,2.0421914822579085e+17,2.0435264973417206e+17,2.0447778850872272e+17,2.0459504142037034e+17,2.0470487459086528e+17,2.048077390939065e+17,2.0490406811790208e+17,2.0499427521366333e+17,2.0507875334279632e+17,2.0515787451255917e+17,2.0523198983587952e+17,2.0530142989521306e+17,2.053665053191252e+17,2.0542750750329232e+17,2.0548470942485814e+17,2.0553836651211258e+17,2.055887175413197e+17,2.0563598553997888e+17,2.056803786814496e+17,2.0572209116014403e+17,2.057613040397217e+17,2.0579818606916365e+17,2.0583289446344355e+17,2.0586557564689542e+17,2.058963659584127e+17,2.0592539231837837e+17,2.059527728577908e+17,2.05978617510456e+17,2.0600302856940534e+17,2.0602610120889424e+17,2.060479239734655e+17,2.060685792356341e+17,2.0608814362378608e+17
0.36729729729729726,2.0000000000000586e+17,2.000000067180932e+17,2.0000089511249584e+17,2.0001052147582422e+17,2.0004610077732272e+17,2.0012299599979942e+17,2.002469125923466e+17,2.0041477642004397e+17,2.0061864145251814e+17,2.0084900675345216e+17,2.0109677153644896e+17,2.0135412084269264e+17,2.0161477492099485e+17,2.0187391985980352e+17,2.021280075231593e+17,2.0237452307398246e+17,2.0261176569349955e+17,2.0283866000727034e+17,2.0305460190301235e+17,2.0325933629185357e+17,2.0345286213923203e+17,2.0363535972571818e+17,2.0380713553066317e+17,2.0396858083764698e+17,2.0412014089576246e+17,2.0426229213271338e+17,2.043955254717623e+17,2.0452033425374234e+17,2.046372056195676e+17,2.047466144837077e+17,2.048490194404314e+17,2.0494486010588176e+17,2.0503455552150147e+17,2.0511850333701168e+17,2.0519707956115606e+17,2.052706387212236e+17,2.0533951431216672e+17,2.0540401944611888e+17,2.0546444763571686e+17,2.0552107366166138e+17,2.0557415448779178e+17,2.056239301966328e+17,2.0567062492567424e+17,2.057144477901537e+17,2.0575559378226502e+17,2.0579424463984234e+17,2.0583056967992154e+17,2.0586472659434477e+17,2.0589686220588826e+17,2.0592711318437216e+17,2.0595560672292848e+17,2.0598246117512525e+17,2.06007786654017e+17,2.0603168559444918e+17,2.0605425328011622e+17,2.0607557833697786e+17,2.0609574319469472e+17,2.061148245177633e+17
0.3688088088088088,2.000000000000074e+17,2.0000000759733805e+17,2.0000097279829878e+17,2.0001120492686112e+17,2.00048496910663e+17,2.0012832953611754e+17,2.002561034868163e+17,2.00428306129811e+17,2.0063660461653795e+17,2.0087122326152486e+17,2.011228944418905e+17,2.0138371906521738e+17,2.016473895240022e+17,2.0190909917721373e+17,2.021653272351631e+17,2.0241359628819664e+17,2.0265224672457514e+17,2.0288024437848266e+17,2.030970242225908e+17,2.0330236705175296e+17,2.0349630408020918e+17,2.0367904415020813e+17,2.0385091877804906e+17,2.0401234103242506e+17,2.0416377501561894e+17,2.0430571340593603e+17,2.0443866109211885e+17,2.0456312338978813e+17,2.0467959769034928e+17,2.0478856767150774e+17,2.0489049941197712e+17,2.0498583891534896e+17,2.0507501067107562e+17,2.0515841697337277e+17,2.0523643778881702e+17,2.0530943101606534e+17,2.0537773302071597e+17,2.0544165935809152e+17,2.055015056190955e+17,2.0555754835110554e+17,2.0561004601850867e+17,2.056592399769853e+17,2.0570535544279235e+17,2.057486024436648e+17,2.057891767419839e+17,2.0582726072388346e+17,2.0586302425022416e+17,2.058966254670524e+17,2.0592821157440784e+17,2.059579195532629e+17,2.059858768510487e+17,2.0601220202669926e+17,2.0603700535648467e+17,2.0606038940212957e+17,2.0608244954286086e+17,2.0610327447311085e+17,2.0612294666764077e+17,2.0614154281585245e+17
0.3703203203203203,2.0000000000000934e+17,2.0000000858750582e+17,2.0000105688079123e+17,2.000119298437435e+17,2.000510075740858e+17,2.0013387246231984e+17,2.002655992518377e+17,2.0044222286099686e+17,2.0065501779227133e+17,2.0089393312013066e+17,2.011495365657531e+17,2.0141384804077878e+17,2.0168053526817824e+17,2.0194480171018122e+17,2.0220315627235203e+17,2.0245316084002787e+17,2.026931984517322e+17,2.0292227724207222e+17,2.031398720798967e+17,2.0334580023619888e+17,2.0354012559852317e+17,2.0372308586796502e+17,2.0389503779929056e+17,2.0405641637657622e+17,2.0420770463292906e+17,2.0434941153635472e+17,2.0448205595226477e+17,2.0460615516232006e+17,2.047222167856932e+17,2.0483073323106195e+17,2.0493217802307325e+17,2.0502700351043546e+17,2.051156395862391e+17,2.0519849314407782e+17,2.0527594806343123e+17,2.0534836557023987e+17,2.054160848579659e+17,2.0547942388394726e+17,2.0553868027798218e+17,2.055941323166659e+17,2.0564603992943648e+17,2.0569464571160218e+17,2.0574017592660227e+17,2.0578284148497904e+17,2.0582283889144234e+17,2.0586035115432374e+17,2.0589554865388416e+17,2.059285899675434e+17,2.0595962265128224e+17,2.0598878397732797e+17,2.0601620162885482e+17,2.0604199435286806e+17,2.060662725727418e+17,2.0608913896207722e+17,2.0611068898166864e+17,2.0613101138142618e+17,2.0615018866912304e+17,2.0616829754782355e+17
0.3718318318318318,2.0000000000001178e+17,2.0000000970203434e+17,2.0000114785554234e+17,2.0001269854208294e+17,2.0005363768721107e+17,2.0013963197334803e+17,2.0027540848250858e+17,2.0045653571958877e+17,2.0067388991841814e+17,2.0091714466479782e+17,2.0117670540268134e+17,2.0144451432517306e+17,2.0171421776213754e+17,2.0198103216462093e+17,2.0224149851033606e+17,2.0249321985916874e+17,2.0273462334544618e+17,2.0296476049275334e+17,2.031831468711703e+17,2.0338963681277853e+17,2.0358432729513942e+17,2.0376748516780502e+17,2.039394926184938e+17,2.0410080667056166e+17,2.0425192935989917e+17,2.0439338597831965e+17,2.0452570937474067e+17,2.0464942878434483e+17,2.047650620280953e+17,2.0487311021058378e+17,2.049740542614824e+17,2.050683528302338e+17,2.0515644116744266e+17,2.0523873071946816e+17,2.0531560923248614e+17,2.0538744121454794e+17,2.0545456864326963e+17,2.0551731183603952e+17,2.0557597042150374e+17,2.056308243674404e+17,2.0568213503235126e+17,2.0573014621722576e+17,2.0577508520074323e+17,2.058171637462576e+17,2.0585657907268717e+17,2.0589351478423645e+17,2.059281417559507e+17,2.0596061897362838e+17,2.059910943277291e+17,2.0601970536171702e+17,2.0604657997585034e+17,2.0607183708782192e+17,2.060955872519222e+17,2.0611793323856064e+17,2.061389705760776e+17,2.0615878805681754e+17,2.0617746820943526e+17,2.061950877393788e+17
0.37334334334334335,2.0000000000001485e+17,2.000000109559173e+17,2.0000124625382406e+17,2.0001351345379296e+17,2.000563923519122e+17,2.001456154660986e+17,2.0028553995807197e+17,2.0047125395897485e+17,2.0069323003950294e+17,2.0094086629821718e+17,2.012044084819564e+17,2.0147572448312374e+17,2.0174844260400714e+17,2.0201779522186806e+17,2.0228035779033152e+17,2.0253377643443315e+17,2.0277652383135786e+17,2.0300769597833488e+17,2.0322684994505645e+17,2.0343387770178688e+17,2.0362890972473274e+17,2.0381224229373238e+17,2.0398428321674387e+17,2.0414551167380333e+17,2.042964487697799e+17,2.04437636149346e+17,2.0456962064736374e+17,2.0469294343621597e+17,2.0480813250940554e+17,2.0491569762956947e+17,2.0501612708809155e+17,2.051098857887104e+17,2.0519741429166643e+17,2.052791285479755e+17,2.053554201230284e+17,2.0542665676072835e+17,2.0549318317821062e+17,2.055553220101612e+17,2.0561337484335693e+17,2.0566762329815274e+17,2.057183301256401e+17,2.057657402981283e+17,2.058100820772405e+17,2.0585156804884534e+17,2.0589039611769203e+17,2.059267504573131e+17,2.0596080241273466e+17,2.0599271135497856e+17,2.0602262548738355e+17,2.0605068260451523e+17,2.0607701080495584e+17,2.061017291596162e+17,2.0612494833744125e+17,2.061467711905171e+17,2.0616729330065434e+17,2.061866034895418e+17,2.0620478429454534e+17,2.0622191241218355e+17
0.3748548548548548,2.000000000000187e+17,2.0000001236587533e+17,2.000013526449614e+17,2.0001437713212784e+17,2.0005927685762624e+17,2.0015183054319526e+17,2.0029600264372758e+17,2.004863869801187e+17,2.0071304730493395e+17,2.0096510648865258e+17,2.0123265336560134e+17,2.0150748508630886e+17,2.0178321537951302e+17,2.020550955368993e+17,2.0231973791755312e+17,2.0257483361232966e+17,2.0281890228902442e+17,2.030510854986378e+17,2.032709826016735e+17,2.0347852377543014e+17,2.036738733950091e+17,2.0385735744436454e+17,2.0402940953161968e+17,2.041905311042759e+17,2.0434126239652422e+17,2.044821614298284e+17,2.0461378902299094e+17,2.0473669826543853e+17,2.0485142729066736e+17,2.0495849447866768e+17,2.050583954368073e+17,2.0515160127462256e+17,2.0523855781235498e+17,2.0531968545607296e+17,2.0539537954162794e+17,2.0546601100143318e+17,2.0553192724658717e+17,2.055934531855376e+17,2.0565089232180813e+17,2.0570452788915776e+17,2.057546239943113e+17,2.058014267461259e+17,2.058451653565232e+17,2.0588605320329155e+17,2.0592428884838003e+17,2.0596005700788816e+17,2.0599352947183504e+17,2.0602486597315338e+17,2.0605421500632698e+17,2.0608171459677283e+17,2.061074930225395e+17,2.0613166949020205e+17,2.061543547670269e+17,2.0617565177158384e+17,2.0619565612502563e+17,2.0621445666525056e+17,2.062321359261269e+17,2.062487705838979e+17
0.37636636636636633,2.0000000000002352e+17,2.0000001395054477e+17,2.0000146763881946e+17,2.0001529225689293e+17,2.0006229668675034e+17,2.0015828501675306e+17,2.00306805692378e+17,2.0050194433164886e+17,2.00733350967978e+17,2.009898737682778e+17,2.0126144764642714e+17,2.015398027113427e+17,2.018185416600333e+17,2.0209293773653075e+17,2.0235964265959024e+17,2.026163943956251e+17,2.0286176105066515e+17,2.0309493080441024e+17,2.033155460916817e+17,2.035235758570308e+17,2.0371921876603046e+17,2.0390283077236106e+17,2.0407487145671286e+17,2.0423586463810298e+17,2.0438636973445e+17,2.045269611627606e+17,2.0465821371928656e+17,2.047806923864778e+17,2.0489494540196166e+17,2.0500149971955286e+17,2.0510085821445453e+17,2.0519349815143843e+17,2.0527987055935574e+17,2.053604002482288e+17,2.054354862743448e+17,2.0550550271020566e+17,2.0557079961439984e+17,2.0563170412482138e+17,2.0568852161969507e+17,2.057415369064488e+17,2.0579101541000634e+17,2.0583720434059472e+17,2.0588033382744333e+17,2.0592061800937168e+17,2.0595825607664803e+17,2.059934332609653e+17,2.0602632177216672e+17,2.0605708168162938e+17,2.0608586175311693e+17,2.0611280022253597e+17,2.0613802552844822e+17,2.061616569954585e+17,2.061838054727521e+17,2.0620457393013072e+17,2.0622405801391085e+17,2.0624234656502272e+17,2.0625952210159187e+17,2.0627566126820918e+17
0.37787787787787785,2.0000000000002957e+17,2.0000001573068592e+17,2.0000159188843456e+17,2.0001626163982934e+17,2.000654575201221e+17,2.0016498691212986e+17,2.0031795844630634e+17,2.0051793570985962e+17,2.0075415038464893e+17,2.0101517673143942e+17,2.012907989460196e+17,2.015726839377125e+17,2.0185442700061846e+17,2.0213132641759325e+17,2.024000757447678e+17,2.026584617418984e+17,2.0290510239990208e+17,2.0313923359624093e+17,2.0336054161535242e+17,2.0356903472023453e+17,2.0376494624954275e+17,2.0394866238385642e+17,2.0412066884115075e+17,2.0428151190915773e+17,2.0443177023790694e+17,2.0457203465345872e+17,2.0470289391849414e+17,2.0482492488057216e+17,2.0493868584225446e+17,2.0504471228480298e+17,2.0514351430067894e+17,2.0523557525726093e+17,2.053213513388608e+17,2.0540127170686333e+17,2.054757390866989e+17,2.055451306414608e+17,2.0560979902984102e+17,2.0567007357409008e+17,2.0572626148443082e+17,2.05778649101667e+17,2.058275031310139e+17,2.0587307184848874e+17,2.0591558626729683e+17,2.0595526125611123e+17,2.059922966043925e+17,2.060268780322448e+17,2.0605917814398934e+17,2.0608935732583037e+17,2.0611756458881824e+17,2.0614393835887834e+17,2.0616860721604013e+17,2.0619169058522477e+17,2.0621329938106736e+17,2.0623353660929283e+17,2.0625249792715498e+17,2.062702721653975e+17,2.0628694181412317e+17,2.063025834748646e+17
0.3793893893893894,2.0000000000003712e+17,2.000000177294126e+17,2.000017260927962e+17,2.0001728823017603e+17,2.000687652425818e+17,2.0017194447166128e+17,2.0032947043878163e+17,2.005343709586209e+17,2.0077545501250845e+17,2.0104102403284477e+17,2.0132071491266637e+17,2.0160613534567027e+17,2.0189087693797904e+17,2.0217026614508445e+17,2.024410408604924e+17,2.027010385620859e+17,2.0294892857049565e+17,2.0318399552347075e+17,2.0340597032163782e+17,2.036149010882197e+17,2.0381105620830685e+17,2.0399485233789642e+17,2.0416680148912378e+17,2.0432747250866822e+17,2.0447746332094858e+17,2.0461738116928982e+17,2.04747828767213e+17,2.0486939479555072e+17,2.0498264757924902e+17,2.050881310777805e+17,2.0518636254785344e+17,2.0527783140475488e+17,2.0536299893335187e+17,2.054422985923089e+17,2.0551613672364278e+17,2.055848935304687e+17,2.0564892422328752e+17,2.0570856026284608e+17,2.0576411064800995e+17,2.0581586321211286e+17,2.058640859022857e+17,2.0590902802435917e+17,2.059509214418463e+17,2.059899817218106e+17,2.0602640922353664e+17,2.060603901281525e+17,2.0609209740893763e+17,2.061216917431588e+17,2.0614932236703498e+17,2.0617512787593386e+17,2.061992369722174e+17,2.0622176916333395e+17,2.062428354128346e+17,2.0626253874700467e+17,2.0628097481976253e+17,2.06298232438408e+17,2.0631439405270858e+17,2.0632953620970467e+17
0.3809009009009009,2.0000000000004656e+17,2.0000001997244496e+17,2.0000187099978688e+17,2.0001837512041245e+17,2.0007222594861376e+17,2.0017916615837466e+17,2.0034135139558707e+17,2.005512600691942e+17,2.0079727440937706e+17,2.0106742438567344e+17,2.0135120321922435e+17,2.0164016351407917e+17,2.0192789698844096e+17,2.022097614502988e+17,2.0248254165158378e+17,2.027441277190173e+17,2.0299324174507632e+17,2.0322921818310323e+17,2.0345183330724144e+17,2.03661175632909e+17,2.0385754895543325e+17,2.040414006458792e+17,2.042132691594176e+17,2.0437374598482723e+17,2.045234483570084e+17,2.0466299993940493e+17,2.047930173761793e+17,2.0491410114565475e+17,2.0502682954924214e+17,2.051317549725183e+17,2.0522940178098797e+17,2.0532026538107814e+17,2.0540481210154877e+17,2.0548347964277328e+17,2.0555667790953728e+17,2.056247900933409e+17,2.0568817390729526e+17,2.057471629040188e+17,2.0580206782701696e+17,2.0585317796075994e+17,2.0590076245545453e+17,2.0594507161037603e+17,2.0598633810534518e+17,2.0602477817407197e+17,2.06060592716059e+17,2.0609396834587e+17,2.0612507838005264e+17,2.061540837630279e+17,2.0618113393394368e+17,2.0620636763693056e+17,2.062299136774608e+17,2.0625189162764723e+17,2.0627241248336163e+17,2.0629157927603437e+17,2.0630948764193187e+17,2.063262263516157e+17,2.0634187780217462e+17,2.0635651847469702e+17
0.3824124124124124,2.0000000000005834e+17,2.0000002248838774e+17,2.0000202740928755e+17,2.0001952555218413e+17,2.0007584594806454e+17,2.001866606596773e+17,2.0035361123646803e+17,2.005686131799516e+17,2.00819618231954e+17,2.0109438655961277e+17,2.013822715609266e+17,2.0167477501821536e+17,2.0196549264586838e+17,2.0224981682893584e+17,2.02524581718592e+17,2.0278773202594394e+17,2.030380440538719e+17,2.032749031187141e+17,2.0349813161569014e+17,2.037078589741839e+17,2.0390442475372045e+17,2.040883072710003e+17,2.0426007156494973e+17,2.0442033184240733e+17,2.045697246785814e+17,2.0470889015447683e+17,2.0483845882005184e+17,2.0495904291136432e+17,2.0507123065698467e+17,2.051755828136088e+17,2.0527263079764378e+17,2.0536287594781587e+17,2.0544678957836128e+17,2.0552481357430605e+17,2.0559736134813018e+17,2.056648190270191e+17,2.0572754677659706e+17,2.0578588019396957e+17,2.058401317226372e+17,2.0589059205627034e+17,2.059375315088539e+17,2.0598120133635136e+17,2.0602183500056384e+17,2.0605964936982752e+17,2.0609484585402365e+17,2.0612761147336624e+17,2.061581198618148e+17,2.0618653220689578e+17,2.0621299812832778e+17,2.0623765649822518e+17,2.0626063620586445e+17,2.0628205687008938e+17,2.0630202950243747e+17,2.0632065712401907e+17,2.0633803533909037e+17,2.0635425286814544e+17,2.0636939204322144e+17,2.0638352926797094e+17
0.3839239239239239,2.0000000000007306e+17,2.0000002530903667e+17,2.0000219617645552e+17,2.0002074292241456e+17,2.000796317719347e+17,2.001944368910146e+17,2.003662600764952e+17,2.005864405759952e+17,2.0084249623434403e+17,2.011219193788154e+17,2.0141392765312912e+17,2.0170997642752502e+17,2.0200366937955542e+17,2.0229043673918646e+17,2.0256716461610134e+17,2.0283185424505878e+17,2.030833375734314e+17,2.033210518193602e+17,2.0354486623640765e+17,2.0375495167910237e+17,2.0395168381499738e+17,2.041355721277023e+17,2.04307208372311e+17,2.0446722954238048e+17,2.0461629157691062e+17,2.0475505096644304e+17,2.0488415213720246e+17,2.0500421903922902e+17,2.0511584977554653e+17,2.0521961341609782e+17,2.0531604836785094e+17,2.0540566184091894e+17,2.054889300748445e+17,2.0556629908076822e+17,2.0563818572253795e+17,2.057049790092671e+17,2.057670415081026e+17,2.0582471081249862e+17,2.0587830102066954e+17,2.0592810419301274e+17,2.0597439176753987e+17,2.0601741591976416e+17,2.0605741085881725e+17,2.0609459405536938e+17,2.0612916739961184e+17,2.0616131828943037e+17,2.0619122065017757e+17,2.0621903588829968e+17,2.0624491378161277e+17,2.0626899330933904e+17,2.0629140342517184e+17,2.0631226377668454e+17,2.0633168537436842e+17,2.0634977121350106e+17,2.063666168519304e+17,2.063823109467209e+17,2.0639693575245818e+17,2.064105675838525e+17
0.3854354354354354,2.000000000000914e+17,2.00000028469715e+17,2.0000237821518387e+17,2.0002203078960506e+17,2.0008359017824093e+17,2.002025039994928e+17,2.0037930822733888e+17,2.0060475268867418e+17,2.008659182664899e+17,2.0115003171977885e+17,2.0144617922899715e+17,2.0174577430333674e+17,2.0204243263208595e+17,2.0233162559979866e+17,2.0261029385102064e+17,2.028764970860092e+17,2.0312912432534573e+17,2.0336766571848826e+17,2.035920381037899e+17,2.0380245426111955e+17,2.0399932629946992e+17,2.0418319508112957e+17,2.0435467920131248e+17,2.045144385015434e+17,2.046631483016784e+17,2.0480148148825344e+17,2.0493009632951168e+17,2.0504962844170352e+17,2.0516068574618605e+17,2.052638455653825e+17,2.053596532340305e+17,2.0544862177064576e+17,2.055312322781576e+17,2.0560793483380515e+17,2.056791496952305e+17,2.0574526869866525e+17,2.0580665676090138e+17,2.058636534228549e+17,2.05916574391542e+17,2.059657130510822e+17,2.0601134192331498e+17,2.0605371406578742e+17,2.0609306439999446e+17,2.0612961096638096e+17,2.0616355610515485e+17,2.0619508756370624e+17,2.06224379532603e+17,2.0625159361289232e+17,2.0627687971790272e+17,2.063003769129948e+17,2.0632221419681302e+17,2.0634251122759354e+17,2.06361378998015e+17,2.0637892046196438e+17,2.0639523111644586e+17,2.0641039954170112e+17,2.0642450790243885e+17,2.064376324129e+17
0.3869469469469469,2.000000000001142e+17,2.000000320096435e+17,2.0000257450174928e+17,2.000233928803256e+17,2.000877281579458e+17,2.0021087136746176e+17,2.0039276619844995e+17,2.006235600949966e+17,2.0088989427250864e+17,2.0117873250914614e+17,2.014790340371307e+17,2.0178217519652966e+17,2.0208178781716256e+17,2.0237338778812224e+17,2.0265397288086096e+17,2.0292166320440272e+17,2.0317540627496554e+17,2.0341474619284384e+17,2.036396480962826e+17,2.038503671793123e+17,2.0404735231507187e+17,2.0423117594658742e+17,2.044024836245371e+17,2.045619580921476e+17,2.047102940607034e+17,2.0484818079362336e+17,2.0497629036216893e+17,2.050952699969879e+17,2.052057373782238e+17,2.0530827801711315e+17,2.0540344411091994e+17,2.0549175442150784e+17,2.05573694851526e+17,2.056497194828228e+17,2.057202519080188e+17,2.05785686734608e+17,2.058463911762681e+17,2.059027066717481e+17,2.0595495049032912e+17,2.060034172963223e+17,2.0604838065475373e+17,2.0609009446731674e+17,2.0612879433258966e+17,2.0616469882797005e+17,2.061980107131687e+17,2.0622891805672787e+17,2.062575952880981e+17,2.062842041784789e+17,2.0630889475401792e+17,2.0633180614515418e+17,2.0635306737594218e+17,2.0637279809715142e+17,2.0639110926682976e+17,2.0640810378187245e+17,2.0642387706396928e+17,2.064385176031172e+17,2.06452107461699e+17,2.0646472274194016e+17
